Vehicle Registration,Date Stolen,Date Recovered
MSX 969,2014/3/25,2014/4/9
KTR 242,2014/3/25,
ZPK 869,2014/3/25,2014/5/5
AHS 962,2014/3/25,2014/4/2
CZR 984,2014/3/25,2014/4/21
CCC 164,2014/3/25,2014/4/21
BSN 183,2014/3/25,2014/3/28
XMY 334,2014/3/25,2014/5/5
NBC 457,2014/3/25,2014/4/8
BNT 587,2014/3/25,2014/5/5
VKW 862,2014/3/25,2014/5/4
YBB 343,2014/3/25,2014/4/22
FVM 532,2014/3/25,2014/5/2
KZZ 265,2014/3/25,
RHL 859,2014/3/25,2014/5/1
FGL 569,2014/3/25,2014/4/4
AZG 123,2014/3/25,2014/4/11
RLK 626,2014/3/25,2014/4/6
GXR 177,2014/3/25,2014/4/4
BBF 973,2014/3/25,2014/4/30
TDE 637,2014/3/25,2014/5/12
ZXD 152,2014/3/25,2014/4/7
BBD 732,2014/3/25,2014/3/25
VZZ 214,2014/3/25,2014/5/9
TZW 947,2014/3/25,2014/4/1
YGC 962,2014/3/25,2014/5/2
VPX 629,2014/3/25,2014/3/31
DYV 378,2014/3/25,2014/4/6
YWG 533,2014/3/25,2014/4/4
YMW 111,2014/3/25,2014/4/27
EBJ 553,2014/3/25,2014/4/1
WFW 598,2014/3/25,
AMZ 783,2014/3/25,2014/4/25
JMS 622,2014/3/25,
FDB 647,2014/3/25,2014/3/28
RMR 157,2014/3/25,
RTZ 529,2014/3/25,2014/4/30
KXC 165,2014/3/25,2014/4/24
TTF 783,2014/3/25,2014/4/27
KGC 466,2014/3/25,2014/3/27
ARA 429,2014/3/25,2014/5/10
KBE 661,2014/3/25,
YYG 757,2014/3/25,2014/4/5
BRC 884,2014/3/25,2014/4/13
VLZ 952,2014/3/25,2014/4/24
WXG 711,2014/3/25,2014/4/28
EYK 634,2014/3/25,2014/4/4
KPH 581,2014/3/25,
SHT 212,2014/3/25,2014/4/27
HNW 655,2014/3/25,2014/4/12
ZTR 897,2014/3/25,2014/4/20
FTL 982,2014/3/25,2014/5/6
GEA 745,2014/3/25,2014/4/7
FSG 756,2014/3/25,2014/5/2
FJL 247,2014/3/25,2014/3/29
WGX 477,2014/3/25,
SBF 356,2014/3/25,2014/4/25
LRN 357,2014/3/25,2014/5/9
ZMR 577,2014/3/25,2014/4/12
CCX 169,2014/3/25,2014/4/6
WCB 545,2014/3/25,2014/4/16
TAR 728,2014/3/25,
JGJ 214,2014/3/25,2014/4/20
SSC 486,2014/3/25,2014/5/5
KBJ 474,2014/3/25,2014/4/5
BCT 716,2014/3/25,2014/4/15
RVR 451,2014/3/25,2014/4/14
NCT 741,2014/3/25,
DBG 151,2014/3/25,2014/4/11
BYC 968,2014/3/25,
FXS 995,2014/3/25,2014/3/27
SYV 675,2014/3/25,2014/3/28
HPL 144,2014/3/25,2014/5/4
LRF 694,2014/3/25,2014/5/6
FSK 548,2014/3/25,2014/4/4
AYJ 537,2014/3/25,2014/4/8
XDP 148,2014/3/25,2014/4/30
BDM 335,2014/3/25,2014/4/16
BAJ 916,2014/3/25,2014/4/23
JWZ 493,2014/3/25,2014/4/5
JTS 888,2014/3/25,2014/4/13
ZNL 339,2014/3/25,2014/4/16
LCL 343,2014/3/25,2014/4/16
NBR 583,2014/3/25,2014/5/9
YVX 586,2014/3/25,2014/4/17
RAA 514,2014/3/25,2014/4/7
JKY 889,2014/3/25,
FJF 728,2014/3/25,2014/4/19
RSG 519,2014/3/25,2014/5/1
RFP 439,2014/3/25,2014/4/5
VED 441,2014/3/25,2014/5/13
LTF 447,2014/3/25,2014/3/27
LHX 418,2014/3/25,2014/4/12
SCF 539,2014/3/25,2014/5/4
DAX 971,2014/3/25,2014/4/10
SGZ 373,2014/3/25,2014/4/13
EWX 918,2014/3/25,2014/4/2
WTS 285,2014/3/25,2014/4/28
ZXG 481,2014/3/25,2014/3/30
ZGS 781,2014/3/25,2014/4/28
THG 518,2014/3/25,2014/4/10
WXD 942,2014/3/25,2014/5/5
PKH 819,2014/3/25,
SLZ 714,2014/3/25,2014/4/1
AHL 522,2014/3/25,
NZN 992,2014/3/25,2014/3/26
LLC 478,2014/3/25,2014/4/10
HDT 686,2014/3/25,2014/4/4
TJY 164,2014/3/25,2014/3/29
ZEG 151,2014/3/25,2014/4/5
KCG 637,2014/3/25,
ATC 958,2014/3/25,2014/4/8
TCE 539,2014/3/25,
JTK 563,2014/3/25,2014/4/8
YED 736,2014/3/25,
JTA 831,2014/3/25,
YGH 387,2014/3/25,2014/4/10
WEF 535,2014/3/25,2014/4/24
LWB 375,2014/3/25,
ZEC 594,2014/3/25,2014/5/4
VHP 389,2014/3/25,
XRX 146,2014/3/25,2014/4/29
CFJ 517,2014/3/25,2014/4/12
PEH 668,2014/3/25,2014/4/19
JYT 984,2014/3/25,2014/5/8
HWJ 166,2014/3/25,2014/5/4
LEJ 794,2014/3/25,
ZFR 768,2014/3/25,
DKS 487,2014/3/25,2014/3/29
JXC 233,2014/3/25,2014/5/2
JYC 448,2014/3/25,
SPZ 662,2014/3/25,2014/5/8
FHX 294,2014/3/25,2014/4/21
CPH 131,2014/3/25,2014/5/4
LSG 672,2014/3/25,2014/4/25
YRS 275,2014/3/25,
ANY 946,2014/3/25,2014/3/26
JJG 855,2014/3/25,2014/5/1
WHC 993,2014/3/25,
SMF 374,2014/3/25,2014/5/13
MDB 728,2014/3/25,2014/4/3
RHF 498,2014/3/25,2014/5/6
XBJ 442,2014/3/25,2014/4/8
VWG 937,2014/3/25,
JRG 441,2014/3/25,
DFG 694,2014/3/25,2014/4/1
RVJ 696,2014/3/25,2014/4/6
WGX 353,2014/3/25,2014/4/21
BEZ 355,2014/3/25,2014/3/29
PHF 287,2014/3/25,2014/5/3
SKF 546,2014/3/25,2014/3/28
KZM 122,2014/3/25,2014/4/19
SJM 749,2014/3/25,
SNA 632,2014/3/25,
MLP 111,2014/3/25,2014/4/21
DDV 591,2014/3/25,2014/4/25
WJK 521,2014/3/25,2014/5/12
BBW 864,2014/3/25,2014/4/19
MHN 754,2014/3/25,2014/5/5
VBP 318,2014/3/25,2014/4/2
YNV 979,2014/3/25,2014/5/11
MWA 927,2014/3/25,2014/5/8
RMA 659,2014/3/25,2014/5/11
NSS 247,2014/3/25,2014/4/27
XDW 166,2014/3/25,2014/4/23
KAE 748,2014/3/25,
DYP 685,2014/3/25,
PHH 938,2014/3/25,2014/3/31
DVB 198,2014/3/25,
YKF 473,2014/3/25,2014/3/28
ERZ 411,2014/3/25,2014/4/17
YVJ 336,2014/3/25,2014/4/11
XJL 685,2014/3/25,2014/3/30
XNR 438,2014/3/25,2014/4/10
FPV 687,2014/3/25,
GSB 257,2014/3/25,2014/5/1
BPM 385,2014/3/25,2014/5/10
MSM 542,2014/3/25,
LAB 788,2014/3/25,
PJG 159,2014/3/25,
WHF 731,2014/3/25,2014/4/22
RBA 123,2014/3/25,
PYR 571,2014/3/25,2014/4/17
VGS 428,2014/3/25,2014/4/6
YHR 184,2014/3/25,2014/5/7
KFA 777,2014/3/25,2014/3/26
TCL 543,2014/3/25,2014/4/19
XYX 932,2014/3/25,2014/4/24
WLD 866,2014/3/25,2014/4/10
BEB 417,2014/3/25,
GJR 147,2014/3/25,2014/4/4
WXE 959,2014/3/25,2014/4/2
PDY 362,2014/3/25,
TFL 221,2014/3/25,
JVS 955,2014/3/25,
FLY 744,2014/3/25,
AVV 983,2014/3/25,
SMH 131,2014/3/25,2014/4/16
EAM 723,2014/3/25,
RWA 139,2014/3/25,2014/4/29
NHC 437,2014/3/25,
GPE 124,2014/3/25,
ADN 489,2014/3/25,2014/5/12
CSF 934,2014/3/25,2014/5/3
WZM 991,2014/3/25,2014/4/19
RJL 617,2014/3/25,2014/5/9
ZWB 143,2014/3/25,2014/4/17
JJG 654,2014/3/25,2014/5/8
WJE 389,2014/3/25,2014/4/7
