Vehicle Registration,Date Stolen,Date Recovered
NAC 495,2011/9/27,2011/10/17
ZTZ 325,2011/9/27,2011/9/29
CYY 655,2011/9/27,2011/10/16
BZJ 764,2011/9/27,
BNN 819,2011/9/27,2011/9/30
EPS 233,2011/9/27,2011/11/9
YGL 274,2011/9/27,2011/11/11
PKG 927,2011/9/27,2011/10/26
TVE 593,2011/9/27,2011/10/16
WAK 982,2011/9/27,2011/10/16
CNV 388,2011/9/27,2011/10/17
RNE 761,2011/9/27,2011/11/2
AAK 513,2011/9/27,2011/11/10
YGF 791,2011/9/27,2011/10/3
AMX 693,2011/9/27,2011/11/6
KLX 317,2011/9/27,2011/10/25
GZX 888,2011/9/27,2011/11/1
SCK 567,2011/9/27,2011/11/8
KVR 222,2011/9/27,2011/10/24
EMC 656,2011/9/27,2011/10/26
TLK 923,2011/9/27,
VCX 883,2011/9/27,2011/10/10
PEX 314,2011/9/27,
KCP 372,2011/9/27,
MEW 239,2011/9/27,
DMH 137,2011/9/27,2011/11/11
FJZ 373,2011/9/27,2011/10/7
XFL 974,2011/9/27,2011/10/16
VTF 642,2011/9/27,2011/10/21
RTC 516,2011/9/27,2011/11/12
EPA 421,2011/9/27,2011/10/18
ZMF 946,2011/9/27,2011/10/17
CRE 553,2011/9/27,
XFM 927,2011/9/27,2011/10/6
HWT 149,2011/9/27,2011/10/23
HBR 995,2011/9/27,
HHJ 545,2011/9/27,2011/10/5
CXM 855,2011/9/27,2011/9/29
HYR 683,2011/9/27,
CMC 466,2011/9/27,2011/10/7
AKP 837,2011/9/27,2011/11/14
RVZ 556,2011/9/27,2011/10/5
AJN 986,2011/9/27,
XFH 837,2011/9/27,2011/10/15
SDX 282,2011/9/27,2011/11/12
ZVZ 949,2011/9/27,2011/10/30
HGK 213,2011/9/27,2011/10/22
CNZ 142,2011/9/27,2011/10/23
KLT 381,2011/9/27,2011/11/14
LYZ 174,2011/9/27,2011/10/31
NXL 132,2011/9/27,2011/10/20
RLA 338,2011/9/27,2011/10/10
FAM 834,2011/9/27,2011/10/30
GPS 234,2011/9/27,2011/10/31
XBM 565,2011/9/27,2011/10/26
ZJR 316,2011/9/27,2011/10/25
RCV 688,2011/9/27,2011/10/30
EET 754,2011/9/27,2011/10/1
VFK 248,2011/9/27,2011/10/6
KFX 874,2011/9/27,2011/10/9
ABK 261,2011/9/27,
JGF 478,2011/9/27,2011/11/5
GKL 824,2011/9/27,2011/10/11
YBE 698,2011/9/27,2011/10/21
ZBS 499,2011/9/27,2011/10/26
GHT 157,2011/9/27,2011/9/28
LFN 395,2011/9/27,2011/10/20
VNF 684,2011/9/27,2011/10/4
VKL 724,2011/9/27,2011/11/3
WSL 863,2011/9/27,
ARC 732,2011/9/27,2011/11/12
PBN 361,2011/9/27,2011/11/12
EDE 234,2011/9/27,
LEL 296,2011/9/27,2011/11/14
FBN 235,2011/9/27,2011/10/15
LZB 284,2011/9/27,2011/11/2
VNR 512,2011/9/27,2011/11/11
GAE 177,2011/9/27,2011/10/21
CAB 657,2011/9/27,2011/10/28
VPR 333,2011/9/27,
LRJ 495,2011/9/27,
DWX 334,2011/9/27,2011/11/10
LCA 842,2011/9/27,
YXS 466,2011/9/27,
VCN 141,2011/9/27,2011/9/27
LZJ 684,2011/9/27,2011/10/20
SYV 225,2011/9/27,2011/10/30
HJM 182,2011/9/27,2011/10/21
KWL 288,2011/9/27,2011/10/15
BKG 477,2011/9/27,2011/10/4
KFS 683,2011/9/27,2011/11/8
LFT 959,2011/9/27,2011/11/7
LWE 183,2011/9/27,2011/10/29
NHB 823,2011/9/27,2011/10/23
FZP 548,2011/9/27,
ZDS 514,2011/9/27,
NYX 951,2011/9/27,
PVC 521,2011/9/27,
TDT 533,2011/9/27,2011/11/13
CAB 762,2011/9/27,
KYE 246,2011/9/27,
HMX 673,2011/9/27,2011/11/12
YMV 964,2011/9/27,2011/11/7
AFV 519,2011/9/27,2011/10/19
YYA 381,2011/9/27,
BPF 743,2011/9/27,2011/11/9
CCV 249,2011/9/27,
CYD 286,2011/9/27,2011/10/2
BKS 826,2011/9/27,2011/10/2
VRV 121,2011/9/27,2011/11/10
JYJ 824,2011/9/27,2011/10/4
KZE 986,2011/9/27,2011/10/14
LWS 961,2011/9/27,2011/10/29
AXH 725,2011/9/27,
AMV 823,2011/9/27,2011/10/10
GSK 352,2011/9/27,2011/9/30
GGM 349,2011/9/27,2011/9/28
GZW 314,2011/9/27,2011/11/8
ADX 475,2011/9/27,2011/10/15
NYS 964,2011/9/27,2011/11/14
VCK 896,2011/9/27,
LLN 241,2011/9/27,2011/11/3
WLE 337,2011/9/27,2011/10/20
YGT 421,2011/9/27,2011/11/2
AAL 919,2011/9/27,2011/11/14
LVX 392,2011/9/27,2011/11/10
EWC 226,2011/9/27,
PPY 793,2011/9/27,2011/11/10
TSE 458,2011/9/27,2011/11/6
MWX 582,2011/9/27,2011/11/11
JDE 496,2011/9/27,2011/10/30
MJG 413,2011/9/27,
XMM 295,2011/9/27,2011/9/27
AFP 479,2011/9/27,2011/10/8
REG 715,2011/9/27,
BWW 254,2011/9/27,2011/11/6
JSP 367,2011/9/27,2011/11/3
DWG 793,2011/9/27,2011/10/27
DXT 897,2011/9/27,2011/10/2
DJC 278,2011/9/27,2011/11/7
KJZ 149,2011/9/27,2011/11/4
KLN 326,2011/9/27,2011/10/4
EGA 769,2011/9/27,2011/10/9
NFD 366,2011/9/27,2011/10/1
ZRG 635,2011/9/27,2011/10/5
BVK 528,2011/9/27,2011/10/5
FJY 482,2011/9/27,2011/9/27
CHM 275,2011/9/27,2011/10/12
JGF 535,2011/9/27,2011/10/19
DTN 857,2011/9/27,2011/10/23
BRA 367,2011/9/27,2011/10/20
RWM 911,2011/9/27,2011/10/23
MNC 866,2011/9/27,2011/10/8
YFG 162,2011/9/27,2011/11/13
VVA 151,2011/9/27,2011/10/6
VKX 515,2011/9/27,
EAH 967,2011/9/27,2011/9/29
KGH 444,2011/9/27,2011/10/10
XCE 315,2011/9/27,2011/10/1
JKA 377,2011/9/27,2011/11/1
PEX 689,2011/9/27,
TPR 278,2011/9/27,2011/10/13
DKP 834,2011/9/27,2011/10/1
YXN 268,2011/9/27,2011/10/31
NWT 257,2011/9/27,2011/10/27
JCL 488,2011/9/27,2011/11/2
BPB 428,2011/9/27,2011/10/7
CDP 946,2011/9/27,2011/10/18
YYP 812,2011/9/27,2011/11/13
VTM 296,2011/9/27,
DAC 174,2011/9/27,2011/10/24
RMB 416,2011/9/27,2011/10/19
RMM 838,2011/9/27,2011/10/22
PPM 441,2011/9/27,2011/10/10
ENW 454,2011/9/27,2011/10/6
JXE 516,2011/9/27,
GSM 421,2011/9/27,2011/11/5
LDK 282,2011/9/27,2011/10/16
FPC 571,2011/9/27,2011/10/12
HYL 469,2011/9/27,
FHB 658,2011/9/27,
VNY 391,2011/9/27,2011/11/4
MNF 459,2011/9/27,2011/10/18
JEB 364,2011/9/27,2011/10/27
GKX 417,2011/9/27,2011/10/1
HYR 219,2011/9/27,2011/10/15
DFX 175,2011/9/27,2011/10/23
YVE 471,2011/9/27,2011/10/28
ZKA 524,2011/9/27,2011/10/2
MWB 533,2011/9/27,2011/10/7
WWB 355,2011/9/27,2011/11/3
XNM 357,2011/9/27,2011/10/30
GGE 698,2011/9/27,2011/9/30
DCN 949,2011/9/27,2011/10/1
NVM 994,2011/9/27,2011/11/7
SEP 688,2011/9/27,2011/10/7
DVF 916,2011/9/27,2011/10/20
TFC 498,2011/9/27,2011/10/19
LVT 737,2011/9/27,2011/10/13
KTY 734,2011/9/27,2011/11/14
XWT 672,2011/9/27,
HNE 724,2011/9/27,2011/10/21
TSD 115,2011/9/27,2011/10/23
LFL 367,2011/9/27,2011/11/1
GVM 218,2011/9/27,2011/10/5
DTJ 756,2011/9/27,
GBZ 539,2011/9/27,2011/10/11
GGC 564,2011/9/27,2011/10/14
WXJ 484,2011/9/27,2011/11/5
MWW 418,2011/9/27,2011/11/10
LKZ 682,2011/9/27,2011/9/28
LCW 777,2011/9/27,2011/10/31
JVW 634,2011/9/27,2011/10/5
GBZ 519,2011/9/27,2011/10/11
KGA 247,2011/9/27,2011/11/6
WAZ 751,2011/9/27,2011/10/3
DBZ 313,2011/9/27,
GBG 726,2011/9/27,2011/10/10
WKJ 565,2011/9/27,2011/10/15
ZDV 244,2011/9/27,2011/10/17
ZCG 119,2011/9/27,
SXY 451,2011/9/27,2011/10/20
VKY 166,2011/9/27,2011/10/8
SHG 844,2011/9/27,2011/11/3
RAT 133,2011/9/27,2011/10/22
AET 751,2011/9/27,2011/10/5
SMK 953,2011/9/27,2011/10/28
XRG 676,2011/9/27,2011/11/3
CBS 444,2011/9/27,2011/9/27
YBC 495,2011/9/27,2011/10/2
DKD 998,2011/9/27,2011/10/14
JKD 698,2011/9/27,2011/10/5
KKR 537,2011/9/27,2011/10/23
MXA 422,2011/9/27,2011/10/16
MPL 348,2011/9/27,2011/10/13
SJA 934,2011/9/27,
XRZ 586,2011/9/27,2011/10/15
XXJ 189,2011/9/27,2011/10/2
BTB 349,2011/9/27,2011/9/28
CHT 976,2011/9/27,
GZM 529,2011/9/27,2011/10/27
FBJ 553,2011/9/27,2011/10/23
GVW 533,2011/9/27,2011/10/31
PJH 584,2011/9/27,2011/10/31
WFV 845,2011/9/27,
CEB 355,2011/9/27,2011/10/2
VYR 975,2011/9/27,
FNY 852,2011/9/27,2011/9/27
HCS 347,2011/9/27,2011/10/19
VSJ 224,2011/9/27,
GLR 987,2011/9/27,2011/10/22
KTN 862,2011/9/27,2011/10/27
EFZ 488,2011/9/27,
LXC 127,2011/9/27,2011/11/9
BVM 151,2011/9/27,2011/9/27
PJT 726,2011/9/27,2011/10/2
BJY 941,2011/9/27,2011/10/13
ANK 964,2011/9/27,2011/10/2
XRT 875,2011/9/27,
FJW 428,2011/9/27,2011/11/14
VNA 879,2011/9/27,
LCB 861,2011/9/27,
GAV 593,2011/9/27,2011/11/9
WVR 129,2011/9/27,2011/10/11
PPC 143,2011/9/27,2011/11/15
ERJ 656,2011/9/27,
KRC 115,2011/9/27,2011/11/12
SLY 935,2011/9/27,2011/11/8
VVF 118,2011/9/27,2011/11/4
AWF 393,2011/9/27,2011/9/28
HMP 582,2011/9/27,
SNJ 941,2011/9/27,2011/10/30
WXV 745,2011/9/27,2011/10/4
XCB 237,2011/9/27,2011/10/28
LTP 783,2011/9/27,2011/10/30
PDG 458,2011/9/27,2011/10/26
DLJ 144,2011/9/27,2011/11/6
JBR 711,2011/9/27,
ZZL 649,2011/9/27,2011/11/12
EEB 327,2011/9/27,
MCZ 736,2011/9/27,
YVJ 769,2011/9/27,2011/10/22
GGL 549,2011/9/27,2011/10/25
NXW 336,2011/9/27,2011/10/31
APE 911,2011/9/27,2011/11/2
ZHS 652,2011/9/27,2011/11/10
SNY 835,2011/9/27,2011/10/29
MSE 477,2011/9/27,2011/11/9
BTT 175,2011/9/27,
NCN 129,2011/9/27,2011/11/5
ZNN 768,2011/9/27,2011/10/14
ZNK 494,2011/9/27,2011/10/26
LJM 748,2011/9/27,
BTG 296,2011/9/27,2011/10/15
YVK 222,2011/9/27,2011/11/3
KGB 212,2011/9/27,2011/10/12
MHN 841,2011/9/27,
BJP 852,2011/9/27,2011/10/21
EWK 194,2011/9/27,2011/9/28
PGG 183,2011/9/27,2011/10/1
KAR 615,2011/9/27,2011/10/8
TGD 858,2011/9/27,2011/10/31
WSY 372,2011/9/27,
GEF 179,2011/9/27,2011/10/13
GRK 558,2011/9/27,2011/10/10
PPJ 622,2011/9/27,2011/11/5
NBF 148,2011/9/27,2011/10/10
SMH 832,2011/9/27,2011/9/30
ZKM 852,2011/9/27,2011/11/2
KFP 187,2011/9/27,
KLM 773,2011/9/27,2011/10/14
JDV 954,2011/9/27,2011/10/18
MNR 879,2011/9/27,2011/10/10
HFP 232,2011/9/27,
PFK 864,2011/9/27,2011/10/1
BBK 348,2011/9/27,
WCN 392,2011/9/27,2011/10/16
ECH 463,2011/9/27,2011/10/5
TTH 216,2011/9/27,
LYT 659,2011/9/27,2011/9/27
TPG 262,2011/9/27,2011/9/29
WYN 517,2011/9/27,2011/10/3
YFN 653,2011/9/27,
EKV 147,2011/9/27,2011/9/27
CVR 191,2011/9/27,2011/10/26
SWH 114,2011/9/27,2011/10/1
WXS 344,2011/9/27,2011/10/2
NCY 241,2011/9/27,
XHJ 392,2011/9/27,2011/11/12
RZZ 699,2011/9/27,2011/10/3
HZE 517,2011/9/27,2011/11/8
RFK 814,2011/9/27,2011/10/7
SFE 798,2011/9/27,2011/11/6
YWP 545,2011/9/27,2011/10/21
ZCX 486,2011/9/27,
LRN 772,2011/9/27,2011/11/5
TGY 774,2011/9/27,2011/11/7
DMN 324,2011/9/27,
TVW 958,2011/9/27,
FBF 431,2011/9/27,2011/9/28
AHS 168,2011/9/27,2011/11/12
GJF 317,2011/9/27,
FJA 938,2011/9/27,2011/11/5
KVK 625,2011/9/27,
LSE 873,2011/9/27,2011/10/27
WFS 256,2011/9/27,2011/9/30
CDB 892,2011/9/27,2011/10/24
NTR 743,2011/9/27,2011/10/18
CCV 362,2011/9/27,2011/10/16
VCA 127,2011/9/27,2011/10/17
SYM 944,2011/9/27,2011/10/3
DZG 968,2011/9/27,2011/10/22
WXA 487,2011/9/27,2011/11/12
VCB 815,2011/9/27,2011/10/2
HWB 575,2011/9/27,2011/10/17
ZKD 684,2011/9/27,2011/10/12
PLE 369,2011/9/27,2011/9/28
AND 343,2011/9/27,2011/10/9
XJP 881,2011/9/27,2011/11/5
LJK 464,2011/9/27,2011/10/1
VCF 648,2011/9/27,2011/10/8
VBK 232,2011/9/27,2011/10/10
EMR 585,2011/9/27,2011/10/4
RWT 357,2011/9/27,2011/10/15
LVL 316,2011/9/27,
DGA 766,2011/9/27,2011/9/29
CSD 176,2011/9/27,2011/10/24
ZRY 519,2011/9/27,
SVS 561,2011/9/27,2011/11/1
ERG 544,2011/9/27,
VKD 853,2011/9/27,2011/11/15
FDG 478,2011/9/27,2011/11/12
LXA 886,2011/9/27,
ZPX 131,2011/9/27,2011/11/10
SXS 779,2011/9/27,2011/10/27
VWF 574,2011/9/27,2011/11/9
SBA 542,2011/9/27,2011/10/6
SBW 949,2011/9/27,2011/10/25
FTR 813,2011/9/27,2011/10/20
GNA 133,2011/9/27,2011/10/15
TLG 314,2011/9/27,2011/10/3
RLZ 717,2011/9/27,2011/9/28
FAE 971,2011/9/27,2011/10/12
NLF 822,2011/9/27,2011/11/11
