Vehicle Registration,Date Stolen,Date Recovered
KNT 212,2013/8/27,
PXY 619,2013/8/27,2013/10/13
CJJ 422,2013/8/27,2013/9/10
ZLP 267,2013/8/27,2013/9/10
DVJ 586,2013/8/27,2013/9/5
PNC 226,2013/8/27,2013/10/10
PLD 823,2013/8/27,2013/9/16
GGE 664,2013/8/27,2013/9/25
PAM 365,2013/8/27,2013/9/6
EBV 512,2013/8/27,2013/9/12
PVN 154,2013/8/27,2013/9/30
JCE 556,2013/8/27,
ZDP 216,2013/8/27,
FSR 258,2013/8/27,
YWZ 785,2013/8/27,
HSX 537,2013/8/27,2013/10/14
GNN 852,2013/8/27,2013/9/7
NKW 885,2013/8/27,2013/9/11
WAN 669,2013/8/27,2013/9/13
SKV 477,2013/8/27,2013/10/8
TAW 934,2013/8/27,2013/9/28
PAE 476,2013/8/27,2013/9/14
JHP 323,2013/8/27,2013/8/28
FCD 148,2013/8/27,2013/9/7
NFA 874,2013/8/27,2013/9/7
JWA 679,2013/8/27,
BZB 426,2013/8/27,2013/9/18
ZMS 225,2013/8/27,2013/9/11
VKW 466,2013/8/27,
CCW 335,2013/8/27,2013/9/23
GBA 478,2013/8/27,2013/9/27
VPV 261,2013/8/27,2013/9/9
MFV 414,2013/8/27,2013/9/19
XAF 172,2013/8/27,2013/9/2
ZJX 259,2013/8/27,2013/8/27
VXR 189,2013/8/27,
XAV 162,2013/8/27,2013/9/8
PNM 766,2013/8/27,2013/9/6
LGE 322,2013/8/27,2013/9/11
FXN 275,2013/8/27,2013/9/30
RDD 741,2013/8/27,2013/10/10
DYM 943,2013/8/27,
RAM 572,2013/8/27,2013/10/12
SDV 761,2013/8/27,
WPB 455,2013/8/27,2013/9/9
JLC 363,2013/8/27,2013/9/9
NJL 792,2013/8/27,2013/9/7
FKA 232,2013/8/27,
SHC 729,2013/8/27,2013/10/1
TDC 317,2013/8/27,2013/8/31
XWE 365,2013/8/27,2013/9/6
JNE 151,2013/8/27,2013/9/1
JAM 325,2013/8/27,2013/10/4
SGZ 819,2013/8/27,2013/9/20
HPG 498,2013/8/27,
CKJ 676,2013/8/27,2013/10/2
AWX 928,2013/8/27,2013/9/4
BNN 364,2013/8/27,2013/9/27
BRS 887,2013/8/27,2013/9/14
NJD 822,2013/8/27,
NGT 215,2013/8/27,2013/9/12
LYH 432,2013/8/27,2013/9/24
VZM 199,2013/8/27,2013/10/9
LHK 864,2013/8/27,2013/9/7
PNT 364,2013/8/27,2013/9/13
HCH 841,2013/8/27,2013/9/10
WKA 269,2013/8/27,2013/8/29
KJS 716,2013/8/27,
SJS 753,2013/8/27,2013/8/29
PYS 859,2013/8/27,2013/8/28
BBY 241,2013/8/27,2013/9/11
MBW 376,2013/8/27,2013/9/23
EFE 936,2013/8/27,2013/10/12
JRN 722,2013/8/27,2013/9/1
JFR 968,2013/8/27,2013/10/3
BZD 457,2013/8/27,2013/9/26
JXR 381,2013/8/27,2013/9/5
DJT 756,2013/8/27,2013/9/21
ZJX 516,2013/8/27,2013/9/4
LNX 356,2013/8/27,2013/8/31
BPG 368,2013/8/27,2013/9/28
AEW 211,2013/8/27,2013/9/5
LWJ 181,2013/8/27,2013/10/13
SFV 328,2013/8/27,2013/8/27
GCR 832,2013/8/27,
TPL 879,2013/8/27,2013/9/15
HKW 621,2013/8/27,2013/10/4
RMN 394,2013/8/27,
EFY 944,2013/8/27,2013/9/2
BDH 362,2013/8/27,2013/8/30
WJX 814,2013/8/27,2013/9/14
HSD 864,2013/8/27,2013/9/6
MGP 515,2013/8/27,2013/8/27
GNM 175,2013/8/27,2013/9/10
KVL 653,2013/8/27,2013/9/2
XRM 733,2013/8/27,2013/9/27
ZZS 456,2013/8/27,2013/10/2
JYL 584,2013/8/27,2013/9/23
JPH 896,2013/8/27,2013/10/6
DWN 493,2013/8/27,2013/10/2
YWB 789,2013/8/27,2013/8/27
CDE 687,2013/8/27,2013/10/10
CSH 698,2013/8/27,2013/10/1
DLE 613,2013/8/27,
EMM 138,2013/8/27,2013/8/28
PMS 843,2013/8/27,2013/9/16
ZAG 391,2013/8/27,
CSN 374,2013/8/27,2013/10/7
TCJ 328,2013/8/27,2013/9/9
RWA 529,2013/8/27,2013/10/13
BSS 911,2013/8/27,
NKX 637,2013/8/27,2013/10/1
SYA 382,2013/8/27,
TAP 115,2013/8/27,2013/10/15
TPF 168,2013/8/27,2013/10/2
YGS 797,2013/8/27,2013/8/27
DVT 286,2013/8/27,2013/9/1
HPF 151,2013/8/27,
KSV 756,2013/8/27,2013/9/25
EJJ 646,2013/8/27,
ASY 378,2013/8/27,
LGS 167,2013/8/27,2013/9/3
ESG 394,2013/8/27,2013/9/18
EYZ 535,2013/8/27,2013/9/21
LEA 828,2013/8/27,2013/9/8
HRE 296,2013/8/27,2013/9/9
FMH 738,2013/8/27,2013/9/2
FLA 888,2013/8/27,2013/10/10
VZN 474,2013/8/27,2013/10/1
LRY 323,2013/8/27,2013/9/22
RKF 728,2013/8/27,2013/9/16
BHN 784,2013/8/27,2013/10/4
VFJ 998,2013/8/27,2013/10/6
WZF 699,2013/8/27,2013/9/22
YJE 462,2013/8/27,2013/10/2
NZG 471,2013/8/27,
YKL 985,2013/8/27,2013/9/27
RHX 268,2013/8/27,
VPT 424,2013/8/27,2013/10/8
MJK 165,2013/8/27,2013/9/3
KDS 546,2013/8/27,2013/8/31
TKT 335,2013/8/27,2013/9/16
JDM 232,2013/8/27,2013/10/12
PXJ 526,2013/8/27,
EBV 411,2013/8/27,
MJR 765,2013/8/27,2013/9/10
ZRP 499,2013/8/27,2013/9/24
EDY 536,2013/8/27,
FNC 379,2013/8/27,2013/10/1
JHR 852,2013/8/27,
NJL 597,2013/8/27,2013/9/9
LME 823,2013/8/27,2013/10/11
DML 151,2013/8/27,
YHB 637,2013/8/27,2013/10/3
FWY 827,2013/8/27,2013/9/2
GXT 378,2013/8/27,
KVT 979,2013/8/27,2013/9/26
EKN 677,2013/8/27,2013/10/10
TFR 431,2013/8/27,2013/10/1
JZS 539,2013/8/27,
GXC 598,2013/8/27,2013/9/7
FJR 725,2013/8/27,2013/10/4
ZYM 527,2013/8/27,2013/10/10
BHN 821,2013/8/27,2013/9/9
DLH 864,2013/8/27,2013/10/9
ZGB 849,2013/8/27,2013/9/5
ECN 447,2013/8/27,2013/10/11
ATK 625,2013/8/27,
DKN 729,2013/8/27,2013/8/29
BMM 861,2013/8/27,
DRN 159,2013/8/27,2013/10/5
MVV 893,2013/8/27,2013/10/4
DXS 945,2013/8/27,2013/10/4
BYF 931,2013/8/27,2013/10/10
THK 581,2013/8/27,2013/10/1
REE 422,2013/8/27,2013/10/1
VZS 731,2013/8/27,2013/9/30
XHA 679,2013/8/27,2013/9/2
YVC 682,2013/8/27,
ELG 334,2013/8/27,2013/8/31
ELC 332,2013/8/27,2013/9/30
RTR 512,2013/8/27,2013/9/23
BSK 422,2013/8/27,2013/10/14
GPN 885,2013/8/27,2013/9/18
FDH 278,2013/8/27,2013/9/4
CKX 262,2013/8/27,
YMD 517,2013/8/27,
LNY 758,2013/8/27,2013/10/8
GEG 884,2013/8/27,
MPF 638,2013/8/27,
NMX 339,2013/8/27,2013/9/17
KGS 295,2013/8/27,2013/9/8
PRW 482,2013/8/27,2013/9/9
NZA 451,2013/8/27,2013/10/5
NTD 196,2013/8/27,2013/10/12
TTK 568,2013/8/27,
JAB 616,2013/8/27,2013/9/12
FGS 381,2013/8/27,2013/8/31
MBP 233,2013/8/27,
TLP 278,2013/8/27,2013/10/14
SZA 412,2013/8/27,2013/9/27
KVV 786,2013/8/27,2013/9/20
RCZ 522,2013/8/27,
VAW 512,2013/8/27,2013/9/27
GYN 916,2013/8/27,2013/9/12
KPS 555,2013/8/27,
ZWL 684,2013/8/27,2013/9/25
EXR 941,2013/8/27,2013/10/13
DHK 915,2013/8/27,
VRC 542,2013/8/27,2013/10/1
XTN 279,2013/8/27,2013/9/27
HZS 214,2013/8/27,2013/10/12
SLJ 212,2013/8/27,2013/8/29
DKX 231,2013/8/27,
DJB 657,2013/8/27,
SNN 186,2013/8/27,2013/10/15
TVW 986,2013/8/27,2013/9/4
RCA 315,2013/8/27,2013/9/24
TSZ 633,2013/8/27,2013/10/5
AEK 569,2013/8/27,2013/9/26
KKJ 523,2013/8/27,2013/9/5
EJZ 472,2013/8/27,2013/8/30
ZFH 264,2013/8/27,2013/9/4
ZYW 626,2013/8/27,2013/8/27
MKW 611,2013/8/27,2013/9/2
MJK 834,2013/8/27,2013/9/3
CEN 465,2013/8/27,
GYM 356,2013/8/27,2013/9/17
JFX 334,2013/8/27,2013/9/3
CXP 293,2013/8/27,2013/9/2
VZL 916,2013/8/27,
KTJ 258,2013/8/27,2013/8/27
ZWL 158,2013/8/27,2013/9/25
APG 787,2013/8/27,2013/9/3
VYL 515,2013/8/27,2013/9/22
EWX 511,2013/8/27,2013/9/19
