Vehicle Registration,Date Stolen,Date Recovered
KCH 142,2012/7/17,2012/8/5
MDY 463,2012/7/17,2012/7/30
VYR 923,2012/7/17,2012/8/6
KPZ 812,2012/7/17,2012/8/10
TRM 899,2012/7/17,2012/7/31
GYS 543,2012/7/17,2012/8/15
GEL 538,2012/7/17,
SWP 826,2012/7/17,2012/8/18
SMP 984,2012/7/17,2012/8/15
RAP 369,2012/7/17,
AEM 861,2012/7/17,2012/7/24
EJD 235,2012/7/17,2012/8/6
FHW 976,2012/7/17,2012/9/2
PPW 322,2012/7/17,2012/8/12
TLV 118,2012/7/17,2012/8/22
JSS 435,2012/7/17,
PXA 312,2012/7/17,2012/8/8
FRE 129,2012/7/17,
XJJ 874,2012/7/17,2012/8/19
PDM 995,2012/7/17,
BSR 323,2012/7/17,2012/8/20
AKV 467,2012/7/17,2012/8/9
ZPM 917,2012/7/17,2012/8/7
FNR 965,2012/7/17,2012/8/5
CAZ 534,2012/7/17,2012/9/3
SWV 363,2012/7/17,2012/8/26
SBA 497,2012/7/17,2012/7/23
FKB 567,2012/7/17,2012/9/1
ABF 679,2012/7/17,2012/7/26
PYE 392,2012/7/17,2012/8/15
TTE 651,2012/7/17,2012/8/22
XRF 844,2012/7/17,2012/7/17
XFF 512,2012/7/17,2012/7/27
XLS 159,2012/7/17,
WCV 854,2012/7/17,2012/7/21
HWS 174,2012/7/17,2012/7/25
YGH 781,2012/7/17,2012/8/30
NLS 936,2012/7/17,
EDA 362,2012/7/17,2012/8/4
DFE 252,2012/7/17,2012/7/19
GMD 267,2012/7/17,2012/7/28
FFG 161,2012/7/17,2012/8/20
YRW 549,2012/7/17,2012/8/15
YTM 687,2012/7/17,2012/7/17
KES 858,2012/7/17,2012/8/8
YEZ 483,2012/7/17,
NMF 835,2012/7/17,2012/7/25
XJE 836,2012/7/17,2012/9/1
FXR 548,2012/7/17,
FHP 293,2012/7/17,2012/8/28
WLB 452,2012/7/17,2012/7/19
AJX 266,2012/7/17,2012/7/28
GLC 965,2012/7/17,2012/8/19
HDP 981,2012/7/17,2012/8/6
MNY 856,2012/7/17,
WTK 191,2012/7/17,2012/8/13
