Vehicle Registration,Date Stolen,Date Recovered
PMY 377,2016/2/19,
TDJ 839,2016/2/19,2016/3/3
ASK 581,2016/2/19,2016/3/29
SFK 184,2016/2/19,2016/3/26
LHF 144,2016/2/19,2016/3/10
HGX 464,2016/2/19,2016/2/19
DJF 659,2016/2/19,2016/4/5
SRN 436,2016/2/19,2016/2/29
KXJ 972,2016/2/19,2016/3/17
GTE 535,2016/2/19,2016/3/24
FVX 522,2016/2/19,2016/2/21
JRJ 789,2016/2/19,2016/3/9
CLY 711,2016/2/19,
VPG 774,2016/2/19,2016/3/6
YFE 577,2016/2/19,2016/3/1
WWN 188,2016/2/19,2016/3/27
HKK 759,2016/2/19,2016/3/4
XXS 583,2016/2/19,
HCV 679,2016/2/19,2016/2/24
GPX 249,2016/2/19,
XYJ 396,2016/2/19,2016/3/26
ZZN 797,2016/2/19,2016/3/13
BNR 792,2016/2/19,2016/3/18
HAK 912,2016/2/19,2016/3/29
RRR 995,2016/2/19,2016/2/23
JWP 833,2016/2/19,2016/3/10
DJB 836,2016/2/19,2016/2/21
HZZ 928,2016/2/19,2016/4/4
DPC 316,2016/2/19,2016/3/18
LYG 257,2016/2/19,
PXV 719,2016/2/19,
PYM 952,2016/2/19,2016/3/20
YTP 721,2016/2/19,2016/3/15
WLJ 339,2016/2/19,2016/2/27
XZG 313,2016/2/19,2016/3/30
VAS 216,2016/2/19,2016/2/26
GRE 824,2016/2/19,2016/3/29
JEW 655,2016/2/19,2016/3/30
TYB 594,2016/2/19,2016/3/18
YJY 244,2016/2/19,
HBA 674,2016/2/19,2016/3/12
ETX 843,2016/2/19,2016/3/26
EZJ 167,2016/2/19,2016/3/10
CLX 746,2016/2/19,
RRF 552,2016/2/19,2016/2/19
LMG 257,2016/2/19,2016/3/6
RNZ 494,2016/2/19,2016/3/21
RBM 257,2016/2/19,2016/2/25
PXD 793,2016/2/19,
ZAP 143,2016/2/19,2016/3/15
DDC 867,2016/2/19,2016/2/20
APV 478,2016/2/19,2016/4/2
JSL 666,2016/2/19,2016/3/25
RYL 985,2016/2/19,2016/3/3
MDA 353,2016/2/19,2016/4/6
WYS 455,2016/2/19,
CWS 789,2016/2/19,2016/3/28
LTE 731,2016/2/19,2016/3/12
HKW 575,2016/2/19,
SNS 794,2016/2/19,
PGW 985,2016/2/19,2016/3/18
JLX 813,2016/2/19,2016/3/24
LEA 168,2016/2/19,2016/3/8
NNZ 331,2016/2/19,
VBC 925,2016/2/19,2016/3/21
XFD 374,2016/2/19,2016/2/21
XXE 739,2016/2/19,2016/3/14
YFJ 364,2016/2/19,2016/3/6
VTZ 127,2016/2/19,
NFD 471,2016/2/19,
MMH 499,2016/2/19,2016/3/31
NGZ 914,2016/2/19,2016/2/29
YWM 941,2016/2/19,
GDC 171,2016/2/19,2016/2/24
HFT 199,2016/2/19,2016/3/8
YBK 876,2016/2/19,2016/4/6
APL 859,2016/2/19,2016/3/25
FFA 787,2016/2/19,2016/2/27
ECN 862,2016/2/19,2016/3/18
LSZ 464,2016/2/19,2016/3/6
EXA 263,2016/2/19,2016/3/6
NFW 796,2016/2/19,
YZR 712,2016/2/19,2016/3/22
BLH 814,2016/2/19,2016/4/4
YJM 171,2016/2/19,2016/4/1
VEF 448,2016/2/19,2016/2/21
TWK 677,2016/2/19,
ECB 295,2016/2/19,2016/3/8
HAV 629,2016/2/19,2016/3/9
CVX 893,2016/2/19,2016/3/16
KMC 293,2016/2/19,2016/2/20
TKV 697,2016/2/19,2016/4/5
WAZ 315,2016/2/19,2016/3/24
KNM 987,2016/2/19,2016/2/27
PWS 542,2016/2/19,
ANV 727,2016/2/19,2016/4/2
WNZ 833,2016/2/19,2016/2/29
VGT 471,2016/2/19,2016/3/12
FWB 215,2016/2/19,2016/4/7
TYG 571,2016/2/19,2016/3/22
SDD 383,2016/2/19,2016/3/20
PTR 159,2016/2/19,2016/3/7
CVK 377,2016/2/19,2016/3/8
NGC 497,2016/2/19,2016/3/3
RAR 682,2016/2/19,2016/2/29
FSM 389,2016/2/19,2016/3/1
NGH 864,2016/2/19,2016/4/8
VTR 522,2016/2/19,2016/3/11
LWK 437,2016/2/19,2016/2/24
PLB 121,2016/2/19,2016/3/18
BGW 644,2016/2/19,2016/3/1
BRV 157,2016/2/19,
FRV 958,2016/2/19,2016/3/14
EJF 139,2016/2/19,2016/3/30
EZJ 948,2016/2/19,
PCH 691,2016/2/19,2016/3/8
TAT 536,2016/2/19,2016/2/28
WAK 122,2016/2/19,
WCX 648,2016/2/19,2016/3/23
FSH 458,2016/2/19,
AJH 333,2016/2/19,2016/3/9
VCB 444,2016/2/19,2016/4/5
BGV 828,2016/2/19,2016/3/15
HFF 638,2016/2/19,
EFZ 787,2016/2/19,2016/3/31
SGT 373,2016/2/19,2016/2/24
VWG 219,2016/2/19,2016/2/22
XKX 918,2016/2/19,2016/3/5
GBD 242,2016/2/19,2016/3/25
LFD 813,2016/2/19,
DJV 556,2016/2/19,
DTW 388,2016/2/19,2016/3/14
