Vehicle Registration,Date Stolen,Date Recovered
HBB 685,2017/1/10,2017/2/3
CGK 423,2017/1/10,2017/1/16
PCH 741,2017/1/10,2017/1/27
HAM 244,2017/1/10,
ZNK 898,2017/1/10,2017/2/4
ERC 811,2017/1/10,2017/1/14
SSK 922,2017/1/10,2017/2/6
TGG 893,2017/1/10,2017/1/20
MHK 683,2017/1/10,2017/1/31
PTM 715,2017/1/10,2017/2/15
YBM 798,2017/1/10,2017/2/27
AEC 657,2017/1/10,2017/2/10
KJH 755,2017/1/10,2017/2/8
GSG 468,2017/1/10,2017/1/21
NZW 975,2017/1/10,2017/2/16
JRN 728,2017/1/10,2017/1/20
CPG 621,2017/1/10,2017/2/18
KCJ 366,2017/1/10,
YWA 687,2017/1/10,2017/1/18
RRG 999,2017/1/10,2017/1/24
LJF 156,2017/1/10,2017/1/15
EKL 625,2017/1/10,2017/1/13
MHS 376,2017/1/10,2017/1/12
KJZ 579,2017/1/10,2017/1/31
WYV 231,2017/1/10,2017/2/11
TMJ 425,2017/1/10,
PMJ 621,2017/1/10,2017/2/14
HWP 276,2017/1/10,2017/2/18
AZW 378,2017/1/10,2017/2/4
SJM 336,2017/1/10,2017/1/20
PVX 358,2017/1/10,2017/1/26
EYX 555,2017/1/10,
TBJ 375,2017/1/10,2017/2/2
AZY 855,2017/1/10,2017/2/8
RSM 876,2017/1/10,
RAA 791,2017/1/10,
TKM 239,2017/1/10,
GDE 595,2017/1/10,2017/1/27
HEV 898,2017/1/10,
GEP 657,2017/1/10,2017/2/16
BTB 194,2017/1/10,2017/2/1
KKN 632,2017/1/10,
RGJ 831,2017/1/10,2017/1/21
BHW 146,2017/1/10,2017/2/9
KGL 253,2017/1/10,2017/2/18
TCJ 528,2017/1/10,
XLZ 239,2017/1/10,2017/2/14
LCZ 664,2017/1/10,2017/1/27
VZD 172,2017/1/10,2017/2/12
LKB 177,2017/1/10,2017/2/15
LTD 864,2017/1/10,2017/1/22
NMR 342,2017/1/10,2017/1/29
VNT 368,2017/1/10,2017/1/28
VRS 886,2017/1/10,2017/1/23
JSD 835,2017/1/10,2017/1/20
SRL 254,2017/1/10,2017/2/28
BTH 295,2017/1/10,2017/2/11
JJA 974,2017/1/10,2017/2/10
FWY 796,2017/1/10,2017/1/12
HHM 932,2017/1/10,2017/1/24
RJV 232,2017/1/10,2017/2/21
ALK 953,2017/1/10,2017/2/14
BMZ 643,2017/1/10,2017/1/28
SAV 697,2017/1/10,2017/1/29
BNG 355,2017/1/10,
ABR 522,2017/1/10,
PDX 727,2017/1/10,2017/1/14
ZHK 333,2017/1/10,2017/2/22
CEW 994,2017/1/10,2017/2/18
WWP 368,2017/1/10,2017/1/25
ESA 886,2017/1/10,2017/1/11
LYH 214,2017/1/10,2017/2/17
EHK 939,2017/1/10,2017/1/16
HHY 417,2017/1/10,
AXA 621,2017/1/10,2017/2/4
DKK 116,2017/1/10,2017/2/2
BWC 343,2017/1/10,2017/1/21
PVL 577,2017/1/10,2017/1/26
FED 242,2017/1/10,
VYW 852,2017/1/10,2017/1/18
XMF 374,2017/1/10,2017/2/13
RTA 451,2017/1/10,2017/2/17
CTT 843,2017/1/10,2017/1/10
GYM 554,2017/1/10,2017/2/18
PSN 241,2017/1/10,2017/1/10
LKM 622,2017/1/10,2017/2/10
DHT 743,2017/1/10,2017/1/28
MHY 782,2017/1/10,2017/1/21
ZMV 856,2017/1/10,
SXJ 974,2017/1/10,
GVH 261,2017/1/10,2017/1/17
HZS 123,2017/1/10,2017/1/11
EER 638,2017/1/10,2017/1/22
GTA 594,2017/1/10,
PVL 181,2017/1/10,2017/2/15
JLL 589,2017/1/10,2017/2/21
WCT 671,2017/1/10,2017/2/20
MSX 897,2017/1/10,2017/2/1
DNL 479,2017/1/10,
