Vehicle Registration,Date Stolen,Date Recovered
PEC 569,2015/7/25,2015/8/20
RNV 361,2015/7/25,2015/8/3
TBA 367,2015/7/25,2015/8/29
MFA 919,2015/7/25,2015/8/1
VYT 589,2015/7/25,2015/7/26
KBX 274,2015/7/25,2015/9/8
PZZ 937,2015/7/25,2015/8/12
MTY 496,2015/7/25,2015/9/9
KXL 737,2015/7/25,2015/7/31
ASW 685,2015/7/25,
HHH 193,2015/7/25,
NXZ 117,2015/7/25,2015/8/15
CDV 892,2015/7/25,2015/8/16
WDX 698,2015/7/25,
CVA 638,2015/7/25,
GKC 471,2015/7/25,2015/9/3
FAK 778,2015/7/25,
XJF 849,2015/7/25,2015/8/1
YZY 278,2015/7/25,2015/8/23
KRM 511,2015/7/25,2015/8/6
HMH 843,2015/7/25,2015/8/10
PXS 869,2015/7/25,2015/9/1
GJK 726,2015/7/25,2015/8/27
KDF 137,2015/7/25,2015/7/26
CML 863,2015/7/25,2015/8/13
PRN 827,2015/7/25,2015/8/25
XED 775,2015/7/25,2015/8/21
WYL 213,2015/7/25,2015/9/10
WYT 249,2015/7/25,
ZVC 518,2015/7/25,2015/8/4
NTD 163,2015/7/25,2015/7/29
ZVA 782,2015/7/25,2015/8/23
STZ 395,2015/7/25,2015/7/29
MCT 841,2015/7/25,2015/8/28
TTR 328,2015/7/25,2015/8/6
WDD 681,2015/7/25,2015/8/7
FTW 389,2015/7/25,
SEP 562,2015/7/25,2015/8/2
BAY 153,2015/7/25,2015/8/3
LLK 844,2015/7/25,2015/7/29
WYP 724,2015/7/25,2015/7/30
APN 937,2015/7/25,2015/9/9
ZEN 813,2015/7/25,2015/8/7
NZV 459,2015/7/25,2015/8/27
CCR 665,2015/7/25,2015/9/1
YDA 973,2015/7/25,2015/8/24
MVV 283,2015/7/25,2015/8/13
RSB 367,2015/7/25,
YHW 213,2015/7/25,2015/7/26
KWY 924,2015/7/25,2015/8/2
HAX 725,2015/7/25,2015/8/12
TBZ 845,2015/7/25,2015/7/29
YYZ 445,2015/7/25,2015/8/28
