Vehicle Registration,Date Stolen,Date Recovered
DAV 356,2012/12/6,2013/1/22
ETA 759,2012/12/6,2012/12/13
HMC 933,2012/12/6,2012/12/11
GWT 686,2012/12/6,2013/1/8
WFZ 715,2012/12/6,2012/12/8
WZN 446,2012/12/6,2013/1/20
PRA 468,2012/12/6,2012/12/27
YFA 794,2012/12/6,2012/12/31
BVX 394,2012/12/6,2013/1/11
LJD 377,2012/12/6,2012/12/15
YLZ 363,2012/12/6,2013/1/6
WCV 854,2012/12/6,2013/1/17
LAF 677,2012/12/6,
YEX 372,2012/12/6,
BGV 443,2012/12/6,2013/1/24
DXJ 869,2012/12/6,
MSV 656,2012/12/6,2013/1/23
CVG 444,2012/12/6,2012/12/18
XPS 364,2012/12/6,
ALJ 835,2012/12/6,2013/1/2
ZVS 145,2012/12/6,2013/1/10
HNG 696,2012/12/6,2012/12/24
RTY 121,2012/12/6,
PPP 932,2012/12/6,2013/1/22
FGK 672,2012/12/6,2012/12/20
XFX 125,2012/12/6,2012/12/16
CRD 555,2012/12/6,2013/1/14
FPK 897,2012/12/6,
NRJ 727,2012/12/6,2012/12/8
KND 925,2012/12/6,
JEW 694,2012/12/6,2012/12/11
MMJ 185,2012/12/6,
ASK 515,2012/12/6,2012/12/16
NSC 948,2012/12/6,2013/1/12
PFJ 786,2012/12/6,
NRD 749,2012/12/6,2013/1/7
DZY 515,2012/12/6,2012/12/9
ZLA 332,2012/12/6,2012/12/23
TRL 527,2012/12/6,2012/12/21
MFX 445,2012/12/6,2013/1/24
BDW 493,2012/12/6,
DMS 469,2012/12/6,2013/1/19
GLZ 751,2012/12/6,2013/1/15
RMY 867,2012/12/6,2012/12/29
LJE 239,2012/12/6,2013/1/10
BKH 619,2012/12/6,2013/1/12
HLC 853,2012/12/6,2012/12/14
JKT 447,2012/12/6,2012/12/27
BFY 377,2012/12/6,2012/12/10
VMR 173,2012/12/6,2012/12/25
VJL 266,2012/12/6,
EFT 923,2012/12/6,2012/12/9
ZWM 895,2012/12/6,2013/1/16
JSB 162,2012/12/6,
AAR 933,2012/12/6,2013/1/21
GTB 512,2012/12/6,2012/12/16
LJA 976,2012/12/6,2013/1/12
MXT 859,2012/12/6,
APX 261,2012/12/6,2012/12/8
YBM 344,2012/12/6,2013/1/4
MPN 313,2012/12/6,2012/12/25
GJK 451,2012/12/6,2013/1/22
DZL 431,2012/12/6,2013/1/17
GHZ 715,2012/12/6,
HNH 943,2012/12/6,2013/1/23
FKW 367,2012/12/6,2012/12/12
CCC 582,2012/12/6,2013/1/19
TEY 747,2012/12/6,2012/12/23
MFA 171,2012/12/6,2012/12/7
AVC 826,2012/12/6,2013/1/12
EDN 944,2012/12/6,
RXD 243,2012/12/6,2012/12/22
CBT 472,2012/12/6,
BFK 111,2012/12/6,2012/12/18
KGM 224,2012/12/6,
XYH 888,2012/12/6,2012/12/27
LNV 284,2012/12/6,
BLX 293,2012/12/6,2012/12/7
RYS 172,2012/12/6,2012/12/28
SPL 773,2012/12/6,2012/12/16
WRN 532,2012/12/6,
JKC 653,2012/12/6,2012/12/17
XSE 924,2012/12/6,2012/12/10
CBK 292,2012/12/6,2012/12/22
GRG 375,2012/12/6,2012/12/27
MRS 318,2012/12/6,2012/12/17
JXX 113,2012/12/6,2012/12/9
NFJ 272,2012/12/6,2012/12/13
CGH 899,2012/12/6,2013/1/16
FSJ 568,2012/12/6,2012/12/20
WZV 133,2012/12/6,
NVS 513,2012/12/6,2013/1/17
MLE 754,2012/12/6,2012/12/29
BLV 396,2012/12/6,2013/1/16
