Vehicle Registration,Date Stolen,Date Recovered
YHM 889,2010/3/19,
NBK 187,2010/3/19,2010/4/9
GAL 771,2010/3/19,2010/3/22
MXT 418,2010/3/19,2010/4/27
ZEL 719,2010/3/19,2010/4/24
ZHA 835,2010/3/19,2010/4/16
WAS 954,2010/3/19,2010/4/25
FEF 937,2010/3/19,2010/3/22
GEB 627,2010/3/19,2010/5/5
FST 413,2010/3/19,
GDM 928,2010/3/19,2010/4/25
LMK 877,2010/3/19,2010/4/15
FGM 141,2010/3/19,
BHS 764,2010/3/19,
BER 131,2010/3/19,2010/4/15
KLC 742,2010/3/19,2010/4/21
DLB 771,2010/3/19,2010/4/22
TJY 829,2010/3/19,
RKT 515,2010/3/19,
TBN 997,2010/3/19,2010/4/26
RDN 232,2010/3/19,
MHH 827,2010/3/19,2010/4/5
LAA 942,2010/3/19,2010/4/9
JXZ 657,2010/3/19,
RZD 948,2010/3/19,2010/4/25
CTZ 713,2010/3/19,
SCK 878,2010/3/19,2010/4/17
TXT 427,2010/3/19,2010/4/13
ZHD 254,2010/3/19,2010/3/22
GNW 627,2010/3/19,
WZY 435,2010/3/19,2010/4/4
JSE 514,2010/3/19,2010/3/31
FFT 818,2010/3/19,2010/4/11
BVP 219,2010/3/19,
FNN 372,2010/3/19,2010/4/8
ZJW 825,2010/3/19,2010/4/15
HJJ 998,2010/3/19,2010/3/25
MRG 593,2010/3/19,2010/4/27
LEF 581,2010/3/19,
WHV 616,2010/3/19,2010/3/26
FRV 663,2010/3/19,2010/3/23
KNT 188,2010/3/19,2010/4/14
NKH 931,2010/3/19,2010/3/26
SGD 615,2010/3/19,2010/5/5
LVF 352,2010/3/19,2010/4/26
CVB 236,2010/3/19,2010/3/31
VBB 632,2010/3/19,2010/3/30
MKX 315,2010/3/19,2010/4/10
PXN 163,2010/3/19,2010/4/3
SCW 599,2010/3/19,
BEV 944,2010/3/19,2010/4/17
NBS 135,2010/3/19,2010/3/24
JBP 412,2010/3/19,2010/4/4
TRY 237,2010/3/19,2010/3/29
JWF 975,2010/3/19,2010/4/17
GFL 663,2010/3/19,2010/3/24
AEC 947,2010/3/19,2010/3/21
XGE 754,2010/3/19,2010/3/20
WCP 522,2010/3/19,2010/5/6
LHC 777,2010/3/19,2010/5/4
NRC 173,2010/3/19,2010/3/31
TJA 438,2010/3/19,2010/4/27
FSS 576,2010/3/19,2010/3/21
FEK 963,2010/3/19,
HVD 739,2010/3/19,2010/3/23
XYS 826,2010/3/19,2010/4/19
NFM 115,2010/3/19,2010/4/25
PHW 593,2010/3/19,2010/3/24
FYA 571,2010/3/19,2010/4/14
PEN 793,2010/3/19,2010/4/18
NVK 372,2010/3/19,2010/3/21
BED 926,2010/3/19,2010/4/19
WEM 352,2010/3/19,2010/5/1
TFK 899,2010/3/19,2010/5/7
SDX 188,2010/3/19,
XDJ 585,2010/3/19,2010/3/27
NZX 774,2010/3/19,2010/3/25
YXN 572,2010/3/19,
FTG 975,2010/3/19,
LKJ 484,2010/3/19,2010/4/20
BKG 913,2010/3/19,2010/4/22
AMD 922,2010/3/19,2010/4/8
EHG 232,2010/3/19,
EWE 397,2010/3/19,2010/4/18
FJK 391,2010/3/19,2010/5/6
BYY 248,2010/3/19,2010/4/30
ASD 515,2010/3/19,2010/5/4
DFS 314,2010/3/19,2010/4/7
XNR 872,2010/3/19,
HGB 431,2010/3/19,2010/4/21
AYF 362,2010/3/19,2010/4/14
KPD 647,2010/3/19,2010/5/4
MRG 821,2010/3/19,2010/4/13
XBB 756,2010/3/19,
PHF 121,2010/3/19,2010/4/23
AYJ 292,2010/3/19,2010/4/25
JKV 688,2010/3/19,2010/3/28
KJJ 517,2010/3/19,2010/4/2
BBA 158,2010/3/19,2010/4/12
YNT 364,2010/3/19,2010/5/3
GLJ 189,2010/3/19,2010/4/2
CFR 872,2010/3/19,2010/4/21
RMC 927,2010/3/19,2010/3/25
YJS 219,2010/3/19,
LRE 643,2010/3/19,
TGY 327,2010/3/19,2010/4/22
XLP 239,2010/3/19,2010/4/18
HVB 421,2010/3/19,
YNH 191,2010/3/19,2010/5/3
LZD 878,2010/3/19,2010/4/9
SYG 642,2010/3/19,2010/5/1
APG 627,2010/3/19,2010/5/5
RTG 646,2010/3/19,2010/4/27
NFR 388,2010/3/19,2010/4/30
JWS 371,2010/3/19,2010/5/1
SXB 474,2010/3/19,2010/3/27
ALD 168,2010/3/19,
DLB 156,2010/3/19,2010/4/19
TWE 497,2010/3/19,2010/5/3
XPX 554,2010/3/19,2010/3/23
BXF 468,2010/3/19,2010/5/1
ZPC 397,2010/3/19,
FWN 928,2010/3/19,2010/4/27
NMD 994,2010/3/19,2010/4/15
JVB 743,2010/3/19,2010/4/16
ZRJ 466,2010/3/19,
KVF 782,2010/3/19,2010/3/22
BYV 269,2010/3/19,2010/4/16
AJY 275,2010/3/19,2010/4/25
GPY 544,2010/3/19,2010/4/23
WBN 218,2010/3/19,2010/4/30
TVN 454,2010/3/19,
BTH 275,2010/3/19,2010/4/7
AGK 326,2010/3/19,2010/4/28
FWG 644,2010/3/19,
MTK 994,2010/3/19,2010/4/15
GXK 715,2010/3/19,2010/4/1
RRD 846,2010/3/19,
AXD 627,2010/3/19,2010/4/25
EDS 915,2010/3/19,2010/5/7
TNY 422,2010/3/19,2010/4/21
NYY 737,2010/3/19,2010/4/25
TFX 129,2010/3/19,2010/4/24
