Vehicle Registration,Date Stolen,Date Recovered
WJW 167,2012/3/30,2012/4/13
KSL 424,2012/3/30,2012/4/23
XLP 447,2012/3/30,2012/4/1
GYR 992,2012/3/30,
ECT 674,2012/3/30,
WCT 896,2012/3/30,2012/4/2
WWP 379,2012/3/30,
GZT 713,2012/3/30,2012/4/17
YKD 168,2012/3/30,2012/4/7
MNN 393,2012/3/30,2012/5/15
WKC 155,2012/3/30,2012/4/13
FNH 762,2012/3/30,2012/5/16
TLW 541,2012/3/30,
RDS 246,2012/3/30,
BBX 623,2012/3/30,2012/5/3
DYW 155,2012/3/30,2012/5/10
PAM 545,2012/3/30,2012/4/12
VCK 472,2012/3/30,2012/5/10
GGR 644,2012/3/30,2012/4/14
VJG 526,2012/3/30,
GKN 418,2012/3/30,2012/5/1
VAV 183,2012/3/30,
CES 383,2012/3/30,2012/5/17
TBR 127,2012/3/30,
PFC 454,2012/3/30,2012/4/23
PBW 352,2012/3/30,2012/4/27
SFK 993,2012/3/30,
KGR 126,2012/3/30,
KRL 624,2012/3/30,2012/4/23
TEP 746,2012/3/30,2012/5/5
MDH 946,2012/3/30,2012/4/10
WAX 385,2012/3/30,2012/4/16
RWX 979,2012/3/30,2012/4/14
TTF 767,2012/3/30,2012/5/3
NDM 135,2012/3/30,2012/5/1
JCV 253,2012/3/30,2012/5/12
WPB 678,2012/3/30,2012/5/7
WZC 645,2012/3/30,
HCS 694,2012/3/30,
DCL 622,2012/3/30,2012/5/11
XZX 162,2012/3/30,2012/4/1
JYE 341,2012/3/30,2012/4/17
JRW 453,2012/3/30,2012/4/13
ZZJ 642,2012/3/30,2012/4/22
DNS 467,2012/3/30,2012/4/27
BZF 124,2012/3/30,
TNF 535,2012/3/30,2012/3/31
SJB 674,2012/3/30,2012/4/18
KLE 839,2012/3/30,2012/4/13
CPH 593,2012/3/30,2012/4/16
EGX 791,2012/3/30,2012/4/18
NBS 369,2012/3/30,2012/4/23
NAP 629,2012/3/30,2012/5/8
GMH 625,2012/3/30,2012/5/3
ALK 456,2012/3/30,2012/4/15
CMF 331,2012/3/30,
DSZ 967,2012/3/30,2012/4/21
LBL 467,2012/3/30,
JFE 251,2012/3/30,2012/4/3
SEN 675,2012/3/30,2012/4/27
JDM 557,2012/3/30,2012/5/10
ACZ 529,2012/3/30,2012/5/6
ADW 989,2012/3/30,
PBF 428,2012/3/30,2012/4/28
LFA 521,2012/3/30,2012/4/28
KXC 416,2012/3/30,2012/5/5
KDP 576,2012/3/30,2012/4/15
MKW 454,2012/3/30,
NAZ 993,2012/3/30,2012/4/7
NEN 183,2012/3/30,2012/3/30
HLZ 921,2012/3/30,2012/4/12
YPZ 722,2012/3/30,
SYW 167,2012/3/30,
ARZ 513,2012/3/30,2012/4/26
KXC 142,2012/3/30,2012/5/18
TCA 334,2012/3/30,2012/5/8
CMG 949,2012/3/30,2012/4/16
PWZ 518,2012/3/30,2012/5/10
BSH 311,2012/3/30,2012/4/30
YHG 575,2012/3/30,2012/5/12
XNH 516,2012/3/30,2012/5/8
MMK 624,2012/3/30,2012/4/22
FLF 615,2012/3/30,
XTZ 268,2012/3/30,
YHR 553,2012/3/30,2012/4/25
YXV 561,2012/3/30,2012/4/15
WHF 333,2012/3/30,2012/4/28
EGP 367,2012/3/30,2012/5/10
SHR 879,2012/3/30,2012/4/23
YVR 278,2012/3/30,2012/4/20
KLF 366,2012/3/30,2012/5/11
VGG 263,2012/3/30,2012/5/10
ACV 345,2012/3/30,2012/5/5
WGH 564,2012/3/30,2012/5/5
XTX 245,2012/3/30,
LZB 574,2012/3/30,2012/4/14
ZJD 612,2012/3/30,2012/4/22
TJL 324,2012/3/30,2012/3/30
NZG 947,2012/3/30,2012/5/10
ZRV 443,2012/3/30,2012/4/8
ZRL 332,2012/3/30,2012/4/10
GYJ 118,2012/3/30,
ZSY 714,2012/3/30,2012/4/14
NRP 431,2012/3/30,2012/4/25
EZH 698,2012/3/30,2012/4/3
TNN 438,2012/3/30,
SSK 735,2012/3/30,2012/4/21
HDR 658,2012/3/30,2012/4/18
JXV 154,2012/3/30,
PNY 588,2012/3/30,2012/3/30
ELS 668,2012/3/30,2012/4/9
MVE 725,2012/3/30,2012/5/11
DHA 493,2012/3/30,2012/4/30
MGB 769,2012/3/30,2012/5/4
DXK 118,2012/3/30,2012/5/2
RCP 724,2012/3/30,
SYG 586,2012/3/30,2012/5/6
WHB 385,2012/3/30,2012/4/5
BTP 218,2012/3/30,2012/5/13
RLT 979,2012/3/30,
EXB 663,2012/3/30,2012/4/30
DNF 774,2012/3/30,2012/5/7
ZBR 488,2012/3/30,2012/4/7
BYW 488,2012/3/30,2012/4/6
DYC 945,2012/3/30,2012/5/12
CAB 552,2012/3/30,2012/5/3
SMY 638,2012/3/30,2012/4/14
SDN 743,2012/3/30,2012/5/5
KGN 738,2012/3/30,2012/5/10
EWF 877,2012/3/30,2012/4/17
FLP 395,2012/3/30,2012/5/5
RTE 392,2012/3/30,2012/4/20
GVB 369,2012/3/30,2012/4/3
SLK 455,2012/3/30,
VRL 964,2012/3/30,2012/4/16
NFC 576,2012/3/30,
KKL 961,2012/3/30,2012/4/14
JVP 513,2012/3/30,
CDL 365,2012/3/30,2012/4/7
KCS 486,2012/3/30,
ZHZ 216,2012/3/30,2012/4/16
HDM 888,2012/3/30,2012/5/11
KZJ 522,2012/3/30,2012/4/20
FPN 549,2012/3/30,2012/4/23
PML 747,2012/3/30,2012/4/5
WVZ 593,2012/3/30,2012/4/2
GLX 826,2012/3/30,2012/5/17
YBW 418,2012/3/30,2012/4/13
SSF 342,2012/3/30,2012/5/12
WWR 429,2012/3/30,2012/5/14
MZF 916,2012/3/30,2012/4/28
NRV 387,2012/3/30,2012/4/22
LPV 318,2012/3/30,
PCA 496,2012/3/30,2012/4/30
DXX 164,2012/3/30,
CGT 746,2012/3/30,
JRX 626,2012/3/30,2012/5/16
VCG 963,2012/3/30,2012/5/18
AWC 984,2012/3/30,
GSD 715,2012/3/30,
DXY 371,2012/3/30,2012/5/7
YDG 524,2012/3/30,2012/4/24
GVS 551,2012/3/30,
FVG 552,2012/3/30,2012/5/4
GFT 637,2012/3/30,
BPA 619,2012/3/30,2012/5/17
EGK 383,2012/3/30,
NYA 973,2012/3/30,2012/3/30
