Vehicle Registration,Date Stolen,Date Recovered
LWR 978,2017/7/10,2017/7/13
LWS 889,2017/7/10,2017/7/14
DSJ 542,2017/7/10,
BLK 294,2017/7/10,2017/8/11
ACR 819,2017/7/10,2017/8/17
PSH 325,2017/7/10,2017/8/26
SZY 529,2017/7/10,2017/7/10
KPY 349,2017/7/10,
ELT 732,2017/7/10,2017/8/16
YXZ 782,2017/7/10,2017/8/22
MWK 951,2017/7/10,
BHK 515,2017/7/10,2017/7/15
ZGB 772,2017/7/10,2017/7/22
FSP 313,2017/7/10,2017/7/31
TJT 558,2017/7/10,
JSS 983,2017/7/10,2017/7/20
TGV 512,2017/7/10,2017/8/17
PYR 758,2017/7/10,2017/7/11
YCT 686,2017/7/10,
TZH 153,2017/7/10,2017/8/15
MEL 758,2017/7/10,2017/7/23
PKY 627,2017/7/10,2017/8/7
RXA 756,2017/7/10,
DRV 187,2017/7/10,2017/8/20
DSF 343,2017/7/10,
WDA 466,2017/7/10,2017/8/26
JWJ 631,2017/7/10,2017/8/1
NFN 812,2017/7/10,2017/8/19
NPK 553,2017/7/10,2017/7/16
MZW 453,2017/7/10,2017/8/7
SVR 932,2017/7/10,
FHS 275,2017/7/10,2017/8/27
HDV 125,2017/7/10,
SAB 331,2017/7/10,2017/7/29
SZC 358,2017/7/10,2017/8/8
PGF 261,2017/7/10,
ADA 446,2017/7/10,2017/8/1
HMG 327,2017/7/10,
YHK 847,2017/7/10,2017/7/16
NKJ 824,2017/7/10,2017/8/6
LBF 119,2017/7/10,
MWY 953,2017/7/10,2017/7/21
JCE 268,2017/7/10,2017/8/9
ALW 926,2017/7/10,2017/7/14
ZPV 158,2017/7/10,2017/7/12
KFG 672,2017/7/10,2017/8/27
ENK 123,2017/7/10,2017/7/14
LYA 629,2017/7/10,2017/8/28
TZZ 952,2017/7/10,2017/7/27
BFV 351,2017/7/10,2017/8/7
MPT 621,2017/7/10,2017/8/22
MDP 685,2017/7/10,2017/8/19
GJW 821,2017/7/10,
EXZ 857,2017/7/10,2017/7/19
HDB 524,2017/7/10,2017/8/16
CHK 458,2017/7/10,2017/8/17
KGB 128,2017/7/10,2017/8/14
WSJ 311,2017/7/10,2017/7/16
YDE 643,2017/7/10,2017/7/25
PDS 854,2017/7/10,2017/8/4
CHK 371,2017/7/10,2017/7/22
KNS 515,2017/7/10,
ESJ 461,2017/7/10,
ZDL 118,2017/7/10,2017/8/26
EYD 769,2017/7/10,2017/7/11
YRF 858,2017/7/10,
NPR 812,2017/7/10,
CFF 563,2017/7/10,2017/8/1
PGG 138,2017/7/10,2017/8/4
SMK 984,2017/7/10,
HHL 532,2017/7/10,
CDP 465,2017/7/10,2017/7/23
ERE 257,2017/7/10,2017/8/20
BHD 579,2017/7/10,2017/7/16
NBE 379,2017/7/10,2017/7/26
YFZ 232,2017/7/10,2017/8/11
FTT 234,2017/7/10,2017/8/11
LVK 899,2017/7/10,2017/7/27
AZT 639,2017/7/10,2017/8/27
HSG 387,2017/7/10,2017/7/31
SYE 929,2017/7/10,
KPV 955,2017/7/10,
XTD 341,2017/7/10,2017/8/25
TMX 524,2017/7/10,2017/8/18
JME 174,2017/7/10,
MPE 621,2017/7/10,2017/8/16
DFJ 152,2017/7/10,2017/8/5
AYE 618,2017/7/10,
WZN 935,2017/7/10,2017/7/27
SBT 783,2017/7/10,2017/7/15
TAJ 897,2017/7/10,2017/7/23
ZNZ 724,2017/7/10,2017/7/12
PDV 257,2017/7/10,2017/8/10
YXH 547,2017/7/10,2017/8/16
WKX 152,2017/7/10,
TGZ 756,2017/7/10,2017/7/25
ABC 759,2017/7/10,
JTY 148,2017/7/10,2017/8/20
WFY 761,2017/7/10,2017/7/18
CSK 279,2017/7/10,2017/7/15
NBL 361,2017/7/10,2017/7/25
DWR 729,2017/7/10,2017/8/12
LTW 376,2017/7/10,2017/8/13
XPP 751,2017/7/10,2017/7/22
PPM 435,2017/7/10,2017/8/8
YAN 745,2017/7/10,
AMS 918,2017/7/10,2017/8/11
JLK 146,2017/7/10,
PEC 644,2017/7/10,2017/8/11
EBH 619,2017/7/10,2017/8/10
GLS 943,2017/7/10,2017/7/26
ZNY 816,2017/7/10,2017/7/31
PLC 247,2017/7/10,2017/8/15
WTV 159,2017/7/10,2017/8/27
WZT 984,2017/7/10,2017/8/12
XGP 848,2017/7/10,2017/8/23
PZB 585,2017/7/10,2017/7/14
TAC 753,2017/7/10,2017/7/25
NMY 185,2017/7/10,
WVF 128,2017/7/10,
WDJ 595,2017/7/10,2017/8/8
XED 839,2017/7/10,2017/8/22
ZPG 998,2017/7/10,
KXS 131,2017/7/10,2017/7/27
SCW 397,2017/7/10,
YPE 647,2017/7/10,2017/8/21
XRB 664,2017/7/10,
HGB 175,2017/7/10,2017/7/14
WFC 226,2017/7/10,2017/8/13
NDZ 362,2017/7/10,2017/8/15
AXD 698,2017/7/10,2017/7/25
ZVY 671,2017/7/10,2017/7/28
MHT 256,2017/7/10,2017/8/12
ZWA 448,2017/7/10,
NGA 845,2017/7/10,
