Vehicle Registration,Date Stolen,Date Recovered
HPV 729,2015/7/11,2015/8/11
FGZ 325,2015/7/11,2015/8/20
RGL 533,2015/7/11,2015/8/23
CBX 284,2015/7/11,2015/8/20
DPT 712,2015/7/11,2015/7/13
BRC 429,2015/7/11,2015/8/4
MPA 647,2015/7/11,2015/8/10
TFN 225,2015/7/11,2015/8/17
MZA 681,2015/7/11,2015/7/27
FCK 625,2015/7/11,
NNP 342,2015/7/11,2015/8/6
ZTA 869,2015/7/11,2015/7/22
YGX 289,2015/7/11,2015/8/4
FNH 331,2015/7/11,2015/8/18
XJN 695,2015/7/11,2015/7/30
LPP 115,2015/7/11,2015/8/21
XXR 952,2015/7/11,2015/7/26
BCA 883,2015/7/11,2015/7/19
ZTY 336,2015/7/11,2015/8/13
YPS 334,2015/7/11,2015/8/2
TZK 448,2015/7/11,2015/8/16
BYL 756,2015/7/11,2015/8/1
KPC 366,2015/7/11,2015/7/12
EEZ 951,2015/7/11,2015/7/27
RFB 887,2015/7/11,
AFE 429,2015/7/11,2015/8/29
DLW 732,2015/7/11,
YEE 298,2015/7/11,
NVB 356,2015/7/11,2015/8/2
ZAF 446,2015/7/11,2015/7/13
ERT 926,2015/7/11,2015/7/30
BXY 665,2015/7/11,2015/7/20
ADV 487,2015/7/11,2015/8/21
AES 398,2015/7/11,2015/8/19
DWY 313,2015/7/11,2015/8/22
KPD 668,2015/7/11,2015/7/15
WBH 387,2015/7/11,2015/8/6
VDZ 992,2015/7/11,2015/8/9
BPK 769,2015/7/11,2015/7/20
GXZ 262,2015/7/11,
CEK 856,2015/7/11,2015/8/4
HMK 838,2015/7/11,2015/8/29
AYN 144,2015/7/11,2015/8/27
WNY 973,2015/7/11,2015/8/20
DVX 777,2015/7/11,2015/8/16
DYJ 153,2015/7/11,2015/8/3
XSE 769,2015/7/11,2015/8/17
FMA 965,2015/7/11,
SWS 593,2015/7/11,2015/8/8
EBW 599,2015/7/11,2015/7/30
CMB 112,2015/7/11,
BDL 278,2015/7/11,2015/8/24
EHH 769,2015/7/11,2015/8/2
CXL 523,2015/7/11,2015/8/16
DLV 257,2015/7/11,2015/8/26
VMK 874,2015/7/11,2015/8/10
DFG 657,2015/7/11,
BJY 265,2015/7/11,2015/7/13
JCA 217,2015/7/11,2015/7/17
KTX 156,2015/7/11,2015/8/26
GCJ 891,2015/7/11,2015/8/21
NRB 187,2015/7/11,2015/8/28
LRK 644,2015/7/11,2015/7/29
CWF 888,2015/7/11,2015/8/10
