Vehicle Registration,Date Stolen,Date Recovered
JWM 581,2014/3/30,2014/4/11
EVW 116,2014/3/30,
TEY 477,2014/3/30,2014/4/24
GWA 575,2014/3/30,2014/4/26
JHV 722,2014/3/30,2014/4/6
PCX 961,2014/3/30,2014/4/30
SBB 864,2014/3/30,2014/5/11
HFE 917,2014/3/30,2014/4/3
FYP 782,2014/3/30,2014/5/12
BLW 685,2014/3/30,2014/5/1
ENW 647,2014/3/30,
MDK 892,2014/3/30,2014/4/18
ADS 758,2014/3/30,2014/4/29
EKT 252,2014/3/30,2014/5/7
PZS 594,2014/3/30,2014/4/14
RNF 771,2014/3/30,2014/5/2
BZR 789,2014/3/30,2014/5/7
ZHL 911,2014/3/30,2014/4/23
JPG 959,2014/3/30,2014/5/15
WEA 869,2014/3/30,
VXC 651,2014/3/30,2014/5/16
EJL 693,2014/3/30,2014/4/23
BYG 277,2014/3/30,
BBX 698,2014/3/30,
PGE 299,2014/3/30,2014/5/7
RRV 243,2014/3/30,2014/4/28
SJV 766,2014/3/30,
NYM 523,2014/3/30,2014/5/2
SKA 724,2014/3/30,
DYK 192,2014/3/30,2014/5/5
LJY 519,2014/3/30,2014/4/21
VCN 143,2014/3/30,2014/4/10
ZLK 139,2014/3/30,2014/4/19
TSN 724,2014/3/30,2014/4/8
EVZ 742,2014/3/30,2014/4/11
ZAX 986,2014/3/30,2014/5/4
SBB 477,2014/3/30,2014/4/18
ZPW 448,2014/3/30,2014/5/10
YFV 645,2014/3/30,2014/5/17
FSB 314,2014/3/30,
ZTY 137,2014/3/30,2014/4/27
JJV 838,2014/3/30,
DLB 681,2014/3/30,2014/4/23
CFE 161,2014/3/30,2014/4/27
BTJ 687,2014/3/30,
RFF 962,2014/3/30,2014/4/26
HXC 549,2014/3/30,2014/4/9
FSZ 155,2014/3/30,2014/5/13
VFT 557,2014/3/30,2014/4/16
JXX 685,2014/3/30,2014/4/29
RWS 791,2014/3/30,
NLH 289,2014/3/30,
JXD 451,2014/3/30,2014/5/14
NSD 516,2014/3/30,2014/4/3
BAK 782,2014/3/30,2014/4/18
APZ 942,2014/3/30,2014/4/29
FSE 942,2014/3/30,2014/4/22
YBE 287,2014/3/30,2014/3/30
JRB 769,2014/3/30,2014/4/16
MHJ 819,2014/3/30,2014/4/11
CVF 442,2014/3/30,2014/4/15
NTV 792,2014/3/30,2014/5/15
PBP 728,2014/3/30,2014/5/9
JZK 186,2014/3/30,
WWC 156,2014/3/30,2014/4/24
HDE 816,2014/3/30,2014/4/12
KBE 935,2014/3/30,2014/4/9
ZYZ 473,2014/3/30,2014/4/4
CVX 218,2014/3/30,2014/5/12
NJJ 969,2014/3/30,2014/4/10
SBP 757,2014/3/30,2014/5/5
PXC 561,2014/3/30,
BGS 372,2014/3/30,2014/4/12
EEJ 913,2014/3/30,2014/4/28
SFT 674,2014/3/30,2014/4/22
BNM 274,2014/3/30,2014/4/15
XJY 439,2014/3/30,2014/5/18
VZN 338,2014/3/30,2014/4/10
FCW 438,2014/3/30,2014/4/15
WGF 261,2014/3/30,2014/5/12
XXZ 733,2014/3/30,2014/5/4
GEW 783,2014/3/30,2014/4/3
HDY 659,2014/3/30,
AFM 978,2014/3/30,2014/5/15
CSH 485,2014/3/30,
KAC 216,2014/3/30,2014/5/12
EZX 523,2014/3/30,2014/4/13
TYS 177,2014/3/30,2014/4/3
FCP 187,2014/3/30,2014/4/19
CXD 581,2014/3/30,2014/4/1
JYT 795,2014/3/30,2014/4/26
KJR 979,2014/3/30,2014/4/15
YPX 917,2014/3/30,2014/5/5
NAH 328,2014/3/30,2014/4/4
XGT 794,2014/3/30,2014/4/27
