Vehicle Registration,Date Stolen,Date Recovered
LXH 864,2012/1/21,2012/2/20
JTS 279,2012/1/21,2012/3/8
VZW 861,2012/1/21,2012/1/29
FAK 134,2012/1/21,2012/2/4
KXA 435,2012/1/21,2012/3/1
MTR 456,2012/1/21,2012/3/8
JTB 941,2012/1/21,2012/2/20
SYN 696,2012/1/21,
KGR 895,2012/1/21,2012/2/14
DZH 848,2012/1/21,2012/3/4
BTP 534,2012/1/21,2012/3/8
GNS 392,2012/1/21,2012/3/6
PRY 392,2012/1/21,2012/2/28
GTT 578,2012/1/21,2012/1/25
AYN 396,2012/1/21,
HFM 482,2012/1/21,2012/2/10
BJE 786,2012/1/21,2012/2/21
ZVG 665,2012/1/21,2012/2/23
LVF 967,2012/1/21,
ZXX 764,2012/1/21,
HTK 364,2012/1/21,2012/1/21
GRF 231,2012/1/21,2012/2/9
PAW 194,2012/1/21,2012/2/9
KDR 179,2012/1/21,2012/2/4
TEF 914,2012/1/21,
VWR 947,2012/1/21,2012/2/26
LBC 669,2012/1/21,2012/1/29
HBX 579,2012/1/21,2012/2/24
JTK 285,2012/1/21,2012/2/28
DVE 175,2012/1/21,2012/3/7
KVN 786,2012/1/21,2012/3/7
AHN 154,2012/1/21,2012/2/5
DGN 736,2012/1/21,2012/1/23
GWL 882,2012/1/21,2012/1/28
CEA 941,2012/1/21,2012/2/15
WRC 597,2012/1/21,2012/2/28
LKX 483,2012/1/21,2012/2/7
TNJ 922,2012/1/21,2012/3/10
ERY 344,2012/1/21,
VWW 655,2012/1/21,2012/1/25
BTG 427,2012/1/21,2012/1/21
WEE 965,2012/1/21,2012/2/16
SEG 385,2012/1/21,
BTR 147,2012/1/21,
KWX 486,2012/1/21,2012/2/24
RBK 225,2012/1/21,2012/2/17
GDZ 338,2012/1/21,2012/2/26
JDH 519,2012/1/21,
XAK 861,2012/1/21,
MWN 713,2012/1/21,2012/3/10
EJS 371,2012/1/21,2012/3/9
CGB 732,2012/1/21,2012/2/11
PGG 217,2012/1/21,2012/2/21
HXT 439,2012/1/21,
ETG 732,2012/1/21,2012/2/10
BXR 312,2012/1/21,2012/2/29
JXD 898,2012/1/21,2012/2/17
TMX 836,2012/1/21,
VYL 597,2012/1/21,2012/2/11
XLB 213,2012/1/21,2012/1/29
CKZ 487,2012/1/21,2012/1/29
EXY 736,2012/1/21,2012/2/14
PNM 163,2012/1/21,2012/2/11
KVY 574,2012/1/21,2012/2/6
HRT 868,2012/1/21,
TDH 187,2012/1/21,2012/1/23
ZPN 571,2012/1/21,2012/2/17
ZHA 187,2012/1/21,2012/2/17
NLJ 686,2012/1/21,2012/3/5
ELH 584,2012/1/21,2012/3/2
TPM 288,2012/1/21,2012/2/23
CWX 384,2012/1/21,
PNK 434,2012/1/21,2012/2/13
STH 371,2012/1/21,2012/1/21
LFF 224,2012/1/21,2012/3/8
VDM 976,2012/1/21,2012/3/9
FFX 395,2012/1/21,2012/2/12
DCL 154,2012/1/21,
WHT 511,2012/1/21,2012/3/5
PRM 285,2012/1/21,
VLB 527,2012/1/21,
VYA 198,2012/1/21,2012/2/4
RLC 494,2012/1/21,
JPS 393,2012/1/21,2012/2/13
KJG 141,2012/1/21,
VTT 218,2012/1/21,2012/2/5
JCL 444,2012/1/21,2012/1/29
RYC 693,2012/1/21,2012/1/23
KJP 563,2012/1/21,2012/1/25
RYM 276,2012/1/21,2012/1/23
GZY 881,2012/1/21,
FYH 483,2012/1/21,2012/1/31
SFS 738,2012/1/21,
AWS 581,2012/1/21,
WNF 932,2012/1/21,2012/2/22
CLG 696,2012/1/21,2012/2/28
SZL 494,2012/1/21,2012/2/5
WWV 147,2012/1/21,2012/2/4
FGN 393,2012/1/21,2012/2/2
PJN 755,2012/1/21,2012/1/28
BGT 863,2012/1/21,2012/1/27
