Vehicle Registration,Date Stolen,Date Recovered
YDH 739,2016/1/17,2016/1/25
CVB 395,2016/1/17,2016/1/24
FJK 444,2016/1/17,2016/3/6
EYG 263,2016/1/17,
DTH 764,2016/1/17,2016/2/22
NJB 961,2016/1/17,2016/2/24
GJL 819,2016/1/17,2016/1/19
DVL 469,2016/1/17,2016/1/17
WZC 224,2016/1/17,2016/2/27
RTV 141,2016/1/17,
DSY 272,2016/1/17,2016/3/5
SWN 894,2016/1/17,2016/1/17
JED 696,2016/1/17,2016/2/5
NPC 311,2016/1/17,
XGD 918,2016/1/17,2016/1/23
AWK 489,2016/1/17,2016/3/3
TER 283,2016/1/17,2016/1/30
HAR 217,2016/1/17,2016/1/27
RJY 621,2016/1/17,2016/2/15
BLP 121,2016/1/17,2016/1/19
SWN 841,2016/1/17,2016/2/2
APP 921,2016/1/17,2016/2/16
RTS 413,2016/1/17,2016/1/20
PBB 462,2016/1/17,2016/2/6
ZBK 223,2016/1/17,2016/2/1
BGP 656,2016/1/17,
XFK 446,2016/1/17,2016/2/12
TWG 399,2016/1/17,2016/3/6
EGA 164,2016/1/17,2016/1/28
KCJ 765,2016/1/17,2016/1/28
RAL 471,2016/1/17,2016/3/5
MAK 319,2016/1/17,
GVK 264,2016/1/17,2016/2/9
ACZ 338,2016/1/17,2016/2/24
RGR 956,2016/1/17,
HPM 699,2016/1/17,2016/1/31
KGK 811,2016/1/17,2016/2/5
NZH 717,2016/1/17,2016/1/24
FDP 737,2016/1/17,2016/2/14
TEW 988,2016/1/17,
VMV 939,2016/1/17,2016/1/30
YJH 534,2016/1/17,2016/1/23
LVH 845,2016/1/17,2016/1/23
STC 824,2016/1/17,2016/2/9
KGW 592,2016/1/17,2016/2/7
XAW 941,2016/1/17,2016/2/8
BFL 157,2016/1/17,2016/2/21
JBE 684,2016/1/17,2016/2/5
YRC 956,2016/1/17,2016/2/20
HBY 372,2016/1/17,2016/2/4
GVT 994,2016/1/17,2016/1/26
PPE 898,2016/1/17,2016/2/11
RHZ 795,2016/1/17,2016/2/25
MER 584,2016/1/17,
SMG 174,2016/1/17,2016/2/16
LKH 948,2016/1/17,2016/2/1
MLR 426,2016/1/17,2016/2/25
ZFK 777,2016/1/17,2016/2/28
BAD 465,2016/1/17,2016/2/22
SMF 528,2016/1/17,2016/1/21
YDY 472,2016/1/17,
TLA 599,2016/1/17,2016/2/22
PCX 478,2016/1/17,
TKS 743,2016/1/17,
DSV 685,2016/1/17,2016/2/11
CCS 153,2016/1/17,2016/1/29
VLX 197,2016/1/17,
EXP 352,2016/1/17,2016/2/16
XXH 322,2016/1/17,
PYF 528,2016/1/17,2016/2/13
EXY 956,2016/1/17,2016/1/23
RTH 893,2016/1/17,2016/2/10
MFE 699,2016/1/17,2016/2/17
MVJ 155,2016/1/17,2016/2/28
HCA 536,2016/1/17,2016/3/5
TYN 481,2016/1/17,2016/1/26
KJA 979,2016/1/17,2016/2/16
FGK 721,2016/1/17,
XAM 829,2016/1/17,2016/2/15
GXV 943,2016/1/17,2016/2/28
NAP 159,2016/1/17,2016/2/18
LWG 123,2016/1/17,2016/1/23
ZJM 754,2016/1/17,2016/1/25
VDR 826,2016/1/17,
KAC 258,2016/1/17,2016/2/19
HDH 476,2016/1/17,2016/2/18
TCZ 171,2016/1/17,
WCH 438,2016/1/17,2016/1/28
AFN 229,2016/1/17,
TNK 418,2016/1/17,
