Vehicle Registration,Date Stolen,Date Recovered
PTD 339,2011/5/13,2011/5/23
EGX 185,2011/5/13,2011/6/13
VHP 265,2011/5/13,2011/6/10
WPV 644,2011/5/13,2011/6/27
RWA 596,2011/5/13,2011/6/6
KDS 663,2011/5/13,2011/6/9
GMM 816,2011/5/13,
DSL 626,2011/5/13,2011/5/19
JHK 142,2011/5/13,2011/6/7
WTT 489,2011/5/13,2011/6/23
BCG 881,2011/5/13,
KYG 318,2011/5/13,2011/6/16
AWF 385,2011/5/13,
AGY 389,2011/5/13,2011/5/23
XYN 133,2011/5/13,2011/5/16
VHP 593,2011/5/13,2011/5/20
AXJ 975,2011/5/13,2011/6/16
WDW 523,2011/5/13,2011/5/26
TBJ 236,2011/5/13,2011/6/11
VZL 597,2011/5/13,2011/5/25
DYF 963,2011/5/13,2011/6/7
FAF 146,2011/5/13,2011/5/18
BCT 899,2011/5/13,2011/6/17
GRE 712,2011/5/13,
YBH 213,2011/5/13,2011/6/27
NAY 335,2011/5/13,2011/5/28
XYL 894,2011/5/13,
FVR 918,2011/5/13,
HED 438,2011/5/13,2011/6/8
EFF 814,2011/5/13,2011/5/19
HZW 268,2011/5/13,2011/5/17
EDZ 279,2011/5/13,2011/6/6
VWY 239,2011/5/13,2011/6/29
JVP 721,2011/5/13,2011/5/20
RWN 191,2011/5/13,2011/6/3
CRD 294,2011/5/13,2011/5/14
VLB 251,2011/5/13,2011/6/8
BWV 834,2011/5/13,2011/5/31
ZCM 845,2011/5/13,2011/6/24
KJA 688,2011/5/13,
TJZ 699,2011/5/13,2011/5/31
GEZ 135,2011/5/13,2011/5/27
GYC 882,2011/5/13,2011/6/21
RJT 199,2011/5/13,2011/6/10
VTC 847,2011/5/13,
TWN 258,2011/5/13,2011/6/3
CFH 873,2011/5/13,2011/5/24
PRA 623,2011/5/13,2011/6/15
PTG 545,2011/5/13,2011/6/1
RCA 966,2011/5/13,2011/6/22
YXZ 767,2011/5/13,2011/6/7
MME 777,2011/5/13,2011/6/21
DDP 758,2011/5/13,2011/6/3
WTF 633,2011/5/13,
WDP 339,2011/5/13,2011/6/24
FTA 936,2011/5/13,2011/6/27
GNV 591,2011/5/13,
KHX 859,2011/5/13,2011/5/25
NEX 525,2011/5/13,2011/5/20
GRL 785,2011/5/13,2011/6/1
WGF 755,2011/5/13,2011/5/15
WNX 911,2011/5/13,2011/6/5
MVH 174,2011/5/13,2011/6/22
JMD 366,2011/5/13,2011/5/23
YSZ 265,2011/5/13,
CDS 662,2011/5/13,2011/5/24
EDE 123,2011/5/13,2011/6/4
LKG 947,2011/5/13,2011/5/21
HZA 313,2011/5/13,2011/6/14
BGY 673,2011/5/13,2011/5/25
GXC 442,2011/5/13,2011/6/16
FNR 337,2011/5/13,2011/6/15
ZLE 629,2011/5/13,2011/5/25
MFZ 948,2011/5/13,2011/6/20
DBR 567,2011/5/13,
FKB 574,2011/5/13,2011/6/19
PNR 216,2011/5/13,2011/5/19
PFX 228,2011/5/13,2011/5/24
VJB 212,2011/5/13,2011/6/18
PAH 787,2011/5/13,
LRG 825,2011/5/13,2011/5/24
YGW 487,2011/5/13,2011/5/14
ERS 346,2011/5/13,2011/5/24
WKN 934,2011/5/13,2011/6/9
BVS 554,2011/5/13,2011/5/26
EMF 833,2011/5/13,2011/5/30
AXM 219,2011/5/13,2011/6/19
KWA 793,2011/5/13,2011/5/26
TZH 115,2011/5/13,2011/7/1
JKB 844,2011/5/13,2011/5/18
BPZ 494,2011/5/13,
BVB 645,2011/5/13,2011/5/25
FTB 493,2011/5/13,2011/6/29
XSW 689,2011/5/13,
TLR 438,2011/5/13,2011/6/11
FEA 254,2011/5/13,2011/6/1
ECN 647,2011/5/13,2011/6/7
RMM 252,2011/5/13,
EBX 989,2011/5/13,2011/6/17
DRC 837,2011/5/13,2011/5/14
HZK 739,2011/5/13,2011/6/12
ZWS 744,2011/5/13,
WXZ 445,2011/5/13,2011/6/30
KEL 777,2011/5/13,2011/6/8
LZX 576,2011/5/13,2011/6/22
KYY 129,2011/5/13,2011/5/16
TZY 476,2011/5/13,2011/5/18
ADG 258,2011/5/13,2011/5/28
GTF 454,2011/5/13,2011/6/3
BSY 569,2011/5/13,2011/5/17
CTZ 772,2011/5/13,2011/5/22
XBM 546,2011/5/13,2011/6/20
PRT 577,2011/5/13,2011/5/22
NSH 176,2011/5/13,
BWA 796,2011/5/13,
NKL 589,2011/5/13,2011/6/24
YHX 926,2011/5/13,2011/6/17
MNC 172,2011/5/13,2011/5/19
VKK 561,2011/5/13,2011/6/16
DNX 337,2011/5/13,2011/6/10
XZB 473,2011/5/13,2011/6/27
CPE 355,2011/5/13,2011/6/2
GDR 453,2011/5/13,2011/6/19
RYV 674,2011/5/13,2011/5/21
ALE 818,2011/5/13,2011/6/12
MZJ 184,2011/5/13,2011/6/4
CKZ 112,2011/5/13,2011/5/20
EDR 753,2011/5/13,2011/6/15
KJG 136,2011/5/13,2011/5/30
NDX 597,2011/5/13,2011/5/19
LCM 341,2011/5/13,2011/6/21
HRN 928,2011/5/13,2011/5/13
HSN 414,2011/5/13,2011/6/3
CLM 936,2011/5/13,2011/6/11
AHG 474,2011/5/13,2011/5/26
PKS 614,2011/5/13,2011/5/30
CRD 327,2011/5/13,
RZF 968,2011/5/13,2011/6/13
BBY 866,2011/5/13,2011/6/7
KFV 678,2011/5/13,2011/6/6
DVV 654,2011/5/13,2011/5/31
CFT 723,2011/5/13,2011/6/18
VAN 956,2011/5/13,2011/5/20
DEW 896,2011/5/13,2011/5/29
LNV 811,2011/5/13,2011/5/24
SPR 387,2011/5/13,
MBW 736,2011/5/13,2011/5/21
RFK 355,2011/5/13,2011/6/1
YXF 659,2011/5/13,2011/6/12
VWE 988,2011/5/13,2011/6/14
HSH 876,2011/5/13,2011/6/11
JED 869,2011/5/13,2011/5/22
EDJ 953,2011/5/13,2011/6/10
LCY 433,2011/5/13,2011/6/16
PAY 826,2011/5/13,2011/6/21
GHE 377,2011/5/13,2011/5/20
RZS 756,2011/5/13,
DTH 672,2011/5/13,
MHF 614,2011/5/13,2011/5/17
HBS 223,2011/5/13,2011/6/24
YCT 469,2011/5/13,2011/5/30
CYR 432,2011/5/13,
SBV 456,2011/5/13,2011/6/21
YBJ 497,2011/5/13,2011/6/27
XPS 643,2011/5/13,2011/6/8
AFK 177,2011/5/13,
KPK 154,2011/5/13,2011/5/23
HLK 559,2011/5/13,2011/5/14
AVM 651,2011/5/13,2011/6/15
NEJ 327,2011/5/13,2011/6/9
REY 448,2011/5/13,2011/6/1
KGE 989,2011/5/13,
FCC 927,2011/5/13,2011/6/17
YZL 319,2011/5/13,2011/5/25
YEW 417,2011/5/13,
JBE 287,2011/5/13,2011/6/12
EHZ 166,2011/5/13,2011/5/16
MNJ 442,2011/5/13,2011/6/1
BNZ 627,2011/5/13,2011/5/15
CYM 165,2011/5/13,
JYB 793,2011/5/13,2011/5/16
CZW 436,2011/5/13,2011/6/21
STB 379,2011/5/13,2011/6/3
GKX 619,2011/5/13,2011/5/29
BEA 417,2011/5/13,2011/6/6
MRM 286,2011/5/13,2011/5/26
DGJ 853,2011/5/13,2011/6/4
MMK 544,2011/5/13,
RXH 164,2011/5/13,2011/5/21
FFT 143,2011/5/13,2011/6/16
DJL 865,2011/5/13,2011/6/6
TPY 639,2011/5/13,
KKM 932,2011/5/13,2011/6/26
CJM 254,2011/5/13,2011/5/13
WTH 994,2011/5/13,
JNG 146,2011/5/13,2011/6/18
TRP 977,2011/5/13,2011/6/1
LSS 393,2011/5/13,2011/5/29
NST 565,2011/5/13,
YJP 788,2011/5/13,2011/5/31
RFK 871,2011/5/13,
JJL 273,2011/5/13,
FYK 782,2011/5/13,2011/6/17
MPA 426,2011/5/13,2011/5/17
HEN 785,2011/5/13,2011/6/13
FPD 219,2011/5/13,2011/5/25
EML 956,2011/5/13,2011/6/13
MEG 291,2011/5/13,2011/7/1
GWX 574,2011/5/13,2011/5/25
GXL 315,2011/5/13,2011/5/19
JJE 622,2011/5/13,2011/5/20
NCE 625,2011/5/13,
PKX 317,2011/5/13,2011/6/29
FTR 624,2011/5/13,
BST 684,2011/5/13,
SEZ 626,2011/5/13,2011/6/7
HGP 669,2011/5/13,2011/6/8
KKH 456,2011/5/13,2011/6/5
TDM 579,2011/5/13,2011/5/28
XTM 874,2011/5/13,2011/6/10
FVF 977,2011/5/13,
DCD 512,2011/5/13,
TTW 111,2011/5/13,2011/5/18
ZHT 847,2011/5/13,
WSD 735,2011/5/13,2011/6/4
