Vehicle Registration,Date Stolen,Date Recovered
BTZ 181,2014/2/1,2014/2/28
NEM 925,2014/2/1,2014/3/4
LHS 234,2014/2/1,2014/2/9
AXF 466,2014/2/1,2014/3/7
KHM 442,2014/2/1,2014/3/3
BDR 771,2014/2/1,2014/2/25
YKR 954,2014/2/1,2014/3/10
PRB 982,2014/2/1,2014/3/18
MXM 793,2014/2/1,2014/2/8
SFC 175,2014/2/1,2014/2/27
JZK 297,2014/2/1,
PWV 717,2014/2/1,2014/3/3
GTD 967,2014/2/1,2014/2/18
GHG 337,2014/2/1,
CDN 877,2014/2/1,2014/3/21
SKD 154,2014/2/1,
RFV 146,2014/2/1,2014/2/17
PVX 649,2014/2/1,2014/3/15
YSR 927,2014/2/1,2014/2/5
VHE 263,2014/2/1,2014/2/10
CFN 989,2014/2/1,2014/3/10
VXF 984,2014/2/1,2014/2/21
NFC 773,2014/2/1,2014/3/17
DEF 152,2014/2/1,2014/2/4
NZM 248,2014/2/1,
YDD 351,2014/2/1,2014/3/10
YKP 424,2014/2/1,2014/2/10
HRV 667,2014/2/1,2014/2/1
WYK 883,2014/2/1,2014/2/20
EBW 626,2014/2/1,
LVB 167,2014/2/1,
VSW 714,2014/2/1,
DMK 579,2014/2/1,2014/3/4
AYD 166,2014/2/1,2014/3/4
DSD 879,2014/2/1,
SFB 147,2014/2/1,2014/3/2
SRK 639,2014/2/1,2014/2/20
DJZ 762,2014/2/1,
BCM 425,2014/2/1,
LHW 485,2014/2/1,2014/2/15
HHJ 929,2014/2/1,2014/2/24
HPS 394,2014/2/1,2014/2/24
SXA 322,2014/2/1,
CFD 829,2014/2/1,2014/3/10
BRH 376,2014/2/1,
RGB 682,2014/2/1,
XFS 959,2014/2/1,
TEV 986,2014/2/1,2014/2/6
WBE 412,2014/2/1,
YYR 829,2014/2/1,2014/2/17
CBZ 838,2014/2/1,
LEM 581,2014/2/1,
EST 718,2014/2/1,2014/2/5
KRZ 643,2014/2/1,2014/3/21
XXW 763,2014/2/1,
ZCW 873,2014/2/1,2014/2/14
RPR 536,2014/2/1,2014/3/18
ZHK 685,2014/2/1,
FTR 925,2014/2/1,2014/2/22
NSV 993,2014/2/1,2014/3/20
JCZ 765,2014/2/1,2014/2/27
ZNV 385,2014/2/1,2014/2/11
HRM 964,2014/2/1,
DSX 581,2014/2/1,2014/2/15
JEE 751,2014/2/1,2014/2/28
EHY 672,2014/2/1,
MGM 379,2014/2/1,
JVN 961,2014/2/1,2014/2/27
GDX 635,2014/2/1,2014/3/22
CTT 352,2014/2/1,
NWZ 551,2014/2/1,2014/3/16
PEH 756,2014/2/1,
VYH 536,2014/2/1,
GED 134,2014/2/1,2014/2/28
HMH 711,2014/2/1,2014/2/25
GLZ 123,2014/2/1,2014/3/15
NNK 589,2014/2/1,2014/3/8
BYE 388,2014/2/1,
RBJ 934,2014/2/1,2014/2/8
LBE 867,2014/2/1,2014/3/19
HRK 791,2014/2/1,2014/2/25
WJS 182,2014/2/1,2014/2/22
GVJ 199,2014/2/1,
KPB 778,2014/2/1,2014/2/20
ZFY 245,2014/2/1,2014/2/11
PAC 971,2014/2/1,2014/3/21
PVN 839,2014/2/1,2014/2/3
LFF 417,2014/2/1,2014/3/2
ZHC 633,2014/2/1,2014/2/1
NVK 983,2014/2/1,2014/2/25
RVC 936,2014/2/1,
ELR 238,2014/2/1,2014/3/3
KCY 394,2014/2/1,2014/3/22
VVE 552,2014/2/1,2014/3/4
TXS 266,2014/2/1,2014/3/6
GAJ 768,2014/2/1,2014/2/26
ENL 742,2014/2/1,2014/2/22
WVD 546,2014/2/1,
XLJ 424,2014/2/1,2014/2/13
KMA 912,2014/2/1,2014/3/9
GMG 879,2014/2/1,2014/3/15
KKJ 852,2014/2/1,2014/2/3
JHX 252,2014/2/1,2014/2/28
HRE 825,2014/2/1,2014/2/12
BFE 837,2014/2/1,2014/2/17
PVY 715,2014/2/1,2014/2/17
LGN 736,2014/2/1,
YMN 171,2014/2/1,2014/2/24
ETS 392,2014/2/1,2014/2/25
ZZM 728,2014/2/1,2014/3/11
HZH 895,2014/2/1,2014/2/15
VAX 723,2014/2/1,2014/2/11
GAN 371,2014/2/1,2014/2/15
VYS 417,2014/2/1,
TSS 776,2014/2/1,2014/3/21
LEK 937,2014/2/1,2014/2/21
TYJ 235,2014/2/1,2014/2/5
RBB 189,2014/2/1,
ATA 564,2014/2/1,2014/3/17
AXV 573,2014/2/1,
MAN 248,2014/2/1,2014/3/16
PKC 659,2014/2/1,2014/3/16
VJY 579,2014/2/1,2014/2/5
ARC 475,2014/2/1,2014/3/1
CAL 843,2014/2/1,2014/3/4
XVX 243,2014/2/1,
ZFT 344,2014/2/1,2014/2/17
YFC 775,2014/2/1,
XTL 551,2014/2/1,2014/2/8
TSP 919,2014/2/1,2014/3/21
MBJ 583,2014/2/1,2014/3/20
SWW 129,2014/2/1,2014/2/28
HVG 686,2014/2/1,2014/3/2
CEM 784,2014/2/1,2014/3/2
GJE 619,2014/2/1,2014/2/14
VVW 631,2014/2/1,2014/2/21
CEN 264,2014/2/1,2014/3/21
LLJ 683,2014/2/1,2014/3/17
FXW 779,2014/2/1,2014/2/16
MTW 989,2014/2/1,
VRN 684,2014/2/1,2014/2/17
JGD 667,2014/2/1,2014/3/10
YNK 426,2014/2/1,2014/2/7
XFS 959,2014/2/1,2014/2/6
VGV 273,2014/2/1,2014/2/23
MXJ 477,2014/2/1,2014/3/9
ZGB 253,2014/2/1,
MHR 674,2014/2/1,2014/2/20
EPV 396,2014/2/1,2014/3/15
CNV 337,2014/2/1,
MWY 399,2014/2/1,2014/2/3
LRP 368,2014/2/1,
