Vehicle Registration,Date Stolen,Date Recovered
YRX 655,2014/12/22,2014/12/27
XDS 627,2014/12/22,2015/2/8
ZRG 195,2014/12/22,2015/2/1
TDN 749,2014/12/22,2015/1/27
DAG 618,2014/12/22,2014/12/24
VHC 283,2014/12/22,2015/1/21
DAW 229,2014/12/22,2015/1/21
VMV 384,2014/12/22,2015/1/8
KJM 244,2014/12/22,
PJF 647,2014/12/22,2015/1/17
MDM 425,2014/12/22,2014/12/26
KWV 597,2014/12/22,2014/12/24
ZFS 474,2014/12/22,2014/12/22
LRP 861,2014/12/22,
ZGV 799,2014/12/22,2015/1/26
GGT 669,2014/12/22,2015/1/1
HXP 191,2014/12/22,
DSX 593,2014/12/22,2015/1/18
SRN 794,2014/12/22,2015/1/13
MWD 474,2014/12/22,2015/1/4
KTL 741,2014/12/22,2014/12/29
MRN 222,2014/12/22,
THX 845,2014/12/22,2015/2/5
LPP 294,2014/12/22,2015/1/10
KJB 278,2014/12/22,2014/12/23
MRD 383,2014/12/22,2015/2/3
WDS 464,2014/12/22,2014/12/25
WMG 741,2014/12/22,
GWV 718,2014/12/22,2015/1/3
GDJ 746,2014/12/22,2014/12/31
TFG 861,2014/12/22,
GDH 353,2014/12/22,2015/1/5
SZA 942,2014/12/22,
XVB 413,2014/12/22,2015/1/18
HBZ 272,2014/12/22,2015/1/18
STK 959,2014/12/22,
XWB 463,2014/12/22,2015/1/31
BFY 897,2014/12/22,
PCY 532,2014/12/22,2015/1/29
KTE 773,2014/12/22,2015/1/20
JBL 232,2014/12/22,
FHB 537,2014/12/22,2015/1/7
SKG 319,2014/12/22,2015/1/27
BLY 811,2014/12/22,2015/2/7
RZL 838,2014/12/22,2015/1/29
MXE 913,2014/12/22,2015/1/7
KGA 393,2014/12/22,2015/2/3
HTB 737,2014/12/22,
JGV 335,2014/12/22,2015/1/24
RXV 278,2014/12/22,2015/1/26
DEK 717,2014/12/22,2015/2/1
CBM 581,2014/12/22,2015/1/1
XBM 751,2014/12/22,2015/1/14
PEN 157,2014/12/22,2015/1/24
AGN 133,2014/12/22,2014/12/24
LKC 292,2014/12/22,2015/2/9
RAF 739,2014/12/22,
TLD 927,2014/12/22,2015/2/6
JZL 552,2014/12/22,2015/1/15
ZWF 193,2014/12/22,2014/12/23
EZK 559,2014/12/22,
ZLF 812,2014/12/22,2015/1/18
LSV 965,2014/12/22,2014/12/29
MPS 572,2014/12/22,2014/12/26
KRS 235,2014/12/22,2015/2/8
SKM 996,2014/12/22,2015/1/19
GMP 351,2014/12/22,2015/1/31
VAY 838,2014/12/22,2015/1/8
JVJ 454,2014/12/22,
SJF 392,2014/12/22,2015/1/14
BWD 268,2014/12/22,2015/2/8
XYJ 352,2014/12/22,2014/12/30
BTN 232,2014/12/22,2015/1/10
BPP 285,2014/12/22,2015/2/1
NAV 462,2014/12/22,2015/1/1
WAM 592,2014/12/22,2015/1/14
EHD 263,2014/12/22,2015/1/24
LFD 928,2014/12/22,2015/1/21
CTS 547,2014/12/22,2015/1/4
MZH 269,2014/12/22,2015/2/5
DAY 446,2014/12/22,2014/12/23
JXY 492,2014/12/22,2015/1/11
JEJ 359,2014/12/22,2015/1/1
BFP 695,2014/12/22,2015/1/4
HGW 292,2014/12/22,2015/2/7
SLC 589,2014/12/22,2015/2/5
NHV 456,2014/12/22,
