Vehicle Registration,Date Stolen,Date Recovered
MAY 642,2011/1/11,2011/1/30
BBB 135,2011/1/11,2011/2/19
RME 826,2011/1/11,2011/2/27
KLX 913,2011/1/11,2011/1/22
LDJ 122,2011/1/11,2011/1/25
SNV 884,2011/1/11,2011/1/31
AME 471,2011/1/11,2011/1/14
BFC 935,2011/1/11,2011/2/14
WEN 217,2011/1/11,2011/1/24
FPE 681,2011/1/11,
BGX 528,2011/1/11,2011/1/16
CMZ 914,2011/1/11,
XBA 683,2011/1/11,2011/2/4
FRD 285,2011/1/11,2011/1/12
KAX 962,2011/1/11,
CDA 684,2011/1/11,2011/2/6
EAS 812,2011/1/11,2011/1/24
VPF 579,2011/1/11,2011/2/7
LAL 954,2011/1/11,2011/2/7
KZN 639,2011/1/11,2011/2/3
DEY 883,2011/1/11,2011/2/22
VBC 192,2011/1/11,
PKB 796,2011/1/11,2011/2/2
LAH 166,2011/1/11,2011/2/8
CHH 517,2011/1/11,2011/2/18
DEE 435,2011/1/11,2011/2/13
RKA 887,2011/1/11,2011/2/28
TCJ 887,2011/1/11,
MFX 688,2011/1/11,2011/1/15
RWP 741,2011/1/11,2011/2/4
HBK 267,2011/1/11,2011/1/13
JTS 939,2011/1/11,2011/1/30
NBX 161,2011/1/11,2011/2/3
HBC 113,2011/1/11,2011/1/20
RLK 845,2011/1/11,2011/2/5
DLE 122,2011/1/11,2011/2/11
KED 324,2011/1/11,2011/1/26
NNX 561,2011/1/11,
NZG 856,2011/1/11,
MDX 284,2011/1/11,
KKN 928,2011/1/11,2011/2/8
DDE 869,2011/1/11,
CCM 298,2011/1/11,2011/1/19
DAV 152,2011/1/11,
XSC 354,2011/1/11,2011/3/1
KBS 443,2011/1/11,2011/2/5
BTA 795,2011/1/11,2011/1/23
FST 116,2011/1/11,2011/2/14
SAY 888,2011/1/11,2011/2/11
CVT 818,2011/1/11,2011/2/3
MFY 727,2011/1/11,2011/1/23
LKZ 869,2011/1/11,2011/2/10
JSR 446,2011/1/11,2011/2/13
DGP 184,2011/1/11,2011/2/7
FXN 869,2011/1/11,2011/2/21
VNJ 488,2011/1/11,2011/1/13
EXK 422,2011/1/11,2011/2/6
NSP 812,2011/1/11,
XMM 747,2011/1/11,2011/1/22
XSN 733,2011/1/11,2011/1/28
FKX 992,2011/1/11,
HRG 931,2011/1/11,2011/2/23
BHM 433,2011/1/11,2011/2/23
RAM 467,2011/1/11,2011/2/12
JGN 736,2011/1/11,2011/1/14
EKJ 753,2011/1/11,2011/1/17
WYS 979,2011/1/11,2011/3/1
MKG 969,2011/1/11,2011/2/7
AZN 152,2011/1/11,2011/1/29
GVD 982,2011/1/11,2011/2/27
XPN 617,2011/1/11,2011/2/10
GPD 831,2011/1/11,2011/1/15
XVR 572,2011/1/11,2011/1/31
NEP 981,2011/1/11,2011/1/15
LZC 148,2011/1/11,2011/2/6
HDS 815,2011/1/11,
SXA 154,2011/1/11,2011/2/8
EYC 826,2011/1/11,2011/2/6
MVH 391,2011/1/11,2011/2/24
GKD 646,2011/1/11,
ZKF 911,2011/1/11,
JHV 486,2011/1/11,2011/1/18
PLH 328,2011/1/11,2011/1/20
AAV 139,2011/1/11,2011/1/27
HBX 746,2011/1/11,2011/1/18
YFY 635,2011/1/11,2011/1/21
FLZ 933,2011/1/11,
FRY 137,2011/1/11,2011/2/21
ADB 785,2011/1/11,
HWH 995,2011/1/11,2011/1/28
WDW 714,2011/1/11,
GTK 772,2011/1/11,
KLR 145,2011/1/11,2011/2/21
DYN 498,2011/1/11,2011/1/20
GJE 191,2011/1/11,2011/2/1
TBK 115,2011/1/11,2011/1/29
PEN 583,2011/1/11,2011/1/19
HAP 181,2011/1/11,2011/1/14
NSL 392,2011/1/11,2011/1/22
BBH 318,2011/1/11,2011/2/18
NJT 737,2011/1/11,
FWS 954,2011/1/11,2011/2/18
ZZL 311,2011/1/11,2011/1/25
ZEJ 898,2011/1/11,2011/1/22
FZM 533,2011/1/11,2011/1/19
XKA 153,2011/1/11,2011/2/25
FRH 235,2011/1/11,2011/2/6
BHV 141,2011/1/11,2011/1/15
PDR 583,2011/1/11,2011/1/31
VRL 612,2011/1/11,2011/2/26
GSN 351,2011/1/11,2011/1/22
LAJ 951,2011/1/11,2011/2/4
HRL 365,2011/1/11,2011/2/22
FPH 799,2011/1/11,2011/2/1
KDV 648,2011/1/11,2011/2/22
YXZ 895,2011/1/11,2011/1/20
DPG 476,2011/1/11,2011/1/11
WPA 976,2011/1/11,2011/2/20
PLL 438,2011/1/11,2011/1/31
VZH 751,2011/1/11,2011/3/1
LPM 461,2011/1/11,2011/1/19
CAW 889,2011/1/11,2011/2/17
BKE 598,2011/1/11,2011/2/2
ETN 733,2011/1/11,2011/1/27
RFK 214,2011/1/11,2011/2/27
GSF 316,2011/1/11,2011/2/15
EYS 185,2011/1/11,2011/2/18
EDE 854,2011/1/11,2011/2/6
RAD 556,2011/1/11,2011/1/28
LRE 362,2011/1/11,2011/1/27
BSM 453,2011/1/11,
LVY 831,2011/1/11,2011/1/14
DJN 942,2011/1/11,2011/1/27
PBN 235,2011/1/11,
WPV 782,2011/1/11,2011/1/27
AAB 775,2011/1/11,2011/1/31
NGD 264,2011/1/11,2011/1/19
JYS 578,2011/1/11,
SYA 633,2011/1/11,2011/1/11
AEZ 426,2011/1/11,
RDN 138,2011/1/11,2011/1/31
KYJ 958,2011/1/11,
EAA 748,2011/1/11,2011/1/16
GDD 448,2011/1/11,2011/2/18
ANW 538,2011/1/11,2011/2/16
MME 491,2011/1/11,
LTE 262,2011/1/11,2011/2/16
BGS 279,2011/1/11,2011/1/16
DPY 912,2011/1/11,2011/2/26
FDE 867,2011/1/11,2011/1/29
RZY 666,2011/1/11,2011/1/20
WZL 916,2011/1/11,2011/1/16
KNE 326,2011/1/11,2011/1/20
WVW 418,2011/1/11,2011/1/24
YML 715,2011/1/11,2011/1/11
KCB 179,2011/1/11,2011/1/24
BPL 161,2011/1/11,
TNV 888,2011/1/11,2011/2/19
SDZ 624,2011/1/11,2011/2/5
NSX 162,2011/1/11,2011/2/13
MDH 443,2011/1/11,2011/2/17
LKZ 572,2011/1/11,2011/2/15
HBG 517,2011/1/11,2011/2/5
CNL 821,2011/1/11,2011/2/3
YYF 654,2011/1/11,2011/2/10
KCC 741,2011/1/11,2011/1/19
ZFS 582,2011/1/11,2011/2/21
RRF 888,2011/1/11,2011/2/15
