Vehicle Registration,Date Stolen,Date Recovered
KKK 336,2011/3/2,
PEB 512,2011/3/2,
XNX 589,2011/3/2,
LEE 112,2011/3/2,2011/3/11
PLV 637,2011/3/2,2011/3/20
FLS 473,2011/3/2,
BPR 842,2011/3/2,2011/3/23
PGW 145,2011/3/2,2011/3/9
AWY 548,2011/3/2,
EME 434,2011/3/2,2011/3/21
RCA 454,2011/3/2,2011/4/9
BFZ 993,2011/3/2,2011/4/19
GEH 831,2011/3/2,2011/4/5
SLP 991,2011/3/2,2011/3/16
YNK 347,2011/3/2,2011/4/20
BKK 188,2011/3/2,2011/3/15
NJB 115,2011/3/2,2011/4/18
KVS 178,2011/3/2,
ZTB 387,2011/3/2,2011/3/21
ERV 866,2011/3/2,2011/3/20
ESH 693,2011/3/2,2011/3/9
PVW 619,2011/3/2,2011/4/17
ZKC 189,2011/3/2,2011/3/7
ZLV 471,2011/3/2,2011/3/5
KXV 158,2011/3/2,2011/3/3
PRS 187,2011/3/2,2011/3/31
TNX 253,2011/3/2,2011/3/3
PLP 557,2011/3/2,2011/4/5
SAE 229,2011/3/2,
KKL 231,2011/3/2,2011/4/20
WNR 229,2011/3/2,
WMK 135,2011/3/2,2011/3/13
ZDH 855,2011/3/2,2011/3/2
XTT 188,2011/3/2,2011/4/19
MJR 815,2011/3/2,2011/3/18
RBG 656,2011/3/2,2011/4/14
ERD 272,2011/3/2,2011/4/5
NWF 524,2011/3/2,2011/3/17
NXM 884,2011/3/2,2011/4/7
VNE 524,2011/3/2,2011/3/20
XVW 278,2011/3/2,2011/4/11
SFG 338,2011/3/2,2011/3/30
TGB 521,2011/3/2,2011/3/7
XTG 292,2011/3/2,2011/3/13
LAN 452,2011/3/2,2011/3/15
BDD 515,2011/3/2,2011/3/8
ZYS 838,2011/3/2,2011/3/6
SZF 956,2011/3/2,2011/3/23
ACV 332,2011/3/2,2011/4/10
BJL 986,2011/3/2,2011/4/11
PJD 154,2011/3/2,2011/4/17
YSS 583,2011/3/2,2011/3/11
TSM 968,2011/3/2,2011/4/1
CBV 942,2011/3/2,
EWH 254,2011/3/2,2011/4/19
EDH 653,2011/3/2,2011/4/7
EBF 218,2011/3/2,2011/4/9
THX 461,2011/3/2,2011/3/16
SNG 191,2011/3/2,2011/4/17
SWT 551,2011/3/2,2011/3/19
HBS 398,2011/3/2,2011/3/6
BNJ 256,2011/3/2,
XNY 997,2011/3/2,
CXK 223,2011/3/2,2011/3/16
AAB 539,2011/3/2,2011/4/15
LAZ 467,2011/3/2,
TNP 915,2011/3/2,2011/4/16
GND 949,2011/3/2,2011/3/10
FPD 556,2011/3/2,2011/4/14
RCK 974,2011/3/2,2011/3/26
BGL 664,2011/3/2,2011/4/5
CJE 789,2011/3/2,2011/3/23
WED 164,2011/3/2,
STF 919,2011/3/2,2011/4/19
BWY 146,2011/3/2,2011/3/8
YNH 142,2011/3/2,2011/3/5
RWC 535,2011/3/2,2011/4/7
RHX 927,2011/3/2,
KFR 993,2011/3/2,2011/3/8
BFB 116,2011/3/2,2011/4/4
SMG 285,2011/3/2,2011/4/6
CDL 173,2011/3/2,2011/4/9
ADR 251,2011/3/2,2011/4/9
TWK 947,2011/3/2,
SHE 644,2011/3/2,2011/3/19
MBX 881,2011/3/2,2011/3/29
LWZ 895,2011/3/2,2011/3/5
TZK 917,2011/3/2,2011/3/11
KJJ 412,2011/3/2,2011/4/13
VSR 429,2011/3/2,2011/3/25
GPL 678,2011/3/2,2011/3/11
FPX 494,2011/3/2,2011/4/15
WLJ 562,2011/3/2,2011/4/10
ZHA 286,2011/3/2,2011/3/21
MTR 536,2011/3/2,2011/4/7
EEC 434,2011/3/2,2011/4/4
WWN 759,2011/3/2,
VDN 481,2011/3/2,2011/3/20
EBX 374,2011/3/2,2011/3/29
TWG 414,2011/3/2,2011/3/3
RPH 916,2011/3/2,2011/3/14
SNR 114,2011/3/2,
WLE 254,2011/3/2,2011/4/8
GHA 776,2011/3/2,2011/3/2
CAR 364,2011/3/2,2011/3/30
WJN 275,2011/3/2,2011/3/10
DCP 628,2011/3/2,2011/3/2
WYS 765,2011/3/2,
NFZ 174,2011/3/2,2011/3/28
XRJ 296,2011/3/2,2011/4/3
ERM 694,2011/3/2,2011/3/16
AKK 778,2011/3/2,2011/4/18
NLM 552,2011/3/2,2011/4/3
NDT 548,2011/3/2,
GWM 913,2011/3/2,2011/3/6
YRZ 318,2011/3/2,
SCP 412,2011/3/2,
AWA 868,2011/3/2,
CFJ 849,2011/3/2,2011/3/15
HHN 824,2011/3/2,2011/4/6
KTV 439,2011/3/2,
LKZ 233,2011/3/2,
VVD 849,2011/3/2,2011/4/2
WGB 766,2011/3/2,2011/4/15
CGK 895,2011/3/2,
DFJ 911,2011/3/2,
TJA 439,2011/3/2,2011/3/16
CBM 983,2011/3/2,2011/3/31
NHB 987,2011/3/2,2011/3/11
VYR 257,2011/3/2,2011/4/6
EZA 255,2011/3/2,
AYV 911,2011/3/2,2011/3/19
RLH 712,2011/3/2,
ETN 331,2011/3/2,2011/4/19
JTS 834,2011/3/2,
ZXY 993,2011/3/2,2011/3/14
PVM 141,2011/3/2,
VZY 891,2011/3/2,2011/4/16
YJM 335,2011/3/2,2011/3/29
CGS 223,2011/3/2,2011/3/8
MVS 569,2011/3/2,2011/3/5
APB 356,2011/3/2,2011/3/9
ZAA 579,2011/3/2,
FGY 136,2011/3/2,2011/4/13
WAF 244,2011/3/2,
GEE 743,2011/3/2,2011/4/8
DVC 236,2011/3/2,2011/3/9
HPF 391,2011/3/2,2011/3/2
TNL 531,2011/3/2,2011/3/28
SAF 677,2011/3/2,
NKY 556,2011/3/2,2011/3/16
XTV 721,2011/3/2,2011/3/4
DVY 873,2011/3/2,
FNM 336,2011/3/2,2011/4/8
YFT 515,2011/3/2,
FFN 627,2011/3/2,2011/3/21
YZJ 988,2011/3/2,2011/3/14
FVG 921,2011/3/2,2011/4/17
ZEW 935,2011/3/2,2011/3/9
WWP 576,2011/3/2,2011/4/16
DXG 328,2011/3/2,
ZLF 321,2011/3/2,2011/4/19
GFP 195,2011/3/2,2011/3/18
WSC 927,2011/3/2,2011/3/29
XVT 386,2011/3/2,
KRY 838,2011/3/2,2011/3/27
XJE 419,2011/3/2,2011/3/29
NWL 578,2011/3/2,2011/4/19
YPK 437,2011/3/2,2011/3/23
CJP 355,2011/3/2,2011/3/9
EGC 852,2011/3/2,2011/4/3
FBS 927,2011/3/2,2011/3/27
SSY 741,2011/3/2,
ZMH 633,2011/3/2,
SLF 472,2011/3/2,2011/4/8
YKD 295,2011/3/2,2011/3/30
XAP 865,2011/3/2,
SYW 981,2011/3/2,2011/4/6
XRE 641,2011/3/2,2011/4/14
YCS 994,2011/3/2,2011/3/10
YXS 364,2011/3/2,2011/3/26
YDS 747,2011/3/2,2011/3/2
TEH 339,2011/3/2,2011/4/20
CBX 476,2011/3/2,2011/3/11
THA 944,2011/3/2,2011/3/18
DZS 341,2011/3/2,
CVF 718,2011/3/2,
YXD 651,2011/3/2,2011/3/27
ZHA 172,2011/3/2,2011/3/30
WWD 327,2011/3/2,
YTH 945,2011/3/2,2011/3/19
CAZ 537,2011/3/2,
LKG 112,2011/3/2,2011/3/22
FYX 279,2011/3/2,2011/4/11
LCP 776,2011/3/2,2011/4/19
ZCX 722,2011/3/2,
TBV 844,2011/3/2,2011/4/17
HHR 462,2011/3/2,2011/3/12
ETZ 224,2011/3/2,2011/3/21
KVB 137,2011/3/2,
YVK 621,2011/3/2,
EVJ 496,2011/3/2,2011/4/18
XSM 428,2011/3/2,2011/4/18
RYH 639,2011/3/2,2011/3/30
LNL 776,2011/3/2,2011/3/6
YXZ 491,2011/3/2,2011/4/20
WFC 525,2011/3/2,
WAZ 263,2011/3/2,2011/4/11
FVX 412,2011/3/2,2011/3/7
PGL 386,2011/3/2,2011/3/26
YLS 181,2011/3/2,
NJY 769,2011/3/2,2011/3/29
CTC 216,2011/3/2,2011/4/10
CVZ 897,2011/3/2,2011/3/14
MHF 257,2011/3/2,2011/3/24
HXV 734,2011/3/2,2011/4/8
TVD 253,2011/3/2,2011/3/29
RAY 916,2011/3/2,2011/3/5
CRE 364,2011/3/2,2011/3/8
GXW 281,2011/3/2,2011/3/23
BFC 262,2011/3/2,
VZM 585,2011/3/2,2011/3/8
VZP 625,2011/3/2,2011/3/4
RVW 653,2011/3/2,2011/3/23
PEY 859,2011/3/2,
YAK 786,2011/3/2,2011/3/27
TBK 948,2011/3/2,2011/3/28
ESL 832,2011/3/2,2011/4/5
MYX 664,2011/3/2,2011/3/16
VPS 214,2011/3/2,
GBW 495,2011/3/2,2011/3/10
RHN 744,2011/3/2,2011/4/7
HZD 979,2011/3/2,2011/3/13
VMC 824,2011/3/2,2011/3/25
CKM 333,2011/3/2,2011/3/28
TBY 275,2011/3/2,2011/3/25
XYX 227,2011/3/2,2011/3/14
VJP 444,2011/3/2,2011/4/4
XTR 985,2011/3/2,
KDD 791,2011/3/2,2011/4/4
ASZ 254,2011/3/2,2011/4/2
EDK 972,2011/3/2,2011/3/30
KPG 185,2011/3/2,2011/3/30
MWS 156,2011/3/2,2011/3/24
THJ 745,2011/3/2,2011/4/13
CFV 715,2011/3/2,2011/3/19
NTF 376,2011/3/2,2011/3/22
DNS 666,2011/3/2,2011/4/14
SPE 478,2011/3/2,2011/3/2
VTY 678,2011/3/2,
LJL 732,2011/3/2,
YWN 872,2011/3/2,2011/4/16
JDA 531,2011/3/2,2011/3/28
TGM 978,2011/3/2,2011/4/12
FSD 311,2011/3/2,2011/3/17
NCK 932,2011/3/2,2011/3/12
WKE 588,2011/3/2,2011/4/5
WSA 161,2011/3/2,
ZGN 116,2011/3/2,2011/3/22
