Vehicle Registration,Date Stolen,Date Recovered
NWB 548,2011/5/1,2011/5/14
TLT 326,2011/5/1,
CYE 589,2011/5/1,
ZAZ 241,2011/5/1,
ZTC 935,2011/5/1,2011/5/23
NXV 559,2011/5/1,2011/5/24
AVR 555,2011/5/1,2011/6/1
BBM 482,2011/5/1,2011/5/22
CRF 456,2011/5/1,2011/6/7
LFY 923,2011/5/1,
NSC 648,2011/5/1,2011/5/30
CMX 311,2011/5/1,2011/5/7
KAJ 861,2011/5/1,2011/6/8
ACA 367,2011/5/1,2011/5/19
NLV 117,2011/5/1,2011/5/22
BVH 975,2011/5/1,2011/5/28
CMM 296,2011/5/1,2011/5/20
ZRP 383,2011/5/1,2011/6/15
DCS 531,2011/5/1,2011/5/19
PCV 878,2011/5/1,2011/6/5
NPD 122,2011/5/1,2011/6/11
CFD 422,2011/5/1,2011/5/19
XXT 681,2011/5/1,
DWN 885,2011/5/1,
ZCR 328,2011/5/1,2011/5/14
GTK 989,2011/5/1,2011/5/26
TBZ 811,2011/5/1,2011/6/5
LBX 361,2011/5/1,2011/5/7
KAK 151,2011/5/1,
PVG 162,2011/5/1,
HEA 761,2011/5/1,2011/5/2
JCV 199,2011/5/1,2011/5/17
PWM 855,2011/5/1,2011/6/13
KYD 386,2011/5/1,2011/6/18
XSY 414,2011/5/1,2011/5/1
ANR 436,2011/5/1,2011/5/4
LAK 764,2011/5/1,2011/6/2
HJH 687,2011/5/1,2011/5/3
DME 319,2011/5/1,2011/5/13
WCW 985,2011/5/1,2011/5/18
WMW 723,2011/5/1,2011/6/3
BBC 614,2011/5/1,2011/5/30
MYF 848,2011/5/1,2011/5/30
VEX 557,2011/5/1,2011/5/4
ALV 393,2011/5/1,2011/5/27
WSE 976,2011/5/1,2011/5/10
MNK 825,2011/5/1,
YFZ 942,2011/5/1,2011/6/17
AFP 663,2011/5/1,2011/5/17
JHZ 766,2011/5/1,
AJA 932,2011/5/1,2011/6/4
ATH 735,2011/5/1,2011/5/28
TVZ 596,2011/5/1,2011/6/16
FDL 868,2011/5/1,2011/5/20
LVZ 911,2011/5/1,2011/5/5
NDN 896,2011/5/1,2011/6/17
VFY 863,2011/5/1,2011/5/9
KVS 278,2011/5/1,2011/6/13
HZE 555,2011/5/1,2011/5/31
SDY 812,2011/5/1,2011/5/15
EPB 486,2011/5/1,
RPN 339,2011/5/1,2011/5/7
GHK 944,2011/5/1,2011/5/16
REC 443,2011/5/1,2011/5/15
MBY 185,2011/5/1,2011/5/18
EBX 913,2011/5/1,2011/5/22
AEN 764,2011/5/1,2011/5/10
HVS 653,2011/5/1,2011/6/11
GEV 311,2011/5/1,2011/6/17
ARS 464,2011/5/1,2011/5/12
TJK 276,2011/5/1,
XDT 987,2011/5/1,2011/5/16
FMR 852,2011/5/1,2011/6/4
FWS 968,2011/5/1,2011/5/11
NHX 197,2011/5/1,2011/5/29
MPH 939,2011/5/1,2011/6/15
HWD 174,2011/5/1,2011/6/10
SLX 987,2011/5/1,
YTK 573,2011/5/1,2011/6/19
ZYF 987,2011/5/1,2011/6/1
YHR 872,2011/5/1,
NHJ 486,2011/5/1,2011/6/12
BGZ 654,2011/5/1,
WPB 829,2011/5/1,2011/6/5
WPA 517,2011/5/1,2011/5/19
MGY 485,2011/5/1,2011/6/8
BKW 581,2011/5/1,2011/6/6
VMZ 124,2011/5/1,2011/6/17
PLP 263,2011/5/1,2011/6/9
YFA 352,2011/5/1,2011/5/16
WST 712,2011/5/1,2011/5/8
XNT 573,2011/5/1,
HFV 496,2011/5/1,2011/6/6
RMP 515,2011/5/1,2011/6/17
ESF 472,2011/5/1,2011/5/30
HVG 163,2011/5/1,2011/5/29
PZY 339,2011/5/1,2011/5/16
