Vehicle Registration,Date Stolen,Date Recovered
ZZV 685,2017/5/21,2017/7/1
RLF 679,2017/5/21,2017/5/22
BRE 395,2017/5/21,2017/5/29
DJT 799,2017/5/21,2017/6/24
SMD 213,2017/5/21,2017/6/6
WRP 862,2017/5/21,2017/5/29
YPZ 334,2017/5/21,2017/6/28
VDK 471,2017/5/21,2017/6/2
TYY 288,2017/5/21,2017/6/6
GPK 394,2017/5/21,2017/5/25
EJV 495,2017/5/21,2017/5/25
TTK 999,2017/5/21,2017/7/1
JXA 639,2017/5/21,
GEY 695,2017/5/21,2017/6/16
BLE 439,2017/5/21,2017/6/30
WNL 144,2017/5/21,2017/7/4
VSW 144,2017/5/21,2017/6/23
VSA 754,2017/5/21,2017/6/11
EAX 475,2017/5/21,2017/6/15
BSV 755,2017/5/21,2017/6/27
HMW 375,2017/5/21,2017/5/24
VYN 691,2017/5/21,2017/6/27
DFX 455,2017/5/21,2017/6/23
EHZ 669,2017/5/21,2017/6/28
YCJ 162,2017/5/21,2017/6/16
YFP 789,2017/5/21,2017/6/19
ZJM 264,2017/5/21,2017/6/8
WMA 354,2017/5/21,2017/7/9
EFP 777,2017/5/21,2017/6/30
SEK 389,2017/5/21,2017/6/12
TZR 255,2017/5/21,2017/6/28
TMD 122,2017/5/21,2017/5/27
FVN 638,2017/5/21,2017/6/2
PNL 491,2017/5/21,2017/5/22
BVN 687,2017/5/21,2017/6/5
LAA 257,2017/5/21,2017/6/30
BYA 138,2017/5/21,2017/7/5
TJP 914,2017/5/21,2017/6/22
LEZ 466,2017/5/21,2017/6/25
LZD 381,2017/5/21,2017/6/25
TZF 919,2017/5/21,2017/6/22
XRW 424,2017/5/21,
JHS 485,2017/5/21,2017/7/2
EMM 466,2017/5/21,2017/5/26
SVD 126,2017/5/21,2017/6/18
NSL 173,2017/5/21,
JDY 534,2017/5/21,2017/5/21
CTT 653,2017/5/21,2017/6/22
MCS 325,2017/5/21,2017/7/3
VFV 298,2017/5/21,2017/6/29
DKZ 576,2017/5/21,2017/6/9
VXY 491,2017/5/21,2017/5/22
AEL 661,2017/5/21,2017/7/4
FES 169,2017/5/21,2017/6/5
YWJ 142,2017/5/21,2017/6/19
