Vehicle Registration,Date Stolen,Date Recovered
CYN 989,2012/1/14,2012/1/19
LJD 722,2012/1/14,2012/2/3
ZEV 871,2012/1/14,
RZD 764,2012/1/14,2012/2/14
CSE 496,2012/1/14,2012/1/27
TBS 944,2012/1/14,2012/1/15
MLR 586,2012/1/14,
WJG 883,2012/1/14,
THN 591,2012/1/14,2012/2/5
YMB 732,2012/1/14,2012/2/23
YWF 172,2012/1/14,2012/1/15
PBN 634,2012/1/14,2012/2/7
ZPD 176,2012/1/14,2012/2/1
AFN 355,2012/1/14,2012/2/24
NZY 911,2012/1/14,2012/2/3
GZX 858,2012/1/14,2012/1/20
APS 798,2012/1/14,2012/2/10
LTA 567,2012/1/14,
FWA 355,2012/1/14,2012/2/2
ENS 875,2012/1/14,
CAF 982,2012/1/14,2012/2/20
KNL 399,2012/1/14,2012/1/15
YTP 688,2012/1/14,2012/1/15
FSM 417,2012/1/14,2012/2/17
SXH 652,2012/1/14,
BFW 911,2012/1/14,2012/3/3
MCW 994,2012/1/14,2012/1/29
ZTR 163,2012/1/14,2012/2/16
WLN 165,2012/1/14,2012/1/16
JLN 691,2012/1/14,
SFX 997,2012/1/14,2012/1/15
NAN 753,2012/1/14,2012/2/6
NEB 659,2012/1/14,
BCM 487,2012/1/14,2012/1/31
HMH 447,2012/1/14,
LGM 683,2012/1/14,
AVB 718,2012/1/14,2012/2/15
NVX 836,2012/1/14,2012/2/4
SSK 191,2012/1/14,2012/1/29
KZC 241,2012/1/14,2012/1/25
XJJ 166,2012/1/14,2012/2/25
XMV 689,2012/1/14,2012/2/25
XPW 282,2012/1/14,2012/1/23
LEH 174,2012/1/14,2012/2/4
NCX 824,2012/1/14,
XYC 437,2012/1/14,2012/1/17
DGH 831,2012/1/14,2012/2/29
ELN 438,2012/1/14,2012/2/22
BHA 719,2012/1/14,2012/2/14
GTG 917,2012/1/14,2012/2/15
CXY 426,2012/1/14,2012/1/25
DER 789,2012/1/14,
DSH 964,2012/1/14,
RVL 581,2012/1/14,2012/2/13
WTF 384,2012/1/14,2012/1/29
CMM 839,2012/1/14,2012/2/19
WET 447,2012/1/14,2012/1/23
MTV 327,2012/1/14,
PEY 166,2012/1/14,2012/1/23
JXW 185,2012/1/14,2012/2/24
BCR 633,2012/1/14,
NMV 261,2012/1/14,2012/1/27
WJF 297,2012/1/14,2012/2/18
AZZ 581,2012/1/14,
YAE 111,2012/1/14,2012/2/26
ETL 281,2012/1/14,2012/1/24
PLF 527,2012/1/14,2012/2/20
KKP 335,2012/1/14,2012/1/29
PSE 583,2012/1/14,2012/1/31
MXY 226,2012/1/14,2012/2/5
TPX 484,2012/1/14,2012/2/24
GVP 656,2012/1/14,2012/1/19
KAM 187,2012/1/14,2012/2/11
CLZ 385,2012/1/14,2012/1/24
ZRM 669,2012/1/14,2012/2/13
XZF 167,2012/1/14,2012/1/26
VET 214,2012/1/14,
ALF 455,2012/1/14,2012/2/4
NVP 815,2012/1/14,2012/1/20
JGE 846,2012/1/14,2012/2/22
FAM 671,2012/1/14,2012/2/21
NLP 173,2012/1/14,2012/2/20
NMK 824,2012/1/14,2012/2/27
BFT 722,2012/1/14,2012/2/15
SXC 418,2012/1/14,2012/3/2
ABG 681,2012/1/14,
NWH 929,2012/1/14,2012/1/25
CEL 539,2012/1/14,2012/2/2
WCJ 823,2012/1/14,2012/1/31
NXV 123,2012/1/14,
LPE 487,2012/1/14,2012/1/29
RGG 845,2012/1/14,
RXT 761,2012/1/14,2012/3/3
LPJ 322,2012/1/14,2012/2/18
TKB 771,2012/1/14,
VRD 895,2012/1/14,
PTK 367,2012/1/14,2012/2/2
PZY 341,2012/1/14,2012/2/9
NMB 946,2012/1/14,2012/1/27
KRY 982,2012/1/14,2012/1/26
GGR 575,2012/1/14,
BPB 713,2012/1/14,2012/2/19
CPG 554,2012/1/14,
LTV 984,2012/1/14,2012/2/12
TZZ 141,2012/1/14,
GBW 855,2012/1/14,2012/2/11
YDW 387,2012/1/14,2012/2/6
PPZ 973,2012/1/14,2012/1/24
ANA 136,2012/1/14,
XED 458,2012/1/14,2012/2/10
EPA 654,2012/1/14,2012/2/15
MBL 827,2012/1/14,
WEV 955,2012/1/14,2012/2/29
TVH 661,2012/1/14,2012/1/31
BZV 135,2012/1/14,2012/1/20
YAP 226,2012/1/14,
VCN 416,2012/1/14,2012/2/9
RSX 791,2012/1/14,2012/2/2
STT 293,2012/1/14,2012/2/22
BCZ 487,2012/1/14,
