Vehicle Registration,Date Stolen,Date Recovered
LVA 556,2014/9/1,2014/9/20
DDT 744,2014/9/1,
VWA 978,2014/9/1,
PBK 145,2014/9/1,2014/9/23
JPP 842,2014/9/1,2014/9/3
VXL 922,2014/9/1,2014/9/24
ECB 825,2014/9/1,2014/9/30
EXW 434,2014/9/1,2014/10/14
SDH 785,2014/9/1,2014/10/9
VHE 846,2014/9/1,2014/9/1
NXV 346,2014/9/1,2014/9/23
AYP 537,2014/9/1,2014/9/22
AWF 187,2014/9/1,2014/10/5
HKB 848,2014/9/1,2014/9/16
XHV 466,2014/9/1,
SMR 993,2014/9/1,
YVT 541,2014/9/1,2014/10/6
ECY 966,2014/9/1,2014/9/24
PAP 981,2014/9/1,2014/10/10
PDG 318,2014/9/1,
CYX 518,2014/9/1,2014/9/13
PZD 563,2014/9/1,
AKF 864,2014/9/1,2014/9/12
AGY 274,2014/9/1,2014/10/8
GXX 679,2014/9/1,2014/9/12
VVH 993,2014/9/1,2014/10/12
RFF 659,2014/9/1,2014/9/21
SAM 781,2014/9/1,
EVE 748,2014/9/1,
EKB 813,2014/9/1,2014/10/17
LMM 521,2014/9/1,2014/10/13
LEY 745,2014/9/1,2014/10/18
PDS 211,2014/9/1,2014/9/2
YCL 185,2014/9/1,2014/9/30
CVE 467,2014/9/1,
YVF 296,2014/9/1,2014/10/7
MJF 968,2014/9/1,2014/10/2
MTM 167,2014/9/1,2014/9/28
PNP 636,2014/9/1,2014/9/7
DPD 389,2014/9/1,2014/10/13
JVN 436,2014/9/1,2014/10/10
EVW 828,2014/9/1,
FGM 492,2014/9/1,2014/9/17
FGV 963,2014/9/1,2014/9/29
XDS 822,2014/9/1,2014/10/2
VHJ 573,2014/9/1,2014/10/10
DZB 545,2014/9/1,2014/9/21
LRD 188,2014/9/1,2014/10/3
FFY 926,2014/9/1,
RMN 678,2014/9/1,2014/9/8
LLV 631,2014/9/1,2014/9/10
TKH 596,2014/9/1,2014/9/7
SMG 548,2014/9/1,2014/9/6
ZYX 898,2014/9/1,2014/9/27
MEM 419,2014/9/1,
BNF 735,2014/9/1,
JRX 256,2014/9/1,2014/10/2
JFR 423,2014/9/1,2014/9/24
XSZ 717,2014/9/1,2014/10/15
YBK 754,2014/9/1,2014/9/13
TVL 394,2014/9/1,2014/9/6
NWZ 833,2014/9/1,2014/9/2
BHW 664,2014/9/1,2014/10/19
TDF 528,2014/9/1,
AFN 482,2014/9/1,2014/10/19
NBE 381,2014/9/1,2014/9/20
BSS 356,2014/9/1,2014/10/13
WXM 716,2014/9/1,2014/10/4
SYV 176,2014/9/1,2014/10/17
HGA 527,2014/9/1,2014/10/12
VNJ 529,2014/9/1,2014/9/28
JEM 972,2014/9/1,2014/9/23
KMN 833,2014/9/1,2014/10/20
VVX 264,2014/9/1,
BWZ 532,2014/9/1,2014/9/27
JKS 529,2014/9/1,
WBB 629,2014/9/1,2014/9/19
NZT 414,2014/9/1,
BHX 829,2014/9/1,2014/10/4
ATL 865,2014/9/1,2014/9/13
PTJ 635,2014/9/1,
LMZ 342,2014/9/1,
SRK 814,2014/9/1,2014/10/17
JWR 455,2014/9/1,
TYT 392,2014/9/1,2014/10/9
JVH 794,2014/9/1,2014/10/11
AKD 915,2014/9/1,2014/10/7
VLE 486,2014/9/1,2014/10/3
SXN 545,2014/9/1,2014/9/5
XXK 313,2014/9/1,
AWJ 948,2014/9/1,2014/10/19
ELL 593,2014/9/1,2014/10/6
DHA 183,2014/9/1,2014/9/21
JNB 214,2014/9/1,2014/9/10
MDJ 126,2014/9/1,2014/10/4
YGG 996,2014/9/1,2014/10/1
DPD 739,2014/9/1,2014/9/10
KWP 777,2014/9/1,2014/9/11
GYZ 897,2014/9/1,2014/10/1
RED 595,2014/9/1,2014/10/1
ZMB 435,2014/9/1,2014/9/16
ZRP 419,2014/9/1,
BMP 168,2014/9/1,2014/10/1
ARA 176,2014/9/1,2014/10/8
