Vehicle Registration,Date Stolen,Date Recovered
LKG 254,2012/8/2,
REZ 913,2012/8/2,2012/8/2
KEX 115,2012/8/2,2012/8/29
KBX 416,2012/8/2,2012/8/22
ZGA 474,2012/8/2,2012/8/2
WHW 221,2012/8/2,2012/8/2
HTC 225,2012/8/2,2012/8/23
XLV 558,2012/8/2,
VBY 726,2012/8/2,
DFE 664,2012/8/2,2012/9/5
AEA 353,2012/8/2,2012/9/8
WBM 365,2012/8/2,
JWK 113,2012/8/2,2012/8/23
TBA 937,2012/8/2,2012/8/17
VKK 387,2012/8/2,2012/8/25
HLY 218,2012/8/2,2012/8/24
CEG 896,2012/8/2,2012/8/14
VFN 538,2012/8/2,
TZK 229,2012/8/2,2012/8/9
JXS 643,2012/8/2,2012/9/7
RJV 155,2012/8/2,
EPL 629,2012/8/2,2012/8/17
GWK 143,2012/8/2,
ANL 196,2012/8/2,2012/8/23
MPW 811,2012/8/2,2012/8/31
HGY 555,2012/8/2,2012/8/31
NFJ 586,2012/8/2,2012/8/31
XPB 916,2012/8/2,2012/8/12
EYC 525,2012/8/2,
FDT 149,2012/8/2,2012/9/8
ZCL 739,2012/8/2,2012/9/5
ALY 517,2012/8/2,2012/8/14
BJG 541,2012/8/2,
WDG 795,2012/8/2,2012/9/19
WNY 915,2012/8/2,2012/8/18
FFK 759,2012/8/2,2012/8/10
XAZ 973,2012/8/2,2012/8/5
XKW 169,2012/8/2,2012/9/19
MAP 574,2012/8/2,2012/9/1
BAF 265,2012/8/2,2012/8/29
AST 869,2012/8/2,2012/8/14
LBA 773,2012/8/2,2012/9/3
GYD 547,2012/8/2,2012/9/11
KKY 698,2012/8/2,2012/8/12
WAB 931,2012/8/2,2012/9/16
TZZ 739,2012/8/2,2012/9/14
JZY 741,2012/8/2,2012/8/25
YEL 216,2012/8/2,2012/9/3
WRW 727,2012/8/2,
ANV 471,2012/8/2,2012/8/13
NDG 995,2012/8/2,2012/9/19
MTA 167,2012/8/2,
HHX 712,2012/8/2,2012/8/31
ZTS 831,2012/8/2,2012/8/28
ZZP 836,2012/8/2,2012/9/3
SAC 471,2012/8/2,2012/8/28
APB 436,2012/8/2,2012/8/22
NPA 382,2012/8/2,2012/8/31
FEA 727,2012/8/2,2012/9/12
SMZ 112,2012/8/2,2012/9/17
EJV 692,2012/8/2,2012/8/30
NFG 764,2012/8/2,2012/8/27
KRE 598,2012/8/2,2012/8/9
VKS 763,2012/8/2,2012/8/17
SBA 449,2012/8/2,
PPC 842,2012/8/2,2012/8/2
AKR 494,2012/8/2,2012/9/20
FKW 648,2012/8/2,2012/9/13
ZXZ 641,2012/8/2,2012/8/10
DBY 473,2012/8/2,2012/9/20
KKS 269,2012/8/2,2012/8/22
BSD 919,2012/8/2,2012/9/5
VXX 524,2012/8/2,2012/9/15
FEE 956,2012/8/2,2012/8/31
KED 927,2012/8/2,
LRM 792,2012/8/2,2012/8/19
JDN 845,2012/8/2,
NTY 575,2012/8/2,2012/9/13
CFM 987,2012/8/2,
GWZ 592,2012/8/2,
WZM 317,2012/8/2,2012/8/29
TDK 471,2012/8/2,2012/8/19
VBP 775,2012/8/2,2012/8/24
PLN 559,2012/8/2,2012/8/7
TXR 796,2012/8/2,2012/8/22
SPD 632,2012/8/2,2012/8/18
LAT 864,2012/8/2,2012/8/18
MVR 529,2012/8/2,2012/8/23
ABS 856,2012/8/2,2012/9/19
REZ 138,2012/8/2,2012/8/25
DHB 523,2012/8/2,2012/9/10
NFE 298,2012/8/2,2012/8/14
DHP 245,2012/8/2,2012/9/8
BMD 443,2012/8/2,2012/8/6
HDJ 899,2012/8/2,2012/9/1
GGH 248,2012/8/2,2012/8/17
YGY 923,2012/8/2,2012/8/5
PDK 724,2012/8/2,2012/8/3
DMW 755,2012/8/2,2012/9/9
TXX 126,2012/8/2,2012/8/26
EHK 132,2012/8/2,
CRD 759,2012/8/2,2012/9/1
GAA 896,2012/8/2,2012/8/17
MSE 349,2012/8/2,
SDL 799,2012/8/2,
ZVP 831,2012/8/2,2012/9/5
FZW 156,2012/8/2,2012/8/17
BZM 692,2012/8/2,
BCB 448,2012/8/2,2012/9/15
BAX 295,2012/8/2,2012/8/9
AJB 525,2012/8/2,
WXS 144,2012/8/2,2012/8/3
ELV 293,2012/8/2,2012/8/21
CMA 572,2012/8/2,2012/9/2
VAP 622,2012/8/2,2012/8/3
NAM 518,2012/8/2,2012/9/14
ABZ 579,2012/8/2,2012/8/31
ZPH 651,2012/8/2,2012/8/19
FCE 474,2012/8/2,
KFP 978,2012/8/2,2012/8/18
PHM 622,2012/8/2,2012/9/17
KYR 584,2012/8/2,2012/8/5
RWG 975,2012/8/2,2012/9/20
KYB 446,2012/8/2,
GCZ 257,2012/8/2,
EHZ 872,2012/8/2,
EBF 964,2012/8/2,
HXE 315,2012/8/2,2012/8/27
ZMF 749,2012/8/2,2012/8/4
JDV 352,2012/8/2,2012/9/12
RAE 341,2012/8/2,2012/8/28
NWV 652,2012/8/2,2012/8/5
WFW 386,2012/8/2,2012/9/1
AGN 463,2012/8/2,
BYP 133,2012/8/2,2012/8/20
AHB 624,2012/8/2,
BCL 346,2012/8/2,
KZF 151,2012/8/2,2012/8/19
CRM 661,2012/8/2,2012/8/20
XYE 551,2012/8/2,2012/8/7
WJH 585,2012/8/2,2012/9/11
LMN 493,2012/8/2,2012/8/23
ZSL 589,2012/8/2,
SWJ 449,2012/8/2,2012/9/1
WRF 178,2012/8/2,2012/8/30
WBB 151,2012/8/2,2012/9/2
LHN 756,2012/8/2,2012/9/6
VGT 914,2012/8/2,2012/8/5
XDM 313,2012/8/2,
DVR 885,2012/8/2,2012/8/30
EVY 148,2012/8/2,2012/9/15
ZGG 526,2012/8/2,2012/8/31
AME 353,2012/8/2,
EKP 799,2012/8/2,2012/8/7
SBT 351,2012/8/2,
GGH 716,2012/8/2,2012/9/20
EEV 333,2012/8/2,2012/8/10
FVW 932,2012/8/2,
EZT 183,2012/8/2,
GEZ 398,2012/8/2,2012/8/8
KCM 728,2012/8/2,2012/8/5
XXA 723,2012/8/2,
ZGN 199,2012/8/2,2012/9/2
ETZ 139,2012/8/2,2012/9/16
RGL 266,2012/8/2,2012/9/17
XHD 133,2012/8/2,
JWF 621,2012/8/2,2012/9/3
LRL 489,2012/8/2,2012/8/8
YMA 886,2012/8/2,2012/8/27
JDE 686,2012/8/2,2012/8/30
XZR 473,2012/8/2,2012/8/15
RZS 916,2012/8/2,2012/8/30
EEB 831,2012/8/2,2012/8/13
HVG 181,2012/8/2,2012/9/6
BPK 837,2012/8/2,2012/8/16
FKD 895,2012/8/2,2012/8/20
PGJ 657,2012/8/2,2012/9/1
TXC 892,2012/8/2,2012/9/7
GWY 527,2012/8/2,2012/8/31
YJN 884,2012/8/2,2012/9/12
KMK 672,2012/8/2,2012/8/17
ZPC 464,2012/8/2,
SPM 169,2012/8/2,2012/9/1
SXR 227,2012/8/2,2012/9/20
BFK 572,2012/8/2,
MPL 662,2012/8/2,2012/9/15
RMD 397,2012/8/2,2012/8/13
XNX 852,2012/8/2,2012/8/7
PWH 413,2012/8/2,2012/8/15
THP 941,2012/8/2,2012/8/15
ZDL 767,2012/8/2,2012/8/20
AXN 231,2012/8/2,2012/9/6
MFZ 886,2012/8/2,2012/8/26
FRM 623,2012/8/2,2012/8/7
GHW 374,2012/8/2,2012/9/3
LZG 271,2012/8/2,2012/8/13
PFL 215,2012/8/2,2012/9/3
SCK 927,2012/8/2,2012/8/12
VSX 924,2012/8/2,
PBH 834,2012/8/2,
KWZ 879,2012/8/2,2012/9/8
SJN 697,2012/8/2,2012/9/5
TMH 123,2012/8/2,
NJM 127,2012/8/2,2012/8/10
KFM 484,2012/8/2,2012/8/4
YBF 881,2012/8/2,2012/8/7
JRC 716,2012/8/2,
HVG 447,2012/8/2,2012/9/5
FFD 723,2012/8/2,2012/9/15
KMB 217,2012/8/2,2012/8/19
GPR 564,2012/8/2,2012/8/16
FJA 117,2012/8/2,2012/8/21
