Vehicle Registration,Date Stolen,Date Recovered
PMJ 281,2010/7/17,2010/8/24
EVF 542,2010/7/17,
EGH 861,2010/7/17,2010/7/26
LAV 325,2010/7/17,2010/8/22
HWC 565,2010/7/17,2010/8/30
RCK 648,2010/7/17,2010/8/6
TZN 337,2010/7/17,2010/8/14
HAT 825,2010/7/17,2010/8/5
BHE 518,2010/7/17,2010/8/3
KZD 676,2010/7/17,2010/9/2
NNN 294,2010/7/17,2010/8/16
FNC 671,2010/7/17,2010/7/23
SRM 169,2010/7/17,2010/7/25
PWX 351,2010/7/17,2010/8/27
BBF 692,2010/7/17,2010/8/26
TME 577,2010/7/17,2010/9/1
XYW 119,2010/7/17,2010/7/18
KRN 164,2010/7/17,2010/7/23
THN 775,2010/7/17,2010/8/1
WYG 177,2010/7/17,2010/7/25
YLK 628,2010/7/17,
BPE 367,2010/7/17,2010/7/19
JZS 423,2010/7/17,2010/8/18
PHD 269,2010/7/17,2010/9/3
LSD 196,2010/7/17,2010/7/22
RJP 231,2010/7/17,
XXS 717,2010/7/17,2010/8/20
WAY 875,2010/7/17,
RLT 969,2010/7/17,2010/8/10
WTS 865,2010/7/17,2010/7/20
MAF 722,2010/7/17,2010/8/21
ALF 863,2010/7/17,
VLM 839,2010/7/17,2010/8/10
KXX 319,2010/7/17,2010/7/19
ZJG 638,2010/7/17,2010/9/2
TAY 276,2010/7/17,2010/7/26
MPZ 293,2010/7/17,2010/7/28
MGG 335,2010/7/17,
KYY 316,2010/7/17,2010/8/26
NBB 394,2010/7/17,2010/7/29
SJS 499,2010/7/17,2010/8/3
DSC 967,2010/7/17,2010/7/22
HWS 779,2010/7/17,2010/8/9
VBN 929,2010/7/17,
BLN 973,2010/7/17,2010/7/25
NEB 458,2010/7/17,2010/8/3
ZVZ 275,2010/7/17,2010/7/24
YVP 835,2010/7/17,2010/8/11
BYY 112,2010/7/17,
RDE 592,2010/7/17,2010/8/8
SSY 495,2010/7/17,2010/8/11
HWA 963,2010/7/17,
SVG 593,2010/7/17,2010/8/24
FXK 537,2010/7/17,2010/8/27
HRE 651,2010/7/17,2010/8/2
KHV 325,2010/7/17,2010/8/8
ZBT 289,2010/7/17,2010/7/20
YDD 119,2010/7/17,2010/8/1
ZEP 916,2010/7/17,2010/8/15
LTC 655,2010/7/17,2010/8/15
KBM 297,2010/7/17,2010/9/4
PTS 493,2010/7/17,2010/8/10
ACG 995,2010/7/17,2010/7/30
LDR 185,2010/7/17,2010/9/3
NLP 952,2010/7/17,2010/8/21
EEJ 482,2010/7/17,
FRN 336,2010/7/17,2010/8/24
VCS 719,2010/7/17,
TGV 575,2010/7/17,2010/9/3
KZV 729,2010/7/17,2010/8/12
LLV 296,2010/7/17,2010/7/26
SRE 449,2010/7/17,2010/7/28
NFP 643,2010/7/17,2010/8/10
RSX 381,2010/7/17,2010/8/28
PKG 625,2010/7/17,
BWT 136,2010/7/17,2010/8/8
TMD 839,2010/7/17,2010/8/29
ZAL 279,2010/7/17,2010/7/26
VHT 166,2010/7/17,
BLM 654,2010/7/17,
FKL 389,2010/7/17,2010/8/14
NBP 299,2010/7/17,
PCF 985,2010/7/17,
KBV 843,2010/7/17,2010/8/24
NKZ 359,2010/7/17,2010/8/24
TBK 619,2010/7/17,
CJZ 425,2010/7/17,2010/7/26
NHW 827,2010/7/17,2010/7/30
GBN 591,2010/7/17,2010/8/18
HKE 813,2010/7/17,2010/7/21
XSS 134,2010/7/17,
FET 219,2010/7/17,
VDG 946,2010/7/17,
TFA 734,2010/7/17,2010/8/24
FJY 513,2010/7/17,2010/9/4
RLG 845,2010/7/17,2010/8/16
WEZ 892,2010/7/17,2010/7/19
RSF 146,2010/7/17,2010/8/27
KKX 792,2010/7/17,2010/7/17
DJG 933,2010/7/17,2010/8/21
RPX 149,2010/7/17,
HPW 319,2010/7/17,
RKH 969,2010/7/17,2010/8/6
EKS 682,2010/7/17,2010/7/17
ZAJ 787,2010/7/17,2010/8/7
BSJ 437,2010/7/17,
VGF 898,2010/7/17,2010/8/15
EDX 927,2010/7/17,
PLH 168,2010/7/17,2010/7/28
AWW 951,2010/7/17,2010/8/7
XMV 592,2010/7/17,
KPL 685,2010/7/17,2010/7/31
JDT 845,2010/7/17,2010/8/15
BHW 196,2010/7/17,
TJB 798,2010/7/17,2010/8/1
BDN 946,2010/7/17,2010/7/18
MLN 436,2010/7/17,2010/7/23
YWK 633,2010/7/17,2010/7/28
KGX 546,2010/7/17,2010/8/7
XGT 296,2010/7/17,2010/8/15
GFN 518,2010/7/17,
FSV 147,2010/7/17,2010/7/24
XVN 175,2010/7/17,2010/7/27
AAM 189,2010/7/17,2010/8/7
FYG 177,2010/7/17,2010/8/19
KTF 684,2010/7/17,
CAG 215,2010/7/17,2010/8/22
BPL 138,2010/7/17,2010/7/29
FLV 551,2010/7/17,
DZP 935,2010/7/17,2010/7/24
XJX 863,2010/7/17,2010/7/29
FMA 236,2010/7/17,2010/7/29
LYJ 356,2010/7/17,
ACZ 197,2010/7/17,2010/8/7
LWE 994,2010/7/17,2010/8/21
FBF 918,2010/7/17,2010/9/2
SBM 428,2010/7/17,2010/7/22
SXW 532,2010/7/17,2010/8/28
CMR 443,2010/7/17,
EKB 547,2010/7/17,
EKH 831,2010/7/17,2010/8/2
TYF 163,2010/7/17,
ETV 625,2010/7/17,2010/7/28
LKE 776,2010/7/17,2010/8/28
ZRG 881,2010/7/17,
EBR 415,2010/7/17,2010/8/12
TZG 793,2010/7/17,2010/9/3
EYH 886,2010/7/17,
CGC 898,2010/7/17,
KSJ 288,2010/7/17,2010/8/4
XFA 832,2010/7/17,2010/7/17
SRS 875,2010/7/17,2010/7/31
ENG 746,2010/7/17,2010/7/18
SCE 398,2010/7/17,2010/8/25
NJY 661,2010/7/17,2010/8/26
GLE 314,2010/7/17,2010/8/10
KVY 356,2010/7/17,2010/8/13
EBC 297,2010/7/17,2010/8/21
WHG 357,2010/7/17,
TJL 957,2010/7/17,2010/8/28
PFV 295,2010/7/17,2010/8/27
WSJ 596,2010/7/17,2010/9/2
THK 822,2010/7/17,2010/8/7
TVN 216,2010/7/17,2010/8/25
EWP 796,2010/7/17,2010/9/2
LHK 845,2010/7/17,
KZD 231,2010/7/17,2010/7/24
WCJ 297,2010/7/17,2010/8/29
XYG 293,2010/7/17,
JAG 876,2010/7/17,2010/8/4
PKS 246,2010/7/17,
RDX 828,2010/7/17,2010/8/11
LEZ 431,2010/7/17,
JAT 374,2010/7/17,2010/8/18
SDL 597,2010/7/17,2010/8/27
VDK 847,2010/7/17,2010/9/2
MMH 669,2010/7/17,2010/9/4
FMV 498,2010/7/17,2010/8/4
MRC 141,2010/7/17,2010/8/26
JTR 164,2010/7/17,2010/8/28
BEV 311,2010/7/17,2010/8/19
DYE 594,2010/7/17,2010/8/1
VCG 768,2010/7/17,2010/7/26
SPE 839,2010/7/17,2010/9/3
RDH 711,2010/7/17,2010/8/1
ZHY 484,2010/7/17,2010/8/26
KSG 512,2010/7/17,
AGN 498,2010/7/17,2010/8/8
ZGV 816,2010/7/17,2010/8/31
VXS 398,2010/7/17,2010/8/19
VEK 665,2010/7/17,2010/8/29
DDR 759,2010/7/17,
XRK 561,2010/7/17,2010/8/31
VPR 257,2010/7/17,2010/7/28
PGR 748,2010/7/17,2010/8/19
KFR 892,2010/7/17,2010/7/25
HNJ 342,2010/7/17,2010/8/21
GPW 987,2010/7/17,2010/7/20
YKC 338,2010/7/17,
ZYB 441,2010/7/17,2010/8/28
LTW 949,2010/7/17,2010/8/30
NXH 897,2010/7/17,2010/8/18
EEY 519,2010/7/17,2010/8/18
VGG 414,2010/7/17,2010/8/5
TEL 182,2010/7/17,
MRR 459,2010/7/17,2010/7/21
GHD 213,2010/7/17,2010/8/16
CJC 165,2010/7/17,
LBB 726,2010/7/17,
CYZ 433,2010/7/17,2010/9/2
EAC 732,2010/7/17,2010/7/26
PZZ 511,2010/7/17,
GLX 493,2010/7/17,2010/7/19
LCA 243,2010/7/17,2010/7/31
KGW 646,2010/7/17,2010/9/1
XPD 364,2010/7/17,
NYB 745,2010/7/17,2010/8/31
ZKG 221,2010/7/17,2010/7/21
RCB 728,2010/7/17,2010/8/19
NRN 328,2010/7/17,
DYN 425,2010/7/17,2010/8/10
