Vehicle Registration,Date Stolen,Date Recovered
HPC 811,2012/12/31,2013/1/13
JXD 722,2012/12/31,2013/1/11
NAT 819,2012/12/31,2013/1/6
SKR 543,2012/12/31,2013/2/9
ZTX 936,2012/12/31,2013/1/6
SSE 861,2012/12/31,2013/1/30
TKG 563,2012/12/31,2013/1/7
LVD 648,2012/12/31,
CLS 444,2012/12/31,
XVD 474,2012/12/31,2013/2/5
WST 914,2012/12/31,2013/1/3
PLK 545,2012/12/31,2013/1/26
DCS 242,2012/12/31,2013/1/30
JGN 828,2012/12/31,
BLV 716,2012/12/31,2013/1/3
JAT 896,2012/12/31,2013/1/30
FFE 666,2012/12/31,2013/1/16
CHM 782,2012/12/31,2013/1/27
VHJ 978,2012/12/31,2013/2/10
BYT 357,2012/12/31,2013/1/25
SDN 861,2012/12/31,2013/1/22
DDP 714,2012/12/31,
LYB 626,2012/12/31,2013/2/3
KSM 789,2012/12/31,2013/1/8
WTA 667,2012/12/31,2013/1/11
XYV 521,2012/12/31,2013/1/19
ZMX 569,2012/12/31,
LCL 957,2012/12/31,
AFY 434,2012/12/31,2013/1/28
SGS 382,2012/12/31,2013/1/12
GVT 327,2012/12/31,2013/2/4
CAD 523,2012/12/31,
GRM 921,2012/12/31,2013/1/21
ZBV 434,2012/12/31,2013/1/8
XCP 793,2012/12/31,2013/1/1
MAF 321,2012/12/31,2013/1/28
BNZ 263,2012/12/31,2013/1/9
JCH 184,2012/12/31,2013/2/1
WWP 175,2012/12/31,2013/1/6
PEL 172,2012/12/31,2013/1/21
MJG 649,2012/12/31,2013/2/1
YHH 891,2012/12/31,
JMK 455,2012/12/31,2013/2/3
LZP 581,2012/12/31,2013/1/25
SKM 519,2012/12/31,2013/1/16
EZD 433,2012/12/31,2013/1/1
TGS 371,2012/12/31,
STE 432,2012/12/31,2013/2/10
WCD 559,2012/12/31,2013/1/2
DMD 543,2012/12/31,2013/1/14
YAT 543,2012/12/31,2013/1/25
ALV 389,2012/12/31,
DGN 215,2012/12/31,2013/1/5
FHC 299,2012/12/31,2013/2/2
LZM 353,2012/12/31,2013/1/23
NNL 927,2012/12/31,2013/1/29
ZCH 172,2012/12/31,2013/1/6
YYF 123,2012/12/31,
WKW 843,2012/12/31,2013/1/27
WZN 511,2012/12/31,2013/1/31
TWE 866,2012/12/31,2013/2/2
XCJ 514,2012/12/31,2013/1/23
XKD 788,2012/12/31,2013/2/14
NLF 766,2012/12/31,2013/1/16
GSG 318,2012/12/31,2013/1/21
TNY 391,2012/12/31,2013/2/5
MGP 699,2012/12/31,2013/2/2
YMF 249,2012/12/31,2013/2/4
VNE 412,2012/12/31,
ZYZ 386,2012/12/31,2013/2/8
TWF 397,2012/12/31,2013/2/12
AJJ 663,2012/12/31,2013/2/11
WRK 483,2012/12/31,2013/1/14
DNR 194,2012/12/31,2013/1/3
TSJ 574,2012/12/31,
SVJ 776,2012/12/31,2013/1/22
BDL 225,2012/12/31,2013/2/4
MXD 498,2012/12/31,2013/1/25
GCW 893,2012/12/31,2013/1/6
JHR 196,2012/12/31,2013/1/28
DZY 789,2012/12/31,2013/1/2
AYA 838,2012/12/31,2013/1/6
GSK 676,2012/12/31,2013/2/7
AAV 886,2012/12/31,2013/1/25
GNF 997,2012/12/31,2013/2/8
BNX 933,2012/12/31,2013/1/10
EVV 329,2012/12/31,2013/2/11
EES 822,2012/12/31,2013/1/23
KBM 662,2012/12/31,2013/2/17
YAN 278,2012/12/31,2013/1/22
VFS 183,2012/12/31,2013/2/10
TSV 719,2012/12/31,2013/1/14
