Vehicle Registration,Date Stolen,Date Recovered
EPT 659,2016/10/17,2016/12/2
FRS 833,2016/10/17,2016/10/29
VRR 196,2016/10/17,2016/12/2
WSS 792,2016/10/17,2016/10/29
KYH 932,2016/10/17,2016/11/14
BDD 987,2016/10/17,2016/10/17
MKS 183,2016/10/17,2016/11/16
RXV 833,2016/10/17,
KGK 393,2016/10/17,2016/10/29
BKA 849,2016/10/17,
RHE 552,2016/10/17,
GSF 437,2016/10/17,2016/12/4
TCM 537,2016/10/17,
EAZ 438,2016/10/17,2016/10/28
XSD 919,2016/10/17,2016/11/12
VGA 218,2016/10/17,2016/11/3
LEB 355,2016/10/17,2016/11/25
WAG 521,2016/10/17,2016/12/2
LPN 661,2016/10/17,2016/11/24
PGT 163,2016/10/17,2016/10/23
SRZ 179,2016/10/17,2016/10/25
XDB 161,2016/10/17,2016/10/18
HMT 537,2016/10/17,2016/11/22
KER 277,2016/10/17,2016/11/3
XYV 529,2016/10/17,2016/11/23
KDT 597,2016/10/17,2016/10/28
FAR 257,2016/10/17,2016/10/22
YMP 539,2016/10/17,
VLD 725,2016/10/17,2016/11/16
VEA 193,2016/10/17,2016/11/8
ZBZ 722,2016/10/17,
WWR 632,2016/10/17,2016/10/27
NPR 555,2016/10/17,2016/11/3
JEH 361,2016/10/17,2016/10/17
BXN 318,2016/10/17,2016/10/17
JZX 481,2016/10/17,2016/10/25
ANM 469,2016/10/17,2016/10/24
SEJ 987,2016/10/17,2016/11/14
WAM 469,2016/10/17,2016/11/8
PBC 669,2016/10/17,2016/12/2
ATG 156,2016/10/17,
TCM 851,2016/10/17,2016/11/21
KBN 857,2016/10/17,
DVV 686,2016/10/17,2016/11/27
FAX 255,2016/10/17,
AHR 556,2016/10/17,2016/10/29
HMD 641,2016/10/17,2016/11/27
VFX 784,2016/10/17,
GTN 536,2016/10/17,2016/10/23
TJV 225,2016/10/17,2016/11/13
NGE 343,2016/10/17,
DPH 266,2016/10/17,2016/11/3
ALF 718,2016/10/17,2016/10/30
JFW 136,2016/10/17,2016/10/23
SJC 621,2016/10/17,
JJG 639,2016/10/17,
AED 638,2016/10/17,2016/11/8
AKX 244,2016/10/17,2016/11/28
LZL 257,2016/10/17,2016/11/5
SEH 756,2016/10/17,2016/11/11
ZTZ 155,2016/10/17,2016/10/22
YHN 726,2016/10/17,
MTD 341,2016/10/17,2016/11/14
VDZ 158,2016/10/17,2016/10/30
YJE 747,2016/10/17,2016/12/5
XPG 226,2016/10/17,
NGC 753,2016/10/17,2016/10/20
DTG 451,2016/10/17,
CEV 749,2016/10/17,2016/11/20
TDJ 884,2016/10/17,
HXL 265,2016/10/17,2016/11/29
GHM 656,2016/10/17,2016/11/9
DCB 181,2016/10/17,2016/11/19
PHZ 483,2016/10/17,2016/10/19
SCZ 663,2016/10/17,2016/11/11
HCL 141,2016/10/17,
SPR 741,2016/10/17,2016/11/2
EWM 355,2016/10/17,
FTX 468,2016/10/17,2016/10/26
PLS 766,2016/10/17,2016/10/26
BWR 364,2016/10/17,2016/11/4
VSK 772,2016/10/17,2016/10/19
FJW 639,2016/10/17,2016/11/9
KTB 936,2016/10/17,2016/11/22
RAF 796,2016/10/17,2016/11/8
JDM 944,2016/10/17,2016/10/24
KXL 275,2016/10/17,
JTW 835,2016/10/17,2016/11/6
YVB 794,2016/10/17,2016/12/1
ZYF 145,2016/10/17,2016/11/11
PRL 426,2016/10/17,
VDG 286,2016/10/17,2016/11/15
TGA 545,2016/10/17,
ZWE 832,2016/10/17,2016/11/18
FWE 699,2016/10/17,2016/10/21
XYY 818,2016/10/17,2016/11/28
