Vehicle Registration,Date Stolen,Date Recovered
ZHH 954,2016/7/16,2016/8/15
NZA 136,2016/7/16,2016/8/4
NRH 182,2016/7/16,2016/7/29
ZEZ 169,2016/7/16,2016/7/17
LYD 875,2016/7/16,2016/8/9
PYY 796,2016/7/16,2016/8/27
LZG 897,2016/7/16,2016/7/26
BBX 345,2016/7/16,2016/8/4
YSN 356,2016/7/16,
EZM 836,2016/7/16,2016/7/30
HHP 663,2016/7/16,2016/8/4
SJT 652,2016/7/16,
NHT 315,2016/7/16,2016/7/23
HEP 934,2016/7/16,2016/8/9
VLY 187,2016/7/16,2016/9/2
HWN 181,2016/7/16,
ZKF 981,2016/7/16,2016/8/5
DSF 565,2016/7/16,2016/8/10
XFW 139,2016/7/16,2016/7/26
JBY 291,2016/7/16,2016/7/21
RPY 815,2016/7/16,2016/8/20
BCX 255,2016/7/16,2016/7/17
GEE 625,2016/7/16,
ELN 712,2016/7/16,
PYV 157,2016/7/16,2016/7/29
NBZ 211,2016/7/16,2016/8/1
BBX 785,2016/7/16,
WWP 699,2016/7/16,2016/8/19
GVP 679,2016/7/16,2016/8/2
YXA 256,2016/7/16,
CSR 141,2016/7/16,
VRE 716,2016/7/16,2016/8/3
JCW 347,2016/7/16,
SFV 951,2016/7/16,2016/8/16
VJM 346,2016/7/16,2016/8/10
MNV 177,2016/7/16,2016/8/11
MKV 478,2016/7/16,2016/8/23
NNG 133,2016/7/16,2016/8/9
AYX 711,2016/7/16,2016/7/27
PPS 891,2016/7/16,
SLK 133,2016/7/16,2016/8/10
PDS 744,2016/7/16,2016/9/3
BAA 888,2016/7/16,2016/7/26
EBV 229,2016/7/16,2016/8/3
FFJ 784,2016/7/16,2016/8/11
KYB 945,2016/7/16,
PLW 915,2016/7/16,2016/7/28
FAX 244,2016/7/16,2016/8/26
VFM 113,2016/7/16,2016/8/3
LFJ 883,2016/7/16,2016/7/16
SPN 614,2016/7/16,2016/8/4
AML 854,2016/7/16,
CGD 293,2016/7/16,2016/7/23
CDL 824,2016/7/16,2016/7/18
ACL 882,2016/7/16,2016/8/18
WWB 575,2016/7/16,
WFV 518,2016/7/16,2016/8/27
LEM 995,2016/7/16,2016/8/12
LLV 496,2016/7/16,2016/7/31
RVG 126,2016/7/16,2016/8/15
ZJZ 866,2016/7/16,
GAG 667,2016/7/16,2016/8/8
GKA 378,2016/7/16,2016/7/26
YXW 367,2016/7/16,2016/7/29
NZY 556,2016/7/16,2016/7/20
PPC 937,2016/7/16,2016/7/30
GZV 764,2016/7/16,
DTY 776,2016/7/16,2016/8/14
TLZ 689,2016/7/16,2016/8/23
HCR 273,2016/7/16,2016/9/1
NYA 695,2016/7/16,2016/7/23
DTH 874,2016/7/16,
BPD 876,2016/7/16,2016/7/18
EDJ 576,2016/7/16,2016/8/10
VTC 859,2016/7/16,2016/8/11
HTL 169,2016/7/16,2016/8/29
YPB 122,2016/7/16,2016/8/7
XRK 816,2016/7/16,2016/8/9
ELA 934,2016/7/16,
BXM 929,2016/7/16,2016/8/24
GKP 264,2016/7/16,2016/8/19
GEX 857,2016/7/16,2016/7/23
GYX 199,2016/7/16,2016/8/21
CAA 365,2016/7/16,2016/8/21
XEM 614,2016/7/16,2016/8/31
VGS 156,2016/7/16,2016/8/11
TVS 317,2016/7/16,2016/7/28
SAA 644,2016/7/16,2016/7/19
LZA 435,2016/7/16,2016/8/20
ABF 627,2016/7/16,2016/7/20
LSM 875,2016/7/16,
YDY 944,2016/7/16,2016/8/6
FXN 562,2016/7/16,2016/7/20
BVE 146,2016/7/16,
YMC 683,2016/7/16,2016/7/20
CWK 157,2016/7/16,2016/8/13
PXK 426,2016/7/16,2016/8/28
RGS 938,2016/7/16,2016/8/22
ZYA 838,2016/7/16,2016/8/11
VNJ 879,2016/7/16,2016/8/20
FNJ 628,2016/7/16,2016/8/27
RWA 652,2016/7/16,2016/8/19
BCC 677,2016/7/16,2016/8/6
HKN 621,2016/7/16,2016/8/11
NJS 742,2016/7/16,
BSE 479,2016/7/16,2016/8/6
XBS 681,2016/7/16,2016/8/16
CNE 733,2016/7/16,2016/7/22
GHZ 259,2016/7/16,2016/8/30
ZZM 151,2016/7/16,2016/7/19
AYS 248,2016/7/16,2016/8/24
TEP 894,2016/7/16,2016/8/27
NPC 493,2016/7/16,2016/7/25
DWS 866,2016/7/16,
LWT 469,2016/7/16,2016/7/24
NLK 331,2016/7/16,2016/8/30
CSK 987,2016/7/16,2016/8/4
STZ 529,2016/7/16,
FMH 265,2016/7/16,2016/7/26
KSW 589,2016/7/16,
YDT 821,2016/7/16,2016/7/26
KAR 896,2016/7/16,2016/7/28
PGA 877,2016/7/16,2016/8/30
MWL 289,2016/7/16,2016/8/27
BXP 121,2016/7/16,
GMS 684,2016/7/16,2016/8/16
LEX 698,2016/7/16,
EBJ 361,2016/7/16,2016/9/3
DXV 192,2016/7/16,2016/8/7
HWL 213,2016/7/16,
ERS 613,2016/7/16,2016/8/29
MLV 166,2016/7/16,2016/8/15
MDL 965,2016/7/16,2016/8/26
TGF 142,2016/7/16,2016/7/19
FEC 944,2016/7/16,2016/8/8
ZNN 544,2016/7/16,2016/9/1
FEP 988,2016/7/16,2016/8/15
WLX 718,2016/7/16,2016/8/27
KWW 456,2016/7/16,
SPZ 193,2016/7/16,2016/8/27
HNW 262,2016/7/16,2016/7/24
PKC 857,2016/7/16,
SFB 555,2016/7/16,2016/7/24
GKE 286,2016/7/16,2016/8/18
