Vehicle Registration,Date Stolen,Date Recovered
KHL 618,2016/10/22,2016/10/24
NTJ 499,2016/10/22,
VRZ 244,2016/10/22,2016/11/4
BBH 839,2016/10/22,2016/11/5
MMZ 672,2016/10/22,2016/10/31
LZV 986,2016/10/22,2016/11/17
HEX 546,2016/10/22,2016/11/15
BAM 953,2016/10/22,2016/11/15
LCY 596,2016/10/22,2016/11/7
LFS 464,2016/10/22,2016/11/23
MPL 118,2016/10/22,2016/12/1
AAM 762,2016/10/22,2016/11/3
LDL 771,2016/10/22,2016/12/1
XFZ 281,2016/10/22,2016/11/8
HBL 884,2016/10/22,2016/11/21
HAJ 916,2016/10/22,2016/12/8
ALZ 589,2016/10/22,2016/11/26
VRD 886,2016/10/22,2016/10/22
RVH 674,2016/10/22,
NVH 779,2016/10/22,2016/11/28
HSD 418,2016/10/22,2016/12/3
JAB 238,2016/10/22,2016/12/1
AKF 244,2016/10/22,2016/11/17
BYX 161,2016/10/22,2016/11/29
YYL 156,2016/10/22,2016/12/5
ZYE 743,2016/10/22,2016/12/1
ARS 375,2016/10/22,2016/12/5
ENH 298,2016/10/22,2016/11/29
FDE 347,2016/10/22,2016/11/2
MKF 428,2016/10/22,2016/11/4
CDB 935,2016/10/22,2016/11/2
BLY 937,2016/10/22,
DWM 215,2016/10/22,2016/11/10
KHT 335,2016/10/22,2016/12/2
GPB 878,2016/10/22,2016/10/24
YWF 883,2016/10/22,2016/10/27
RBE 331,2016/10/22,2016/11/22
VTM 981,2016/10/22,2016/10/24
RMP 779,2016/10/22,2016/11/13
VVF 335,2016/10/22,
EYN 335,2016/10/22,
ZKB 931,2016/10/22,2016/12/7
VSE 374,2016/10/22,2016/10/28
PWL 584,2016/10/22,2016/11/8
FJV 848,2016/10/22,
JLS 395,2016/10/22,2016/10/24
XHL 633,2016/10/22,2016/11/12
VYR 416,2016/10/22,2016/11/8
BVT 931,2016/10/22,
KBW 379,2016/10/22,
VSP 598,2016/10/22,2016/12/7
ZZB 528,2016/10/22,2016/10/22
CCC 272,2016/10/22,2016/11/15
XLC 342,2016/10/22,2016/10/25
DMP 418,2016/10/22,2016/11/25
XTY 319,2016/10/22,2016/12/4
BCC 676,2016/10/22,2016/11/12
EVP 467,2016/10/22,2016/11/21
YDH 626,2016/10/22,2016/11/26
JWF 932,2016/10/22,2016/11/28
PME 314,2016/10/22,2016/10/28
BZE 333,2016/10/22,
CCJ 863,2016/10/22,2016/11/11
KXE 944,2016/10/22,
BSW 254,2016/10/22,2016/11/27
AWN 345,2016/10/22,
EBW 288,2016/10/22,2016/11/4
CTX 232,2016/10/22,2016/10/26
MED 645,2016/10/22,2016/11/25
JXW 772,2016/10/22,2016/10/23
ZBT 463,2016/10/22,2016/10/30
KLA 756,2016/10/22,2016/11/3
TYS 334,2016/10/22,2016/11/25
HBS 915,2016/10/22,2016/11/25
SYE 257,2016/10/22,2016/10/25
AZC 959,2016/10/22,2016/11/6
PAZ 758,2016/10/22,2016/11/22
JAA 563,2016/10/22,2016/10/31
TBB 542,2016/10/22,
WLE 437,2016/10/22,2016/11/4
TXG 159,2016/10/22,2016/11/15
GPT 476,2016/10/22,2016/11/23
TEE 497,2016/10/22,2016/11/12
PZX 963,2016/10/22,2016/11/8
TPT 792,2016/10/22,2016/11/11
PDF 849,2016/10/22,2016/11/6
WKN 159,2016/10/22,2016/11/16
LVJ 615,2016/10/22,
