Vehicle Registration,Date Stolen,Date Recovered
EBL 353,2017/6/25,2017/7/9
SEP 693,2017/6/25,
VRR 354,2017/6/25,
CVJ 749,2017/6/25,2017/6/27
YHW 293,2017/6/25,2017/8/1
LVS 221,2017/6/25,
YJA 248,2017/6/25,2017/7/30
JKD 796,2017/6/25,2017/6/28
DYP 646,2017/6/25,2017/7/4
XCW 776,2017/6/25,
VHV 998,2017/6/25,
RAV 529,2017/6/25,2017/7/27
TYZ 353,2017/6/25,2017/7/24
EMF 311,2017/6/25,2017/6/30
NCZ 581,2017/6/25,2017/8/5
RLZ 487,2017/6/25,2017/7/10
LYZ 766,2017/6/25,2017/7/24
VMV 461,2017/6/25,2017/6/30
YZZ 111,2017/6/25,2017/6/29
CRP 932,2017/6/25,2017/7/16
EHV 114,2017/6/25,2017/7/5
MLT 334,2017/6/25,2017/7/29
HHK 873,2017/6/25,2017/8/8
WGP 996,2017/6/25,2017/7/2
BFD 331,2017/6/25,2017/7/24
VZM 638,2017/6/25,2017/7/13
ZZP 976,2017/6/25,2017/8/4
LJF 773,2017/6/25,2017/8/13
GEE 134,2017/6/25,2017/7/14
TXB 773,2017/6/25,
ZYY 912,2017/6/25,2017/8/3
LFV 888,2017/6/25,2017/8/2
ZRF 264,2017/6/25,2017/7/16
PGE 851,2017/6/25,
HET 831,2017/6/25,
KSN 166,2017/6/25,2017/7/22
CMT 119,2017/6/25,2017/7/16
MJJ 799,2017/6/25,2017/8/13
ARL 619,2017/6/25,2017/7/5
TCS 984,2017/6/25,
THT 931,2017/6/25,2017/6/27
VDH 962,2017/6/25,2017/7/3
SDZ 919,2017/6/25,
HVH 925,2017/6/25,
MHZ 621,2017/6/25,2017/6/28
PAT 963,2017/6/25,2017/7/13
YFE 649,2017/6/25,2017/8/11
NMR 571,2017/6/25,2017/7/5
HFJ 325,2017/6/25,2017/7/9
CBJ 128,2017/6/25,
JSA 933,2017/6/25,2017/7/28
KEB 645,2017/6/25,2017/7/3
WLP 492,2017/6/25,2017/7/17
YML 459,2017/6/25,2017/7/22
YPD 112,2017/6/25,
NVW 956,2017/6/25,2017/7/10
XWE 723,2017/6/25,2017/6/30
FPA 873,2017/6/25,2017/6/28
RHT 742,2017/6/25,2017/7/19
MMV 135,2017/6/25,2017/8/11
EXM 778,2017/6/25,2017/7/21
MXT 422,2017/6/25,2017/7/12
TGG 286,2017/6/25,2017/7/5
HPE 651,2017/6/25,2017/8/11
SSP 884,2017/6/25,2017/8/6
VBE 541,2017/6/25,2017/7/16
EMH 138,2017/6/25,2017/7/17
STG 169,2017/6/25,2017/7/4
XAS 555,2017/6/25,2017/7/17
KKH 847,2017/6/25,2017/7/13
ETK 969,2017/6/25,2017/7/21
FYD 118,2017/6/25,2017/7/5
XSP 449,2017/6/25,2017/8/8
BZN 856,2017/6/25,
JAX 843,2017/6/25,2017/8/6
LWE 644,2017/6/25,2017/7/8
EJY 611,2017/6/25,2017/8/9
XTW 747,2017/6/25,2017/7/13
RDR 194,2017/6/25,2017/7/18
WRX 573,2017/6/25,2017/7/11
SYP 176,2017/6/25,2017/8/10
CPA 742,2017/6/25,2017/7/25
LNY 273,2017/6/25,2017/7/29
YHV 424,2017/6/25,2017/7/19
KEZ 423,2017/6/25,2017/8/11
EGY 338,2017/6/25,2017/7/5
ACZ 242,2017/6/25,2017/8/9
FSD 385,2017/6/25,2017/7/5
DLF 232,2017/6/25,2017/7/27
PYA 434,2017/6/25,
DDJ 143,2017/6/25,2017/7/1
GLD 426,2017/6/25,2017/7/1
BED 851,2017/6/25,2017/7/16
LTN 515,2017/6/25,2017/7/3
DZE 712,2017/6/25,2017/7/9
HZX 713,2017/6/25,2017/6/30
VGH 137,2017/6/25,
SNN 677,2017/6/25,2017/7/4
GFF 244,2017/6/25,2017/7/24
YGM 517,2017/6/25,2017/8/2
RNR 811,2017/6/25,2017/7/27
HBZ 566,2017/6/25,2017/6/30
VBL 899,2017/6/25,2017/7/22
SLD 922,2017/6/25,
VGZ 214,2017/6/25,2017/7/30
PVV 441,2017/6/25,2017/7/7
EWT 129,2017/6/25,2017/7/7
AFB 697,2017/6/25,2017/7/8
AYS 469,2017/6/25,2017/7/25
HFD 222,2017/6/25,2017/8/11
EXS 449,2017/6/25,2017/8/5
BHD 831,2017/6/25,2017/7/9
MNH 549,2017/6/25,2017/7/28
FHR 981,2017/6/25,2017/7/17
GKL 199,2017/6/25,
CWG 378,2017/6/25,2017/6/29
ZGS 685,2017/6/25,2017/7/9
EKC 138,2017/6/25,
XGL 863,2017/6/25,2017/8/9
TGH 564,2017/6/25,2017/7/19
EJZ 548,2017/6/25,2017/6/25
CDW 587,2017/6/25,2017/7/31
VFJ 542,2017/6/25,2017/7/29
JBX 518,2017/6/25,2017/7/26
ZSW 986,2017/6/25,
GPT 444,2017/6/25,2017/8/3
NBS 491,2017/6/25,
SFC 395,2017/6/25,2017/8/2
NAN 198,2017/6/25,2017/7/15
NGD 753,2017/6/25,
GYZ 113,2017/6/25,2017/8/7
PWE 644,2017/6/25,2017/7/4
WKX 487,2017/6/25,2017/6/27
RLV 684,2017/6/25,2017/7/23
YCZ 957,2017/6/25,2017/7/5
DRL 168,2017/6/25,
CHX 941,2017/6/25,2017/7/6
XFH 652,2017/6/25,2017/6/27
FTS 442,2017/6/25,
FNE 229,2017/6/25,2017/6/30
RPM 556,2017/6/25,2017/6/28
XJC 246,2017/6/25,2017/8/6
PDW 825,2017/6/25,2017/8/3
YVT 882,2017/6/25,2017/7/14
DLZ 875,2017/6/25,2017/8/6
SVL 112,2017/6/25,2017/7/27
TFL 123,2017/6/25,2017/7/30
VNP 683,2017/6/25,2017/6/29
AEB 969,2017/6/25,
HCD 497,2017/6/25,2017/8/4
DBB 664,2017/6/25,2017/8/1
TTA 282,2017/6/25,2017/8/7
SSA 917,2017/6/25,2017/6/29
AJS 114,2017/6/25,
VVM 725,2017/6/25,2017/7/1
KEE 892,2017/6/25,
FTR 379,2017/6/25,2017/7/30
ZGN 367,2017/6/25,2017/8/2
LZH 172,2017/6/25,
PHK 953,2017/6/25,2017/8/2
CNT 479,2017/6/25,2017/7/9
CBT 998,2017/6/25,2017/6/25
JVH 982,2017/6/25,
MLR 458,2017/6/25,2017/8/11
MSC 194,2017/6/25,2017/7/30
SLZ 643,2017/6/25,2017/7/7
HSM 788,2017/6/25,2017/6/29
BRW 349,2017/6/25,2017/7/14
CAH 379,2017/6/25,2017/8/2
BXG 328,2017/6/25,
EYA 733,2017/6/25,2017/8/7
PCA 355,2017/6/25,2017/7/2
BRM 499,2017/6/25,2017/8/12
ZMP 158,2017/6/25,2017/8/4
YRA 486,2017/6/25,2017/6/25
DPR 695,2017/6/25,2017/7/17
SMF 544,2017/6/25,2017/7/6
ZPV 868,2017/6/25,2017/7/6
HVJ 957,2017/6/25,2017/8/11
RRE 443,2017/6/25,2017/7/21
BAG 153,2017/6/25,2017/8/6
KVK 392,2017/6/25,2017/7/7
JWG 115,2017/6/25,2017/7/2
NVV 729,2017/6/25,2017/8/7
BGT 663,2017/6/25,
ZXL 637,2017/6/25,2017/7/21
JXY 514,2017/6/25,2017/7/16
XHK 752,2017/6/25,2017/7/10
YVD 657,2017/6/25,
NGC 215,2017/6/25,2017/7/26
GHH 394,2017/6/25,2017/7/25
WES 385,2017/6/25,2017/7/21
