Vehicle Registration,Date Stolen,Date Recovered
JCP 717,2015/4/24,2015/5/9
ESF 592,2015/4/24,2015/5/10
YVB 841,2015/4/24,2015/6/10
RSN 445,2015/4/24,2015/5/12
PCG 873,2015/4/24,2015/5/19
XBZ 563,2015/4/24,
HYX 425,2015/4/24,2015/5/18
ECZ 428,2015/4/24,2015/4/30
HRW 885,2015/4/24,2015/5/4
GDZ 425,2015/4/24,2015/6/8
NJC 569,2015/4/24,
PAS 531,2015/4/24,2015/5/27
YFC 943,2015/4/24,2015/5/12
SED 951,2015/4/24,2015/5/1
ENV 876,2015/4/24,2015/4/30
ERF 776,2015/4/24,
LZL 841,2015/4/24,2015/4/24
AET 485,2015/4/24,2015/5/25
XZH 738,2015/4/24,2015/5/5
CSS 796,2015/4/24,
TZM 563,2015/4/24,2015/5/10
MLW 597,2015/4/24,2015/5/23
ATX 847,2015/4/24,2015/6/6
TEV 733,2015/4/24,2015/5/13
CSR 891,2015/4/24,2015/6/7
RCD 817,2015/4/24,2015/5/11
CZS 273,2015/4/24,2015/5/30
CXV 456,2015/4/24,2015/6/8
BKK 217,2015/4/24,2015/6/1
XFC 361,2015/4/24,
WJN 452,2015/4/24,2015/5/29
ZSS 135,2015/4/24,
EWT 622,2015/4/24,2015/5/8
ETH 425,2015/4/24,
FSN 116,2015/4/24,2015/5/30
SRF 417,2015/4/24,2015/5/25
CCA 731,2015/4/24,2015/6/6
CFD 883,2015/4/24,2015/5/22
JRW 691,2015/4/24,2015/6/12
CWY 589,2015/4/24,2015/5/7
DYG 256,2015/4/24,2015/6/2
WWZ 849,2015/4/24,2015/4/26
CVA 481,2015/4/24,
CKR 423,2015/4/24,2015/6/5
ZRR 995,2015/4/24,2015/4/24
WPV 112,2015/4/24,
WLK 198,2015/4/24,
LFA 194,2015/4/24,2015/4/29
ZTV 732,2015/4/24,2015/5/16
TEM 324,2015/4/24,2015/6/10
FKP 697,2015/4/24,
AMK 749,2015/4/24,2015/6/7
LGC 444,2015/4/24,2015/6/8
BVG 734,2015/4/24,
GCV 575,2015/4/24,2015/5/23
KRT 777,2015/4/24,2015/5/4
GAV 936,2015/4/24,2015/5/18
NYN 256,2015/4/24,2015/6/2
PHJ 324,2015/4/24,2015/5/31
SYY 772,2015/4/24,2015/4/24
NMJ 361,2015/4/24,2015/6/6
PZY 895,2015/4/24,2015/5/31
XBD 438,2015/4/24,2015/5/23
GVE 367,2015/4/24,2015/5/2
YFN 935,2015/4/24,2015/4/28
LSS 359,2015/4/24,2015/4/27
DCW 696,2015/4/24,2015/6/12
YLZ 886,2015/4/24,2015/4/27
VMY 798,2015/4/24,2015/5/20
ZNX 624,2015/4/24,2015/5/13
SYC 595,2015/4/24,2015/5/15
FXZ 853,2015/4/24,2015/6/2
PWK 994,2015/4/24,2015/5/11
PLR 474,2015/4/24,2015/5/19
BNC 855,2015/4/24,2015/6/10
BRJ 187,2015/4/24,2015/6/6
VAA 394,2015/4/24,2015/5/15
PVY 591,2015/4/24,2015/5/18
JJS 929,2015/4/24,
XDY 394,2015/4/24,2015/5/18
PZR 732,2015/4/24,2015/5/27
DVF 765,2015/4/24,
DLR 519,2015/4/24,2015/5/17
NYK 752,2015/4/24,2015/5/9
GBW 947,2015/4/24,
SAT 467,2015/4/24,2015/5/18
WXC 571,2015/4/24,2015/6/5
LVE 479,2015/4/24,
LZJ 564,2015/4/24,2015/5/26
WKT 121,2015/4/24,2015/5/3
KBY 698,2015/4/24,2015/5/22
EEK 653,2015/4/24,2015/5/17
VSX 649,2015/4/24,2015/5/30
ESR 338,2015/4/24,2015/5/19
PHY 696,2015/4/24,2015/4/27
KCH 591,2015/4/24,2015/6/7
ZYE 425,2015/4/24,2015/5/16
HMJ 323,2015/4/24,2015/4/25
SAA 238,2015/4/24,
REF 363,2015/4/24,
VAG 361,2015/4/24,
XJG 538,2015/4/24,
BYT 917,2015/4/24,
CBV 132,2015/4/24,
BEL 117,2015/4/24,2015/6/1
VYG 954,2015/4/24,2015/6/6
PCE 755,2015/4/24,
SDE 532,2015/4/24,2015/5/31
LFK 135,2015/4/24,2015/4/28
DDD 144,2015/4/24,2015/5/25
EYJ 293,2015/4/24,2015/5/21
BJJ 853,2015/4/24,2015/5/10
ENJ 398,2015/4/24,
AXM 431,2015/4/24,2015/5/28
MJH 486,2015/4/24,2015/5/31
RWA 912,2015/4/24,2015/6/3
WNX 814,2015/4/24,2015/6/6
HFD 172,2015/4/24,
SCJ 299,2015/4/24,2015/6/2
VDP 187,2015/4/24,2015/4/26
BNM 728,2015/4/24,
MXB 646,2015/4/24,2015/5/20
NZD 987,2015/4/24,2015/6/12
