Vehicle Registration,Date Stolen,Date Recovered
GWC 142,2016/11/23,2016/12/29
XFR 666,2016/11/23,2016/12/1
TWE 822,2016/11/23,2016/12/19
PYW 149,2016/11/23,2016/12/3
DJV 626,2016/11/23,2016/11/29
RDH 869,2016/11/23,2016/12/9
LTX 682,2016/11/23,
GFL 537,2016/11/23,2016/12/4
BFK 375,2016/11/23,
SSE 186,2016/11/23,2016/12/4
PNM 696,2016/11/23,
WSH 926,2016/11/23,2016/12/2
YHW 451,2016/11/23,2016/12/18
GVY 195,2016/11/23,2016/12/5
AWX 726,2016/11/23,2017/1/11
RKK 125,2016/11/23,
MFC 588,2016/11/23,2016/11/26
AMG 265,2016/11/23,2016/11/24
KRZ 375,2016/11/23,2016/12/31
HHS 264,2016/11/23,2017/1/2
VWN 747,2016/11/23,
VHS 638,2016/11/23,
KCR 557,2016/11/23,
LVD 529,2016/11/23,2017/1/6
SLK 883,2016/11/23,2017/1/7
WVM 472,2016/11/23,2017/1/11
MMS 583,2016/11/23,
MME 664,2016/11/23,2017/1/11
KCY 841,2016/11/23,
DZR 729,2016/11/23,2016/12/9
VNY 634,2016/11/23,2017/1/3
CGF 413,2016/11/23,2016/11/26
VSZ 622,2016/11/23,2016/12/2
EPJ 866,2016/11/23,2017/1/7
DWW 144,2016/11/23,
FMT 189,2016/11/23,2016/11/23
XEX 597,2016/11/23,2016/12/2
JLL 691,2016/11/23,2016/12/29
KPE 351,2016/11/23,2016/11/23
CWJ 642,2016/11/23,2016/12/25
PLY 574,2016/11/23,2016/12/26
REP 989,2016/11/23,2016/11/29
VGR 277,2016/11/23,2016/12/14
EKJ 135,2016/11/23,2016/12/5
WEB 513,2016/11/23,
YSP 341,2016/11/23,2016/12/22
TCX 154,2016/11/23,2016/12/17
BBF 416,2016/11/23,
YHC 686,2016/11/23,2016/12/2
PPG 122,2016/11/23,
WDH 262,2016/11/23,2017/1/2
TFK 913,2016/11/23,2017/1/11
MMH 199,2016/11/23,
XJL 824,2016/11/23,2016/12/27
RBM 829,2016/11/23,2016/12/15
MSY 622,2016/11/23,2016/12/16
RYM 684,2016/11/23,2016/12/4
VFG 369,2016/11/23,2016/12/5
NNH 982,2016/11/23,2016/11/29
BNM 318,2016/11/23,2017/1/8
XEE 391,2016/11/23,2016/11/27
XPB 962,2016/11/23,2016/11/29
KPB 685,2016/11/23,2016/12/18
VYP 389,2016/11/23,2017/1/6
GPJ 571,2016/11/23,2016/12/13
LAB 212,2016/11/23,2017/1/8
KZV 473,2016/11/23,2017/1/2
SSK 948,2016/11/23,2016/12/17
SCR 187,2016/11/23,2017/1/2
EMD 854,2016/11/23,2016/12/16
ASV 825,2016/11/23,
VAT 165,2016/11/23,2016/11/26
MEK 959,2016/11/23,2016/11/28
DHE 229,2016/11/23,2017/1/8
EVY 716,2016/11/23,2016/12/25
WRF 797,2016/11/23,2017/1/3
LMH 395,2016/11/23,
PBS 831,2016/11/23,2017/1/5
BKW 854,2016/11/23,2016/12/22
NEC 873,2016/11/23,2017/1/5
MKT 667,2016/11/23,2016/12/14
PWC 998,2016/11/23,2017/1/7
VJS 599,2016/11/23,
YLS 743,2016/11/23,2016/12/14
EHH 833,2016/11/23,2016/12/4
ZDE 736,2016/11/23,2017/1/10
GHA 364,2016/11/23,2016/12/17
FPR 297,2016/11/23,2016/12/6
JWV 651,2016/11/23,2016/12/15
DFL 785,2016/11/23,2017/1/5
LYJ 132,2016/11/23,2016/12/24
WVR 761,2016/11/23,2016/12/15
XYG 484,2016/11/23,2016/12/7
XLD 497,2016/11/23,2016/12/30
TGR 142,2016/11/23,2017/1/11
EZS 747,2016/11/23,
WFX 825,2016/11/23,
RBE 893,2016/11/23,
AYZ 344,2016/11/23,2017/1/6
YAE 876,2016/11/23,
NBN 788,2016/11/23,2016/12/18
VPJ 392,2016/11/23,2016/12/6
BPP 576,2016/11/23,2016/12/26
HEZ 237,2016/11/23,
DBE 973,2016/11/23,
KSM 816,2016/11/23,2016/12/30
VFT 115,2016/11/23,2016/12/12
JDH 694,2016/11/23,
EJB 894,2016/11/23,2016/12/6
GKA 128,2016/11/23,2016/12/12
KFJ 193,2016/11/23,2016/11/23
SFM 597,2016/11/23,
TJP 658,2016/11/23,2016/12/29
ZXV 543,2016/11/23,2017/1/4
TPE 699,2016/11/23,2016/12/2
HHE 787,2016/11/23,2017/1/9
EYG 737,2016/11/23,2016/12/1
MZC 155,2016/11/23,2016/12/8
KZV 356,2016/11/23,2016/11/30
ETG 271,2016/11/23,2016/12/24
YEJ 512,2016/11/23,
LPC 982,2016/11/23,2016/12/10
BWG 897,2016/11/23,2016/11/28
VLN 549,2016/11/23,2017/1/5
HWB 318,2016/11/23,2016/12/11
RTV 852,2016/11/23,
JJC 878,2016/11/23,2016/12/8
CVR 568,2016/11/23,2016/12/22
TPR 911,2016/11/23,2017/1/1
LAD 293,2016/11/23,2016/11/25
JMC 181,2016/11/23,2017/1/2
NWE 328,2016/11/23,2016/12/29
DGC 952,2016/11/23,2017/1/8
PXJ 761,2016/11/23,2016/12/10
TAD 176,2016/11/23,2016/12/24
VCJ 385,2016/11/23,2016/11/27
FGB 622,2016/11/23,2016/11/28
PVK 961,2016/11/23,2017/1/9
LJM 177,2016/11/23,2016/12/2
SJC 477,2016/11/23,
VTK 317,2016/11/23,2016/12/26
YXK 926,2016/11/23,2016/11/27
DYT 499,2016/11/23,2017/1/10
CLX 817,2016/11/23,2016/12/18
FHD 976,2016/11/23,2016/12/12
TYE 833,2016/11/23,
GKF 891,2016/11/23,2016/11/29
TWD 688,2016/11/23,2016/12/23
JMR 752,2016/11/23,2016/11/23
NAS 182,2016/11/23,2016/12/9
AWM 647,2016/11/23,
EHC 858,2016/11/23,2017/1/4
GZK 767,2016/11/23,
KTF 841,2016/11/23,2016/11/24
MHN 141,2016/11/23,2017/1/1
NMN 212,2016/11/23,2016/11/23
EVT 876,2016/11/23,2016/12/3
GKD 741,2016/11/23,
GMG 238,2016/11/23,2016/12/19
DTD 124,2016/11/23,2016/11/25
TLS 642,2016/11/23,2017/1/4
CFS 982,2016/11/23,2016/12/5
VKW 598,2016/11/23,2016/12/19
GLR 151,2016/11/23,2016/12/2
JYY 942,2016/11/23,
SHB 926,2016/11/23,
LSG 765,2016/11/23,2016/12/7
ZJG 868,2016/11/23,2016/12/15
BWM 923,2016/11/23,2016/11/25
PTV 686,2016/11/23,2016/12/3
BNN 785,2016/11/23,2016/12/6
PAZ 189,2016/11/23,2016/12/20
YBX 314,2016/11/23,
RRC 877,2016/11/23,2016/11/28
DRV 937,2016/11/23,2016/12/3
NRH 241,2016/11/23,2017/1/5
EYR 779,2016/11/23,2016/12/20
SJC 244,2016/11/23,2016/11/29
XPX 226,2016/11/23,2016/12/23
XFS 417,2016/11/23,2017/1/3
TKR 814,2016/11/23,2016/12/28
CDF 861,2016/11/23,
MKF 727,2016/11/23,2016/12/19
HKW 432,2016/11/23,2016/12/20
NLJ 874,2016/11/23,2017/1/2
XRB 937,2016/11/23,2016/12/25
ZMX 651,2016/11/23,
YAL 663,2016/11/23,2017/1/10
PGG 164,2016/11/23,2016/12/13
PTW 576,2016/11/23,2016/12/9
VAK 738,2016/11/23,2016/12/19
ZHZ 782,2016/11/23,2017/1/8
SBH 145,2016/11/23,2016/11/30
CRA 731,2016/11/23,2016/12/11
SWW 583,2016/11/23,2016/12/28
TVC 347,2016/11/23,2016/12/8
WFV 623,2016/11/23,2016/12/1
XWR 688,2016/11/23,2016/12/6
ZPA 134,2016/11/23,2016/12/30
JPF 648,2016/11/23,2016/12/1
HPX 937,2016/11/23,2016/11/30
SPR 162,2016/11/23,2017/1/6
MCG 863,2016/11/23,2016/11/29
LGF 615,2016/11/23,
RFE 393,2016/11/23,2016/12/30
LPH 787,2016/11/23,2017/1/6
SHC 354,2016/11/23,
LLL 955,2016/11/23,
VPH 496,2016/11/23,2017/1/10
JCJ 194,2016/11/23,2016/12/24
KAX 745,2016/11/23,2016/12/18
LCV 588,2016/11/23,2016/12/27
GDX 245,2016/11/23,
JWY 497,2016/11/23,
WSL 576,2016/11/23,2016/12/28
CAW 885,2016/11/23,2016/12/14
JLT 855,2016/11/23,2016/12/11
TVH 651,2016/11/23,2016/12/10
ASP 142,2016/11/23,2016/12/4
KNB 475,2016/11/23,2016/12/4
KJA 593,2016/11/23,2016/12/20
HPV 832,2016/11/23,
RCV 284,2016/11/23,2016/12/2
FCH 949,2016/11/23,2016/12/1
NKD 218,2016/11/23,2017/1/1
DFT 744,2016/11/23,2016/12/7
VBT 661,2016/11/23,
EVG 896,2016/11/23,2016/11/24
KMH 896,2016/11/23,2017/1/11
GCZ 665,2016/11/23,2017/1/6
WAC 336,2016/11/23,2016/12/24
KCZ 369,2016/11/23,2016/12/28
EJF 814,2016/11/23,2016/12/11
BYG 624,2016/11/23,2016/12/17
XJA 957,2016/11/23,2016/11/27
XWL 867,2016/11/23,2016/12/4
JJK 221,2016/11/23,2017/1/5
PXF 331,2016/11/23,
PFJ 297,2016/11/23,2016/11/26
GJZ 295,2016/11/23,2016/12/21
SYD 793,2016/11/23,2016/12/18
MNH 657,2016/11/23,2016/12/21
LKF 441,2016/11/23,2016/12/13
HYX 817,2016/11/23,
HXP 486,2016/11/23,2016/11/24
TLR 445,2016/11/23,2016/11/24
