Vehicle Registration,Date Stolen,Date Recovered
LTG 645,2017/4/11,2017/4/21
STK 847,2017/4/11,2017/4/11
PBK 457,2017/4/11,
MVB 379,2017/4/11,2017/5/2
KFV 734,2017/4/11,
WYJ 883,2017/4/11,2017/4/13
DMK 586,2017/4/11,2017/4/24
ZEB 659,2017/4/11,2017/4/25
HDK 293,2017/4/11,
DJM 639,2017/4/11,
THD 259,2017/4/11,2017/5/3
ZZV 143,2017/4/11,2017/5/11
PRL 798,2017/4/11,2017/5/20
XFH 516,2017/4/11,2017/5/5
YXY 172,2017/4/11,2017/4/20
SND 955,2017/4/11,2017/5/20
VNA 655,2017/4/11,2017/4/24
NGG 369,2017/4/11,2017/5/19
MVC 535,2017/4/11,2017/4/21
LBB 478,2017/4/11,2017/4/30
KJS 568,2017/4/11,2017/5/6
NBN 589,2017/4/11,2017/5/22
VWK 743,2017/4/11,2017/5/12
HLE 459,2017/4/11,2017/4/20
XYW 233,2017/4/11,2017/5/17
FSY 397,2017/4/11,2017/5/14
FJN 847,2017/4/11,
TKC 261,2017/4/11,2017/5/29
XWN 916,2017/4/11,2017/4/29
CVK 744,2017/4/11,2017/4/26
WPD 143,2017/4/11,2017/4/26
YRK 926,2017/4/11,
TFJ 127,2017/4/11,2017/5/6
ZBV 633,2017/4/11,2017/5/21
CNG 198,2017/4/11,2017/4/26
MHZ 425,2017/4/11,2017/4/28
TFY 192,2017/4/11,
CNC 357,2017/4/11,2017/5/30
XBV 631,2017/4/11,2017/4/22
YWN 972,2017/4/11,2017/5/2
TGX 947,2017/4/11,2017/4/29
DFX 471,2017/4/11,2017/4/11
HHM 277,2017/4/11,2017/4/21
ABD 265,2017/4/11,2017/4/25
CNM 381,2017/4/11,
SYK 128,2017/4/11,2017/4/16
VSN 463,2017/4/11,2017/5/22
BDY 352,2017/4/11,2017/4/22
YYF 257,2017/4/11,2017/4/12
BHJ 732,2017/4/11,2017/5/11
YFH 998,2017/4/11,2017/4/26
TNE 619,2017/4/11,2017/5/13
SSC 269,2017/4/11,
SEJ 391,2017/4/11,2017/5/14
NSJ 383,2017/4/11,
PLK 964,2017/4/11,
SYB 614,2017/4/11,2017/5/12
WGF 759,2017/4/11,2017/5/25
XFC 464,2017/4/11,2017/5/13
YBN 155,2017/4/11,2017/5/5
ZFP 991,2017/4/11,
