Vehicle Registration,Date Stolen,Date Recovered
FDD 934,2015/9/23,2015/11/11
PDY 772,2015/9/23,2015/9/26
WGJ 562,2015/9/23,
FDX 927,2015/9/23,2015/11/10
JCE 586,2015/9/23,2015/9/30
CWR 796,2015/9/23,
RWG 498,2015/9/23,
SAS 151,2015/9/23,2015/10/2
ECJ 695,2015/9/23,2015/10/17
DPH 857,2015/9/23,2015/9/30
YWG 355,2015/9/23,2015/11/4
NCW 791,2015/9/23,
RWM 826,2015/9/23,
HBF 457,2015/9/23,2015/10/25
XAC 678,2015/9/23,2015/10/12
FXB 867,2015/9/23,
GGD 623,2015/9/23,2015/10/17
TCZ 435,2015/9/23,2015/11/11
KXX 917,2015/9/23,2015/10/7
KWP 353,2015/9/23,2015/10/17
VEC 361,2015/9/23,2015/10/30
MSX 699,2015/9/23,2015/10/12
XFJ 884,2015/9/23,2015/9/26
ZJE 462,2015/9/23,2015/11/6
PHP 147,2015/9/23,2015/10/5
CGJ 386,2015/9/23,2015/11/3
KWK 397,2015/9/23,2015/11/1
CNF 284,2015/9/23,2015/11/9
WKA 643,2015/9/23,
ZYR 597,2015/9/23,2015/10/29
NTY 876,2015/9/23,2015/10/17
NEZ 851,2015/9/23,2015/10/24
HBK 463,2015/9/23,
JFG 113,2015/9/23,2015/10/14
VYP 152,2015/9/23,2015/10/21
ZCA 247,2015/9/23,2015/10/26
GYE 934,2015/9/23,2015/10/29
RVL 545,2015/9/23,2015/11/5
VPZ 646,2015/9/23,2015/10/6
LFK 539,2015/9/23,2015/11/1
NJT 115,2015/9/23,2015/9/24
DHK 771,2015/9/23,2015/11/5
FSJ 771,2015/9/23,2015/10/16
SZK 193,2015/9/23,2015/9/25
ZVY 977,2015/9/23,2015/10/7
NMJ 126,2015/9/23,2015/10/20
JYE 551,2015/9/23,2015/11/10
YAK 119,2015/9/23,2015/10/20
GSS 929,2015/9/23,2015/10/31
KCE 274,2015/9/23,
KZS 915,2015/9/23,2015/10/1
VLA 743,2015/9/23,2015/10/4
YLV 486,2015/9/23,2015/10/9
DTC 587,2015/9/23,2015/10/31
KGN 136,2015/9/23,2015/11/6
MTC 681,2015/9/23,
XNF 362,2015/9/23,2015/10/5
RFV 347,2015/9/23,
SMF 172,2015/9/23,2015/10/11
NBX 157,2015/9/23,
PZN 355,2015/9/23,2015/11/10
BVJ 976,2015/9/23,2015/10/11
SBZ 481,2015/9/23,2015/10/17
EXR 532,2015/9/23,2015/10/5
SSS 428,2015/9/23,
MZA 974,2015/9/23,2015/10/23
SBJ 572,2015/9/23,2015/10/8
LWB 695,2015/9/23,2015/9/24
MKG 199,2015/9/23,2015/10/25
NVW 816,2015/9/23,2015/11/10
FRV 278,2015/9/23,2015/10/7
JDY 378,2015/9/23,
ZCJ 315,2015/9/23,2015/9/27
KMY 945,2015/9/23,2015/10/14
XEJ 378,2015/9/23,2015/9/29
DWR 794,2015/9/23,2015/9/29
MTX 926,2015/9/23,2015/11/1
NBT 384,2015/9/23,2015/9/27
TBJ 551,2015/9/23,
ARE 284,2015/9/23,
JFJ 665,2015/9/23,2015/10/26
KRS 618,2015/9/23,2015/11/6
TVZ 996,2015/9/23,2015/10/1
JTZ 656,2015/9/23,
GRW 615,2015/9/23,2015/10/7
JDC 838,2015/9/23,
TKL 148,2015/9/23,2015/9/28
