Vehicle Registration,Date Stolen,Date Recovered
MNG 826,2014/12/15,2014/12/31
WEA 515,2014/12/15,2014/12/24
NFJ 682,2014/12/15,2014/12/20
NFD 517,2014/12/15,2015/1/18
MSD 136,2014/12/15,2014/12/23
RMS 928,2014/12/15,2015/1/8
ENB 799,2014/12/15,2015/1/9
KXG 948,2014/12/15,
MBY 442,2014/12/15,2015/2/2
BCY 342,2014/12/15,2014/12/29
THH 569,2014/12/15,2014/12/15
ETP 432,2014/12/15,2015/1/27
BNJ 191,2014/12/15,
NCR 813,2014/12/15,2015/1/31
NNE 159,2014/12/15,2015/1/9
BHE 656,2014/12/15,2015/1/16
FBE 883,2014/12/15,2015/1/25
XGY 532,2014/12/15,2015/1/10
WJW 718,2014/12/15,
BWA 588,2014/12/15,2015/1/8
KVP 911,2014/12/15,2015/1/3
SME 219,2014/12/15,2014/12/28
VFV 278,2014/12/15,2015/1/26
SDV 123,2014/12/15,
VYC 566,2014/12/15,2015/2/1
ZLB 562,2014/12/15,
NDT 613,2014/12/15,2014/12/26
YDF 834,2014/12/15,2014/12/21
TDJ 287,2014/12/15,2014/12/29
FAE 384,2014/12/15,2015/1/26
CSK 152,2014/12/15,2014/12/15
SMM 441,2014/12/15,2015/1/9
HPS 588,2014/12/15,2014/12/26
WMJ 129,2014/12/15,2015/1/21
GTT 591,2014/12/15,2015/1/29
CXL 338,2014/12/15,
MPY 274,2014/12/15,2015/1/18
LRE 171,2014/12/15,2015/1/2
VZC 649,2014/12/15,2015/1/15
SBH 949,2014/12/15,2015/1/11
PEL 515,2014/12/15,2015/1/28
AMB 389,2014/12/15,
MSM 383,2014/12/15,2015/1/25
ZRM 618,2014/12/15,2015/1/26
CFJ 558,2014/12/15,2015/1/20
CDN 893,2014/12/15,2015/1/7
DEJ 743,2014/12/15,2014/12/23
JXM 413,2014/12/15,2015/1/27
RLE 654,2014/12/15,2015/1/13
ZGD 679,2014/12/15,2015/1/16
DSK 842,2014/12/15,2014/12/25
CAC 644,2014/12/15,2014/12/26
GGD 529,2014/12/15,2014/12/30
PSS 125,2014/12/15,2015/1/14
FWE 481,2014/12/15,2015/1/26
FJK 539,2014/12/15,2014/12/31
BHG 482,2014/12/15,2015/1/11
JRF 752,2014/12/15,2015/1/16
KSJ 528,2014/12/15,2015/2/2
KRE 758,2014/12/15,2015/1/8
JBA 832,2014/12/15,
GZZ 272,2014/12/15,
TXA 658,2014/12/15,
JAA 218,2014/12/15,2015/1/23
DNH 428,2014/12/15,2014/12/31
BHF 298,2014/12/15,2015/1/10
PBY 689,2014/12/15,2014/12/22
PWK 225,2014/12/15,2014/12/17
DKZ 287,2014/12/15,2014/12/15
NVM 263,2014/12/15,2014/12/29
LSM 993,2014/12/15,2015/1/20
JVT 342,2014/12/15,2014/12/18
GVA 583,2014/12/15,2015/1/7
BBA 149,2014/12/15,2015/2/1
MXS 591,2014/12/15,2015/1/10
SSV 197,2014/12/15,2015/1/7
SYX 828,2014/12/15,
FPX 827,2014/12/15,2015/1/28
WJV 546,2014/12/15,
FCT 255,2014/12/15,2015/2/1
NPG 512,2014/12/15,2014/12/22
DNE 427,2014/12/15,2015/1/20
WHE 699,2014/12/15,
HSM 216,2014/12/15,2015/1/17
PNG 654,2014/12/15,2015/1/4
FCH 843,2014/12/15,2015/2/2
JVG 234,2014/12/15,2015/1/4
NEC 471,2014/12/15,2015/1/12
XKT 642,2014/12/15,2015/1/9
YNH 862,2014/12/15,
SYT 335,2014/12/15,2015/1/9
DRA 331,2014/12/15,2015/2/1
MTZ 154,2014/12/15,2014/12/22
FYE 716,2014/12/15,2014/12/17
MBP 733,2014/12/15,2014/12/30
XLL 713,2014/12/15,2014/12/19
NCG 826,2014/12/15,2015/1/11
VMB 438,2014/12/15,2014/12/22
PNS 353,2014/12/15,2015/1/31
KRC 184,2014/12/15,2014/12/21
VHC 933,2014/12/15,2014/12/29
MFY 729,2014/12/15,
HXD 568,2014/12/15,2015/1/3
DZJ 565,2014/12/15,2015/1/8
JBN 972,2014/12/15,2014/12/30
GWS 242,2014/12/15,2014/12/21
PAR 926,2014/12/15,2015/1/5
ZVV 387,2014/12/15,
TLJ 141,2014/12/15,
NVF 722,2014/12/15,2015/2/2
WXX 685,2014/12/15,2014/12/26
RPA 841,2014/12/15,2015/1/9
LSK 881,2014/12/15,2014/12/19
NMJ 447,2014/12/15,2015/1/24
VWK 987,2014/12/15,2014/12/23
FPK 815,2014/12/15,2015/1/21
GSF 472,2014/12/15,2014/12/21
VHZ 328,2014/12/15,2015/1/3
VFB 665,2014/12/15,2015/1/16
NDN 363,2014/12/15,
VVC 644,2014/12/15,2015/2/2
SRE 588,2014/12/15,2014/12/22
ELA 752,2014/12/15,2014/12/16
BMX 669,2014/12/15,2014/12/24
VYM 377,2014/12/15,2015/1/10
FKX 942,2014/12/15,2015/1/30
ADA 237,2014/12/15,2015/1/13
VHN 954,2014/12/15,2014/12/18
LST 848,2014/12/15,2015/1/18
YPM 132,2014/12/15,2015/1/5
NDN 491,2014/12/15,
HXM 426,2014/12/15,2015/1/29
JCK 641,2014/12/15,
LME 736,2014/12/15,2014/12/31
YPH 386,2014/12/15,2015/1/27
LSM 443,2014/12/15,2015/1/1
SRR 268,2014/12/15,2015/1/13
WJY 485,2014/12/15,2015/1/22
NWL 536,2014/12/15,2015/2/2
EAC 669,2014/12/15,
DYZ 692,2014/12/15,
AWL 575,2014/12/15,2015/1/13
YTX 588,2014/12/15,
RYZ 669,2014/12/15,2015/1/30
MVF 962,2014/12/15,2015/1/25
VJL 415,2014/12/15,2014/12/15
LDS 813,2014/12/15,2015/1/3
XXY 924,2014/12/15,
XPZ 927,2014/12/15,2015/1/3
YKS 446,2014/12/15,
YED 521,2014/12/15,
JZA 738,2014/12/15,2014/12/28
YHM 551,2014/12/15,2015/1/11
TZY 669,2014/12/15,2015/1/29
XVB 939,2014/12/15,2015/1/28
TVM 367,2014/12/15,
DHM 115,2014/12/15,2015/1/14
RJS 323,2014/12/15,2015/1/12
BTV 573,2014/12/15,2014/12/21
LST 753,2014/12/15,
KWL 358,2014/12/15,2014/12/24
DEF 836,2014/12/15,2015/1/13
FCE 891,2014/12/15,2014/12/30
ENN 478,2014/12/15,2014/12/31
ERV 473,2014/12/15,
NJG 613,2014/12/15,2015/1/18
CFM 413,2014/12/15,2014/12/22
MPB 838,2014/12/15,2015/1/17
WXR 683,2014/12/15,2015/1/21
