Vehicle Registration,Date Stolen,Date Recovered
XAH 773,2015/8/22,2015/9/29
NGC 198,2015/8/22,2015/9/7
PNL 894,2015/8/22,2015/8/23
BWP 984,2015/8/22,
HPB 929,2015/8/22,2015/9/24
LKC 477,2015/8/22,2015/9/25
VSL 226,2015/8/22,2015/10/6
AJS 878,2015/8/22,
ABT 474,2015/8/22,2015/8/31
YTG 536,2015/8/22,2015/8/31
DFC 292,2015/8/22,2015/10/6
SPY 838,2015/8/22,2015/8/22
AYH 794,2015/8/22,2015/9/22
MTF 434,2015/8/22,2015/8/30
EGS 473,2015/8/22,2015/9/5
CBR 144,2015/8/22,
TSL 435,2015/8/22,2015/9/12
PSP 295,2015/8/22,2015/9/9
KPP 926,2015/8/22,2015/10/2
PLN 875,2015/8/22,
GCP 697,2015/8/22,2015/8/22
XXV 162,2015/8/22,2015/10/10
SJR 885,2015/8/22,
XSV 896,2015/8/22,
TMW 797,2015/8/22,2015/9/10
PXB 277,2015/8/22,2015/8/26
LZD 382,2015/8/22,2015/9/5
DKS 292,2015/8/22,2015/10/1
VSH 233,2015/8/22,2015/9/25
ZZF 958,2015/8/22,
PGJ 948,2015/8/22,2015/9/2
EBP 512,2015/8/22,2015/9/26
CSJ 149,2015/8/22,2015/9/1
GFH 984,2015/8/22,2015/9/7
ANN 779,2015/8/22,
LSY 362,2015/8/22,2015/10/4
GVV 744,2015/8/22,2015/9/25
BDP 243,2015/8/22,2015/9/27
TFK 561,2015/8/22,2015/9/25
VJN 799,2015/8/22,
JNP 166,2015/8/22,2015/10/10
XXP 638,2015/8/22,
ZDM 474,2015/8/22,2015/8/29
CPZ 979,2015/8/22,
NMT 876,2015/8/22,
FTN 742,2015/8/22,2015/10/7
VKV 853,2015/8/22,2015/9/7
KHZ 969,2015/8/22,2015/10/8
DMZ 717,2015/8/22,2015/9/12
YHC 184,2015/8/22,2015/10/5
RAE 328,2015/8/22,2015/9/22
ETL 463,2015/8/22,2015/9/18
VRP 822,2015/8/22,
AKY 224,2015/8/22,
KZG 686,2015/8/22,2015/9/28
XRN 421,2015/8/22,2015/9/24
VWE 271,2015/8/22,2015/10/4
DCG 795,2015/8/22,2015/9/3
NKY 699,2015/8/22,
XFZ 565,2015/8/22,2015/10/5
VFG 321,2015/8/22,2015/9/4
CVK 741,2015/8/22,2015/9/13
JST 821,2015/8/22,2015/9/28
HAF 514,2015/8/22,2015/10/6
EHY 629,2015/8/22,2015/9/26
DMM 258,2015/8/22,2015/10/2
VPB 871,2015/8/22,2015/9/30
LLZ 177,2015/8/22,2015/9/9
XVL 918,2015/8/22,2015/8/29
AER 656,2015/8/22,2015/9/5
EJT 441,2015/8/22,
NDD 796,2015/8/22,2015/9/30
DWE 748,2015/8/22,2015/10/1
LPW 642,2015/8/22,2015/9/6
