Vehicle Registration,Date Stolen,Date Recovered
ZJH 892,2014/3/27,2014/4/8
BWS 664,2014/3/27,2014/5/13
BKP 242,2014/3/27,2014/3/30
BWV 789,2014/3/27,
KJP 457,2014/3/27,2014/4/13
RKV 777,2014/3/27,2014/5/1
THZ 969,2014/3/27,2014/4/2
GBV 145,2014/3/27,
PRD 375,2014/3/27,2014/4/12
BFK 133,2014/3/27,2014/4/23
CWZ 593,2014/3/27,2014/4/20
FVB 593,2014/3/27,
TSD 165,2014/3/27,2014/4/7
ZNW 452,2014/3/27,2014/4/21
MLY 662,2014/3/27,2014/3/31
DRA 958,2014/3/27,2014/4/18
FGG 625,2014/3/27,2014/4/30
PTL 452,2014/3/27,
GBZ 544,2014/3/27,2014/4/25
PWX 953,2014/3/27,
CBB 389,2014/3/27,
VFZ 877,2014/3/27,
SXR 491,2014/3/27,2014/4/16
SVZ 467,2014/3/27,2014/4/6
AHG 417,2014/3/27,2014/4/9
FYR 248,2014/3/27,2014/5/3
ZXF 564,2014/3/27,
RFM 195,2014/3/27,
BSV 445,2014/3/27,2014/5/13
RGC 943,2014/3/27,2014/4/18
AAJ 756,2014/3/27,2014/4/28
CDT 822,2014/3/27,2014/4/15
MPB 714,2014/3/27,2014/4/21
YGX 433,2014/3/27,2014/5/5
VPA 917,2014/3/27,2014/4/24
BDG 371,2014/3/27,2014/5/4
XHK 737,2014/3/27,2014/5/11
MXV 273,2014/3/27,2014/4/14
HJA 625,2014/3/27,2014/4/29
BPR 813,2014/3/27,2014/5/4
MLK 981,2014/3/27,
RHJ 294,2014/3/27,2014/4/29
VKX 412,2014/3/27,2014/4/9
RNR 611,2014/3/27,2014/4/28
CZS 384,2014/3/27,2014/3/29
GZY 815,2014/3/27,2014/5/13
ZYB 644,2014/3/27,2014/5/4
EAF 345,2014/3/27,2014/5/15
SCB 964,2014/3/27,2014/5/10
JPB 124,2014/3/27,2014/4/12
PZR 211,2014/3/27,2014/5/12
EHB 828,2014/3/27,2014/5/9
ZHD 941,2014/3/27,2014/3/28
ASF 747,2014/3/27,2014/4/3
SAP 488,2014/3/27,2014/4/25
EJT 331,2014/3/27,2014/4/4
TGC 834,2014/3/27,2014/5/8
YBC 382,2014/3/27,2014/4/12
DGD 224,2014/3/27,
TLT 937,2014/3/27,2014/4/7
MRZ 163,2014/3/27,2014/4/20
EAL 773,2014/3/27,2014/5/9
BFD 191,2014/3/27,2014/4/17
JYD 868,2014/3/27,2014/4/13
WDT 233,2014/3/27,2014/5/12
VWY 292,2014/3/27,2014/4/17
PTY 152,2014/3/27,2014/3/28
ERS 627,2014/3/27,2014/5/1
SEY 657,2014/3/27,2014/5/3
HFE 113,2014/3/27,2014/4/13
MRD 893,2014/3/27,2014/5/2
CFY 653,2014/3/27,
CNK 728,2014/3/27,2014/5/13
ADS 399,2014/3/27,2014/4/16
GLC 558,2014/3/27,2014/4/18
LFK 382,2014/3/27,
LCZ 586,2014/3/27,2014/3/27
TFW 764,2014/3/27,2014/4/30
WZG 123,2014/3/27,2014/4/26
CCF 947,2014/3/27,2014/3/31
XRV 899,2014/3/27,2014/3/31
LLS 317,2014/3/27,
NEJ 882,2014/3/27,
LTJ 741,2014/3/27,
DAX 968,2014/3/27,2014/4/9
YPP 764,2014/3/27,2014/4/8
HEJ 233,2014/3/27,2014/5/15
VRJ 253,2014/3/27,2014/4/13
FSB 187,2014/3/27,2014/4/18
YKX 362,2014/3/27,
LYJ 271,2014/3/27,2014/5/1
ADD 941,2014/3/27,2014/4/17
FEL 933,2014/3/27,2014/4/28
TPF 847,2014/3/27,2014/4/3
BFS 692,2014/3/27,2014/5/2
ZEZ 665,2014/3/27,2014/4/14
AGA 476,2014/3/27,2014/5/8
GVK 178,2014/3/27,2014/4/19
ANX 248,2014/3/27,
LFY 139,2014/3/27,2014/5/15
EJW 178,2014/3/27,2014/5/11
KLH 286,2014/3/27,
SSR 163,2014/3/27,2014/4/20
RZX 577,2014/3/27,2014/5/14
VDW 414,2014/3/27,2014/4/24
RLT 955,2014/3/27,2014/4/8
TVJ 549,2014/3/27,2014/4/29
XRK 784,2014/3/27,2014/4/29
LBG 682,2014/3/27,2014/4/1
CKJ 256,2014/3/27,
TCT 944,2014/3/27,2014/5/12
LWK 498,2014/3/27,2014/4/13
VBK 426,2014/3/27,2014/5/15
RAK 965,2014/3/27,2014/4/20
YGZ 877,2014/3/27,
CLD 977,2014/3/27,2014/4/15
BDH 423,2014/3/27,
CDG 491,2014/3/27,2014/4/8
HDL 686,2014/3/27,
VHH 741,2014/3/27,2014/5/11
PDW 521,2014/3/27,2014/4/3
HWR 649,2014/3/27,
EEN 537,2014/3/27,2014/4/15
PFP 892,2014/3/27,
FHS 828,2014/3/27,2014/5/4
ZVG 199,2014/3/27,2014/4/28
GEM 354,2014/3/27,2014/4/28
THV 953,2014/3/27,
CNH 123,2014/3/27,2014/5/13
KGN 543,2014/3/27,2014/4/27
PTN 775,2014/3/27,2014/4/27
SWB 898,2014/3/27,2014/5/7
CEY 366,2014/3/27,
FCW 282,2014/3/27,2014/4/19
SDG 779,2014/3/27,2014/4/17
ZKJ 422,2014/3/27,2014/4/17
LXJ 343,2014/3/27,
BMK 665,2014/3/27,2014/3/31
JRD 862,2014/3/27,
TGH 223,2014/3/27,
RFR 983,2014/3/27,2014/3/30
CFP 358,2014/3/27,2014/3/27
HXA 596,2014/3/27,2014/5/14
YFL 198,2014/3/27,2014/5/8
PGY 482,2014/3/27,
NTT 357,2014/3/27,2014/4/25
GXW 334,2014/3/27,
GHZ 571,2014/3/27,2014/4/15
JWR 386,2014/3/27,2014/4/28
DWY 286,2014/3/27,2014/5/5
RNT 195,2014/3/27,
CXB 522,2014/3/27,2014/4/16
JKY 714,2014/3/27,2014/3/28
ERD 459,2014/3/27,2014/4/6
NSX 233,2014/3/27,2014/4/12
HLC 162,2014/3/27,2014/3/30
KHW 471,2014/3/27,2014/4/9
MCX 341,2014/3/27,
RKX 433,2014/3/27,
CAJ 531,2014/3/27,
NDZ 228,2014/3/27,2014/5/12
KNP 249,2014/3/27,2014/4/21
VZJ 236,2014/3/27,
ASG 777,2014/3/27,2014/3/30
ZWT 216,2014/3/27,2014/5/15
LKZ 762,2014/3/27,
MCS 369,2014/3/27,2014/5/3
LVC 453,2014/3/27,2014/5/3
MCD 633,2014/3/27,2014/4/7
ZMR 869,2014/3/27,2014/4/24
AED 618,2014/3/27,
CVS 356,2014/3/27,2014/4/14
SGE 512,2014/3/27,
XLG 239,2014/3/27,2014/4/11
FFK 312,2014/3/27,2014/4/27
EDK 569,2014/3/27,2014/5/5
CKD 371,2014/3/27,2014/5/5
HZS 657,2014/3/27,2014/5/2
LEA 221,2014/3/27,2014/4/4
RLG 974,2014/3/27,2014/4/23
RXZ 879,2014/3/27,
LMY 151,2014/3/27,2014/4/7
KFZ 496,2014/3/27,
FRR 379,2014/3/27,2014/4/5
KVX 678,2014/3/27,2014/4/20
KWS 621,2014/3/27,2014/3/30
FWL 541,2014/3/27,
PZP 145,2014/3/27,2014/4/18
HZR 626,2014/3/27,2014/5/1
TMA 297,2014/3/27,
NAZ 947,2014/3/27,2014/4/22
WWA 834,2014/3/27,2014/4/3
JDF 244,2014/3/27,2014/4/20
CYS 918,2014/3/27,2014/4/4
BKM 356,2014/3/27,2014/4/4
KHV 369,2014/3/27,2014/4/11
HBV 757,2014/3/27,
MHT 516,2014/3/27,
RCS 888,2014/3/27,2014/4/17
ZPS 162,2014/3/27,2014/3/29
PHM 114,2014/3/27,2014/4/18
RHV 287,2014/3/27,2014/4/24
CVR 525,2014/3/27,2014/4/19
RZV 896,2014/3/27,2014/4/23
GNX 712,2014/3/27,2014/3/27
RHE 513,2014/3/27,2014/3/27
BXZ 856,2014/3/27,
WAH 166,2014/3/27,2014/4/16
VKX 388,2014/3/27,2014/5/2
TJW 939,2014/3/27,2014/4/20
YLT 177,2014/3/27,2014/5/6
NSW 189,2014/3/27,
YET 648,2014/3/27,2014/4/21
DCB 271,2014/3/27,2014/5/11
MYC 283,2014/3/27,
PDR 196,2014/3/27,2014/3/28
VVZ 138,2014/3/27,
ZMY 676,2014/3/27,2014/5/13
VYN 984,2014/3/27,2014/4/2
XRZ 224,2014/3/27,2014/4/7
BFH 918,2014/3/27,2014/4/30
XYE 447,2014/3/27,2014/4/15
EDG 111,2014/3/27,2014/5/13
RJE 698,2014/3/27,2014/3/27
GJL 439,2014/3/27,2014/4/16
FYA 938,2014/3/27,
GAZ 122,2014/3/27,2014/4/17
GZG 762,2014/3/27,
YRB 139,2014/3/27,2014/4/28
THT 211,2014/3/27,2014/4/2
EBF 981,2014/3/27,
ZMC 477,2014/3/27,
EZZ 672,2014/3/27,2014/5/7
HTF 843,2014/3/27,2014/5/11
WKL 688,2014/3/27,2014/4/4
FZA 783,2014/3/27,
APZ 115,2014/3/27,
FYN 276,2014/3/27,2014/4/28
PWM 337,2014/3/27,2014/4/10
VBH 721,2014/3/27,
EFT 838,2014/3/27,2014/4/7
FKH 931,2014/3/27,2014/4/4
HGD 973,2014/3/27,2014/5/5
HPG 924,2014/3/27,
KMY 588,2014/3/27,2014/4/16
PFA 844,2014/3/27,2014/4/1
XSJ 895,2014/3/27,2014/4/9
KKL 753,2014/3/27,2014/3/30
MEL 717,2014/3/27,2014/5/4
XJH 539,2014/3/27,2014/5/14
LLB 511,2014/3/27,2014/4/8
FAA 447,2014/3/27,2014/4/9
EDG 284,2014/3/27,2014/5/2
YYY 527,2014/3/27,2014/4/28
KLE 136,2014/3/27,2014/5/6
YNL 164,2014/3/27,
CAG 178,2014/3/27,
TWN 127,2014/3/27,2014/5/2
JNZ 953,2014/3/27,2014/4/1
HXE 387,2014/3/27,2014/4/25
WTK 255,2014/3/27,2014/5/3
JBF 417,2014/3/27,2014/4/7
WAR 142,2014/3/27,2014/4/30
XRT 867,2014/3/27,
FZF 536,2014/3/27,2014/3/29
WHL 497,2014/3/27,2014/4/26
RZL 815,2014/3/27,2014/4/5
APG 789,2014/3/27,2014/3/27
VED 157,2014/3/27,2014/5/15
ZVF 173,2014/3/27,
BCD 634,2014/3/27,2014/3/27
VNK 633,2014/3/27,2014/3/28
HXP 855,2014/3/27,2014/4/3
ZEX 332,2014/3/27,2014/5/14
TCS 774,2014/3/27,2014/4/12
ELG 944,2014/3/27,2014/5/15
THT 861,2014/3/27,2014/4/27
