Vehicle Registration,Date Stolen,Date Recovered
NNE 543,2013/9/30,2013/11/10
PAH 481,2013/9/30,2013/10/10
HLM 479,2013/9/30,2013/10/27
TVY 816,2013/9/30,2013/10/13
CEM 457,2013/9/30,2013/11/2
VEF 374,2013/9/30,2013/10/10
FVL 317,2013/9/30,2013/10/12
ZFT 641,2013/9/30,2013/11/4
TTF 658,2013/9/30,2013/11/11
VVP 563,2013/9/30,2013/10/9
NAN 329,2013/9/30,2013/10/27
YXH 391,2013/9/30,2013/10/16
MFL 926,2013/9/30,2013/10/19
YXL 327,2013/9/30,2013/11/17
BKB 454,2013/9/30,2013/11/11
EXR 656,2013/9/30,2013/10/30
LVB 482,2013/9/30,2013/10/10
PDJ 353,2013/9/30,2013/10/9
XRD 691,2013/9/30,
KSV 397,2013/9/30,2013/11/15
GTV 466,2013/9/30,2013/11/12
ECS 316,2013/9/30,2013/10/14
SKT 851,2013/9/30,2013/11/9
LYZ 149,2013/9/30,2013/10/3
EBZ 758,2013/9/30,2013/10/29
VGH 839,2013/9/30,2013/10/2
KYM 511,2013/9/30,2013/11/11
YGW 768,2013/9/30,2013/10/23
AVC 965,2013/9/30,2013/10/17
WKA 279,2013/9/30,2013/10/8
XDR 546,2013/9/30,
ESV 399,2013/9/30,
WCW 581,2013/9/30,2013/10/6
NRR 617,2013/9/30,2013/10/26
DJV 521,2013/9/30,2013/11/10
YAT 971,2013/9/30,2013/11/12
TAH 627,2013/9/30,2013/10/30
ATX 793,2013/9/30,2013/10/1
EWC 613,2013/9/30,2013/11/11
GJM 832,2013/9/30,2013/10/6
VSW 149,2013/9/30,2013/11/11
TZK 421,2013/9/30,2013/10/25
ZET 913,2013/9/30,2013/11/10
DMG 727,2013/9/30,2013/10/25
PJY 259,2013/9/30,2013/10/10
ZRW 285,2013/9/30,
XXX 253,2013/9/30,2013/10/23
XGX 862,2013/9/30,
LPT 723,2013/9/30,
ALY 447,2013/9/30,2013/11/5
WCX 384,2013/9/30,2013/10/18
YHH 214,2013/9/30,2013/10/30
HWS 279,2013/9/30,2013/10/1
SXC 931,2013/9/30,2013/10/9
PEZ 531,2013/9/30,
FHV 891,2013/9/30,2013/11/15
XBB 595,2013/9/30,2013/11/15
CGM 934,2013/9/30,2013/10/5
DCN 841,2013/9/30,2013/10/29
PPY 422,2013/9/30,2013/10/28
ZLB 216,2013/9/30,
GCJ 953,2013/9/30,2013/11/8
EYP 851,2013/9/30,2013/10/11
LVY 465,2013/9/30,2013/11/3
TWY 839,2013/9/30,2013/11/10
XLN 376,2013/9/30,2013/11/4
WCE 367,2013/9/30,2013/10/9
FGS 378,2013/9/30,2013/10/24
KME 749,2013/9/30,2013/10/27
CCZ 159,2013/9/30,2013/10/3
BNM 534,2013/9/30,
RAN 926,2013/9/30,
ZWX 241,2013/9/30,2013/11/18
NXD 572,2013/9/30,2013/10/22
FXD 231,2013/9/30,2013/10/20
EDA 346,2013/9/30,2013/10/7
FXA 619,2013/9/30,
NRY 538,2013/9/30,2013/10/15
NFT 347,2013/9/30,2013/11/8
KXZ 317,2013/9/30,2013/10/22
SPF 828,2013/9/30,2013/10/10
LCN 619,2013/9/30,2013/11/3
XMT 288,2013/9/30,2013/10/6
CAE 292,2013/9/30,2013/10/1
EYT 665,2013/9/30,2013/10/17
BKW 322,2013/9/30,2013/11/15
ENJ 593,2013/9/30,2013/10/9
MRS 261,2013/9/30,2013/10/19
CRJ 221,2013/9/30,2013/11/10
DYC 418,2013/9/30,2013/10/22
CTZ 475,2013/9/30,2013/11/16
TYD 973,2013/9/30,
ALE 588,2013/9/30,
SZH 928,2013/9/30,2013/11/9
EVA 819,2013/9/30,2013/10/29
SLJ 399,2013/9/30,2013/11/1
TCH 569,2013/9/30,2013/10/8
LVR 729,2013/9/30,2013/11/4
CLS 924,2013/9/30,
YPT 349,2013/9/30,2013/10/12
HKF 153,2013/9/30,2013/9/30
PSH 338,2013/9/30,2013/10/20
TKD 427,2013/9/30,2013/11/5
DGR 128,2013/9/30,2013/11/14
NWJ 776,2013/9/30,2013/10/22
KLH 597,2013/9/30,
EAN 988,2013/9/30,2013/11/1
SVY 269,2013/9/30,2013/10/2
VXS 546,2013/9/30,
ZHZ 743,2013/9/30,2013/10/20
MNW 239,2013/9/30,2013/11/2
ETB 963,2013/9/30,2013/10/12
KNR 293,2013/9/30,2013/11/1
AJZ 589,2013/9/30,2013/10/14
JLR 128,2013/9/30,2013/10/23
EZF 761,2013/9/30,2013/10/25
BLF 863,2013/9/30,2013/10/23
YFC 992,2013/9/30,2013/11/12
LPM 262,2013/9/30,2013/10/16
CVY 199,2013/9/30,2013/11/17
XFK 475,2013/9/30,
AJC 876,2013/9/30,
CAE 964,2013/9/30,2013/10/7
DSS 745,2013/9/30,2013/10/13
GEA 775,2013/9/30,2013/10/27
TKD 215,2013/9/30,2013/11/9
XYX 981,2013/9/30,2013/10/18
BME 971,2013/9/30,2013/11/6
CEN 552,2013/9/30,2013/10/11
LEF 229,2013/9/30,2013/11/10
XDX 463,2013/9/30,2013/10/7
