Vehicle Registration,Date Stolen,Date Recovered
FYB 488,2015/9/18,2015/10/13
RAZ 922,2015/9/18,2015/10/1
TPX 317,2015/9/18,2015/10/7
WRG 932,2015/9/18,
XKM 433,2015/9/18,2015/9/19
GHD 451,2015/9/18,
GXV 954,2015/9/18,2015/11/3
MMM 266,2015/9/18,2015/10/20
VVA 769,2015/9/18,2015/10/18
NBA 769,2015/9/18,2015/9/20
DEP 443,2015/9/18,2015/10/18
MBW 779,2015/9/18,2015/9/30
SSP 718,2015/9/18,2015/10/11
GGJ 543,2015/9/18,2015/10/31
LVZ 492,2015/9/18,2015/9/19
EPE 618,2015/9/18,2015/10/27
WGZ 944,2015/9/18,2015/10/20
SED 282,2015/9/18,2015/9/18
EGG 998,2015/9/18,2015/10/26
RBL 568,2015/9/18,2015/10/4
LSR 239,2015/9/18,
DPR 718,2015/9/18,
NZJ 858,2015/9/18,2015/10/25
MLF 382,2015/9/18,2015/10/26
XSR 258,2015/9/18,2015/11/4
CEV 321,2015/9/18,2015/10/9
KKX 655,2015/9/18,2015/11/1
ZSP 879,2015/9/18,2015/9/28
WVW 435,2015/9/18,2015/10/16
ADR 414,2015/9/18,2015/10/25
BLW 532,2015/9/18,2015/10/6
WAE 732,2015/9/18,2015/10/15
ZWL 421,2015/9/18,2015/10/15
WDN 485,2015/9/18,2015/10/15
ZCT 217,2015/9/18,2015/10/19
KLM 238,2015/9/18,2015/10/8
NLJ 394,2015/9/18,2015/10/2
YXP 261,2015/9/18,2015/10/12
LRV 244,2015/9/18,2015/9/26
EWZ 764,2015/9/18,
TST 423,2015/9/18,2015/10/18
WTG 225,2015/9/18,2015/9/21
ZES 613,2015/9/18,2015/10/10
GDB 246,2015/9/18,2015/10/8
ENJ 831,2015/9/18,
BEH 619,2015/9/18,2015/9/21
TNS 461,2015/9/18,2015/9/19
FMC 125,2015/9/18,2015/9/28
HSZ 622,2015/9/18,2015/9/24
BMN 898,2015/9/18,2015/9/27
BJH 881,2015/9/18,
MWP 792,2015/9/18,2015/11/5
ZBG 415,2015/9/18,2015/10/16
KWG 252,2015/9/18,2015/10/18
GVY 824,2015/9/18,2015/10/9
TXB 354,2015/9/18,2015/11/2
MZV 858,2015/9/18,2015/10/2
VVK 178,2015/9/18,2015/10/16
FDK 222,2015/9/18,2015/10/9
PZP 243,2015/9/18,
XHN 547,2015/9/18,2015/11/4
MGB 494,2015/9/18,2015/10/16
GTA 497,2015/9/18,2015/10/26
NDE 522,2015/9/18,2015/9/30
TJC 431,2015/9/18,2015/11/2
EZR 811,2015/9/18,2015/10/23
JTW 636,2015/9/18,
NDA 264,2015/9/18,2015/10/2
BNN 532,2015/9/18,2015/10/18
WND 918,2015/9/18,2015/10/4
LAC 536,2015/9/18,
FYX 117,2015/9/18,2015/11/2
SGW 552,2015/9/18,2015/11/2
CNT 752,2015/9/18,2015/9/23
WNT 538,2015/9/18,2015/9/22
JKG 435,2015/9/18,
RHF 718,2015/9/18,2015/11/2
CXH 785,2015/9/18,
WEF 594,2015/9/18,2015/10/13
EKC 196,2015/9/18,2015/11/5
GPB 293,2015/9/18,
PLL 454,2015/9/18,2015/10/14
WEM 138,2015/9/18,2015/9/28
WJN 678,2015/9/18,2015/10/6
YSK 344,2015/9/18,2015/9/25
NFW 591,2015/9/18,2015/10/6
XFF 718,2015/9/18,2015/10/7
JTH 579,2015/9/18,2015/10/4
CYL 893,2015/9/18,2015/10/12
BZM 997,2015/9/18,2015/10/8
AST 567,2015/9/18,
GYX 616,2015/9/18,2015/10/26
YAH 966,2015/9/18,2015/11/4
TWP 144,2015/9/18,2015/10/14
JPL 138,2015/9/18,2015/9/29
LLL 948,2015/9/18,2015/10/3
EYB 944,2015/9/18,2015/9/24
